# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#  aims_uuid : 96C30329-6528-4757-A17B-9AF8E2ECD2CF                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -10.00000000         34.13952912         34.13947302
         -9.99500000         31.81453796         31.81444524
         -9.99000000         32.93406955         32.93424053
         -9.98500000         57.91226216         57.91670422
         -9.98000000         52.69591091         52.69809420
         -9.97500000         30.71465793         30.71567547
         -9.97000000         27.82680878         27.82666302
         -9.96500000         24.76731668         24.76716685
         -9.96000000         38.90735636         38.90752042
         -9.95500000         41.62423478         41.62426499
         -9.95000000         44.34111321         44.34100955
         -9.94500000         47.05799164         47.05775412
         -9.94000000         44.22420911         44.22521494
         -9.93500000          7.73617541          7.73614564
         -9.93000000         68.93587296         68.94082132
         -9.92500000         60.38181606         60.38073869
         -9.92000000         22.91916269         22.91713564
         -9.91500000          7.52808130          7.52844295
         -9.91000000         12.90489162         12.90523835
         -9.90500000         18.28170194         18.28203375
         -9.90000000         38.52678283         38.52722780
         -9.89500000         51.35009634         51.35063420
         -9.89000000         64.99744057         64.99802140
         -9.88500000         13.03415792         13.03425106
         -9.88000000         16.23932152         16.23941177
         -9.87500000         19.44448512         19.44457248
         -9.87000000        156.00041233        155.96779782
         -9.86500000         80.78112407         80.77566354
         -9.86000000         89.27026772         89.27066165
         -9.85500000         42.88659097         42.88624523
         -9.85000000         37.50153752         37.50123105
         -9.84500000         67.82609624         67.82552537
         -9.84000000         73.03722389         73.03655446
         -9.83500000         60.63241927         60.63208341
         -9.83000000         55.58043770         55.58019608
         -9.82500000         67.41792936         67.41613326
         -9.82000000         44.07501453         44.07583256
         -9.81500000         51.81607880         51.81660370
         -9.81000000         74.37688572         74.37659824
         -9.80500000         65.65761121         65.65712360
         -9.80000000         37.85830774         37.85837176
         -9.79500000         45.85971451         45.85955593
         -9.79000000         53.86112128         53.86074010
         -9.78500000          7.18886428          7.18892849
         -9.78000000         33.00714656         33.00945116
         -9.77500000         76.92733490         76.92977989
         -9.77000000         42.70863400         42.70744417
         -9.76500000         20.70080620         20.69970622
         -9.76000000          3.60807869          3.60810934
         -9.75500000         11.06415219         11.06824604
         -9.75000000         76.68425349         76.68865298
         -9.74500000          0.00000000          0.00000000
         -9.74000000         84.17049606         84.17745887
         -9.73500000         68.29205494         68.28885356
         -9.73000000          5.81454085          5.81449429
         -9.72500000         60.73498348         60.73614708
         -9.72000000         74.42723926         74.42899207
         -9.71500000          9.74028754          9.74020669
         -9.71000000          8.32288031          8.32280383
         -9.70500000        154.09570737        154.09684685
         -9.70000000         35.66906011         35.66392516
         -9.69500000         16.35773356         16.35772314
         -9.69000000         29.20489818         29.20546516
         -9.68500000         42.05206280         42.05320717
         -9.68000000         55.08079050         55.08256251
         -9.67500000          9.48364824          9.48361940
         -9.67000000         28.94111808         28.94083075
         -9.66500000         59.59122428         59.59314453
         -9.66000000         60.09841124         60.09811954
         -9.65500000         45.28488474         45.28422592
         -9.65000000         23.44418772         23.44307362
         -9.64500000         21.89051641         21.89043122
         -9.64000000         26.77786464         26.77778117
         -9.63500000         27.21580726         27.21571498
         -9.63000000         28.02336559         28.02324908
         -9.62500000         28.83092392         28.83078319
         -9.62000000         29.63848226         29.63831730
         -9.61500000         57.96400862         57.96424788
         -9.61000000          8.72559394          8.72561056
         -9.60500000          9.33138649          9.33140148
         -9.60000000          9.93717904          9.93719239
         -9.59500000         10.54297159         10.54298331
         -9.59000000         11.14876414         11.14877423
         -9.58500000         11.75455669         11.75456514
         -9.58000000         19.77133932         19.77170302
         -9.57500000         26.31607638         26.31639179
         -9.57000000         32.86081344         32.86108057
         -9.56500000         37.31905349         37.31876639
         -9.56000000         43.08973933         43.08988829
         -9.55500000         33.46844324         33.46820486
         -9.55000000         27.73609038         27.73584426
         -9.54500000         22.00373752         22.00348366
         -9.54000000         16.27138466         16.27112306
         -9.53500000         10.53903180         10.53876245
         -9.53000000          6.02132205          6.02114268
         -9.52500000          2.47857158          2.47839720
         -9.52000000          1.30848984          1.30849179
         -9.51500000        235.33003030        235.31296195
         -9.51000000         67.16953228         67.16572254
         -9.50500000          0.00000000          0.00000000
         -9.50000000          0.00000000          0.00000000
         -9.49500000          0.00000000          0.00000000
         -9.49000000          0.00000000          0.00000000
         -9.48500000          0.00000000          0.00000000
         -9.48000000          0.00000000          0.00000000
