#  aims_uuid : 2E8AA2A6-7DD1-489E-AC1A-F949BE76451C                                
# spin_dn angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -20.00000000      126.78844137      124.52035489        1.44599492        0.66497061        0.15712095
      -19.99450000       82.24307275       80.94698977        0.78365180        0.40156730        0.11086387
      -19.98900000       60.94821435       59.80267527        0.76747259        0.30116212        0.07690437
      -19.98350000       90.58678408       89.05620055        0.96483429        0.44463387        0.12111537
      -19.97800000      157.90331826      155.09842034        1.77117710        0.83256926        0.20115156
      -19.97250000      118.06008133      116.06301008        1.23908478        0.59964294        0.15834353
      -19.96700000       52.57483520       51.86000137        0.39082358        0.24341828        0.08059197
      -19.96150000      252.51837325      250.44020091        1.04607589        0.53555949        0.49653696
      -19.95600000      109.30046376      108.37721483        0.47524260        0.23170177        0.21630456
      -19.95050000       69.25726043       68.54970534        0.39099664        0.18638914        0.13016931
      -19.94500000      141.59468399      137.80174152        2.75158734        0.91684191        0.12451322
      -19.93950000      134.82405753      131.30492949        2.54712480        0.84547236        0.12653088
      -19.93400000        9.31404359        9.01428646        0.22159104        0.07360847        0.00455762
      -19.92850000       26.41751938       26.11676745        0.16944452        0.08094890        0.05035852
      -19.92300000      106.96621994      105.83692473        0.64992844        0.26416599        0.21520077
      -19.91750000      125.45901656      124.03989734        0.84815545        0.32150424        0.24945952
      -19.91200000      138.41817200      136.62709516        1.12658703        0.40223921        0.26225060
      -19.90650000       51.21754168       49.96598289        0.90417792        0.29283183        0.05454903
      -19.90100000       34.41886477       33.31732339        0.81881788        0.26458491        0.01813860
      -19.89550000       23.66663388       23.07650714        0.42790299        0.13637566        0.02584809
      -19.89000000      258.51125751      254.79522836        2.47728906        0.74491090        0.49382920
      -19.88450000      115.92706308      114.59146124        0.85721722        0.22712571        0.25125891
      -19.87900000        8.94352175        8.86687774        0.04409800        0.01085085        0.02169516
      -19.87350000       60.68211759       59.48224441        0.85046035        0.25639721        0.09301562
      -19.86800000      106.11629242      104.79287662        0.87641776        0.21610150        0.23089655
      -19.86250000       64.67868178       64.12418110        0.33773386        0.05273319        0.16403364
      -19.85700000       51.74901751       51.32351370        0.25935027        0.03150224        0.13465130
      -19.85150000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.84600000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.84050000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.83500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.82950000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.82400000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.81850000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.81300000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.80750000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.80200000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.79650000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.79100000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.78550000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.78000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.77450000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.76900000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.76350000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.75800000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.75250000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.74700000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.74150000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.73600000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.73050000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.72500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.71950000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.71400000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.70850000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.70300000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.69750000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.69200000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.68650000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.68100000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.67550000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.67000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.66450000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.65900000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.65350000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.64800000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.64250000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.63700000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.63150000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.62600000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.62050000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.61500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
