# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#  aims_uuid : 2BC3280D-C9EC-4A0A-A213-7D6925359AD4                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -10.00000000         37.44457202         37.44426531
         -9.99500000         34.04785112         34.04759208
         -9.99000000         30.65113021         30.65091885
         -9.98500000         27.25440931         27.25424561
         -9.98000000         23.85768840         23.85757238
         -9.97500000         20.46096750         20.46089914
         -9.97000000         17.06424659         17.06422591
         -9.96500000         13.66752569         13.66755267
         -9.96000000         12.61587459         12.61584484
         -9.95500000         15.08713039         15.08711484
         -9.95000000         17.55838620         17.55838484
         -9.94500000         20.02964200         20.02965484
         -9.94000000         22.50089780         22.50092484
         -9.93500000         24.97215361         24.97219484
         -9.93000000         27.44340941         27.44346484
         -9.92500000         29.91466521         29.91473484
         -9.92000000         13.51177221         13.51180352
         -9.91500000         14.79957577         14.79961029
         -9.91000000         16.08737933         16.08741705
         -9.90500000         17.37518289         17.37522382
         -9.90000000        142.89139208        142.88305149
         -9.89500000         26.33105672         26.33117736
         -9.89000000         21.20252748         21.20253842
         -9.88500000         16.07399824         16.07389948
         -9.88000000         10.94546899         10.94526055
         -9.87500000          5.81693975          5.81662161
         -9.87000000          3.83671636          3.83672849
         -9.86500000          3.90935462          3.90936651
         -9.86000000          3.98199288          3.98200453
         -9.85500000          4.05463115          4.05464255
         -9.85000000          7.58974934          7.58976147
         -9.84500000          7.94497558          7.94498830
         -9.84000000          8.30020182          8.30021513
         -9.83500000          8.65542806          8.65544195
         -9.83000000          9.01065431          9.01066878
         -9.82500000          9.36588055          9.36589561
         -9.82000000          9.72110679          9.72112243
         -9.81500000         10.07633303         10.07634926
         -9.81000000         10.43155928         10.43157609
         -9.80500000         10.78678552         10.78680292
         -9.80000000         11.14201176         11.14202974
         -9.79500000         11.49723801         11.49725657
         -9.79000000         11.85246425         11.85248340
         -9.78500000         12.20769049         12.20771022
         -9.78000000         12.56291673         12.56293705
         -9.77500000         12.91814298         12.91816388
         -9.77000000         13.27336922         13.27339070
         -9.76500000         13.62859546         13.62861753
         -9.76000000         13.98382170         13.98384436
         -9.75500000         14.33904795         14.33907119
         -9.75000000         14.69427419         14.69429801
         -9.74500000         15.04950043         15.04952484
         -9.74000000         15.40472667         15.40475167
         -9.73500000         15.75995292         15.75997849
         -9.73000000         16.11517916         16.11520532
         -9.72500000         16.47040540         16.47043215
         -9.72000000         16.82563164         16.82565898
         -9.71500000         17.18085789         17.18088580
         -9.71000000         17.53608413         17.53611263
         -9.70500000         17.89131037         17.89133946
         -9.70000000         18.24653661         18.24656628
         -9.69500000         18.60176286         18.60179311
         -9.69000000          9.94173359          9.94169738
         -9.68500000          9.25032318          9.25029001
         -9.68000000          8.55891278          8.55888265
         -9.67500000          7.86750237          7.86747528
         -9.67000000          7.17609196          7.17606791
         -9.66500000          6.48468155          6.48466054
         -9.66000000          5.79327115          5.79325318
         -9.65500000          5.10186074          5.10184581
         -9.65000000          6.06060524          6.05985235
         -9.64500000         20.22939871         20.22931474
         -9.64000000         24.34334964         24.34326738
         -9.63500000         28.45730058         28.45722001
         -9.63000000         32.90384766         32.90369469
         -9.62500000         38.44877688         38.44834317
         -9.62000000          0.09818788          0.09820721
         -9.61500000          0.46849994          0.46851798
         -9.61000000          0.83881201          0.83882875
         -9.60500000          1.20912407          1.20913951
         -9.60000000          1.57943613          1.57945028
         -9.59500000          1.94974820          1.94976105
         -9.59000000          2.32006026          2.32007181
         -9.58500000          2.77214152          2.77215399
         -9.58000000          3.37015824          3.37016984
         -9.57500000          3.96817497          3.96818569
         -9.57000000          4.56619169          4.56620153
         -9.56500000          5.16420842          5.16421738
         -9.56000000          5.76222515          5.76223322
         -9.55500000          6.36024187          6.36024907
         -9.55000000          6.95825860          6.95826492
         -9.54500000          7.55627532          7.55628076
         -9.54000000          8.15429205          8.15429661
         -9.53500000          8.75230877          8.75231246
         -9.53000000          9.35032550          9.35032830
         -9.52500000          9.94834222          9.94834415
         -9.52000000         10.54635895         10.54635999
         -9.51500000         11.14437568         11.14437584
         -9.51000000         11.74239240         11.74239169
         -9.50500000         12.34040913         12.34040753
         -9.50000000         12.93842585         12.93842338
         -9.49500000         10.55616771         10.55617237
         -9.49000000         11.04771909         11.04772414
         -9.48500000         11.53927046         11.53927590
         -9.48000000         12.03082184         12.03082767
         -9.47500000         12.52237321         12.52237943
         -9.47000000         13.01392459         13.01393120
         -9.46500000         13.50547596         13.50548296
         -9.46000000         13.99702734         13.99703473
         -9.45500000         14.48857871         14.48858650
         -9.45000000         14.98013009         14.98013826
         -9.44500000         15.47168146         15.47169003
         -9.44000000         15.96323284         15.96324179
         -9.43500000         16.45478421         16.45479356
         -9.43000000         30.20167024         30.20173468
         -9.42500000         28.12499388         28.12506084
         -9.42000000         26.04831752         26.04838700
         -9.41500000         34.48971503         34.49269087
         -9.41000000         37.95355387         37.95337952
         -9.40500000         32.35284267         32.35274869
         -9.40000000         26.75213148         26.75211786
         -9.39500000         70.23201633         70.22983296
         -9.39000000         25.97443996         25.97549586
         -9.38500000         33.27302453         33.27294426
         -9.38000000         32.67589108         32.67580788
         -9.37500000         32.07875764         32.07867149
         -9.37000000         31.48162419         31.48153511
         -9.36500000         30.88449074         30.88439872
         -9.36000000         30.28735730         30.28726234
         -9.35500000         29.69022385         29.69012595
         -9.35000000         29.09309040         29.09298957
         -9.34500000         28.49595696         28.49585318
         -9.34000000         27.89882351         27.89871680
         -9.33500000         23.55109011         23.55105961
         -9.33000000         24.41497997         24.41494873
         -9.32500000         25.27886984         25.27883785
         -9.32000000         26.14275970         26.14272697
         -9.31500000         29.48026220         29.47955473
         -9.31000000         89.75594603         89.75514732
         -9.30500000         89.94793914         89.89748519
         -9.30000000         39.65315260         39.65324659
         -9.29500000         37.69674545         37.69683078
         -9.29000000         35.74033830         35.74041498
         -9.28500000         33.78393115         33.78399918
         -9.28000000         31.82752401         31.82758337
         -9.27500000         29.87111686         29.87116757
         -9.27000000         27.91470971         27.91475176
         -9.26500000         25.95830256         25.95833596
         -9.26000000         10.34335979         10.34338329
         -9.25500000          9.78926974          9.78929025
         -9.25000000         95.26169718         95.26251454
         -9.24500000         75.28067841         75.28127502
         -9.24000000         83.39318221         83.39305812
         -9.23500000         90.45819014         90.45865822
         -9.23000000        620.32427972        620.25222240
         -9.22500000        102.72227064        102.72064995
         -9.22000000        108.10656468        108.10667007
         -9.21500000         87.85486633         87.85509215
         -9.21000000         67.60316799         67.60351423
         -9.20500000         58.83789845         58.68868430
         -9.20000000         42.77470219         42.77466925
         -9.19500000         34.71441695         34.71437718
         -9.19000000         46.37744370         46.37736814
         -9.18500000         46.88623733         46.88625553
         -9.18000000         47.44495859         47.44505252
         -9.17500000         48.00367985         48.00384951
         -9.17000000         48.56240111         48.56264650
         -9.16500000         49.12112238         49.12144350
         -9.16000000         67.23563923         67.23599799
         -9.15500000         71.55239231         71.55282587
         -9.15000000         74.97745935         74.97789431
         -9.14500000         72.37153795         72.37204654
         -9.14000000         66.74236643         66.74217290
         -9.13500000         40.29946291         40.29938250
