# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the chemical potential, mu =       -5.015195 eV
#  aims_uuid : 69029A74-F708-4058-AFEF-6DCFC5246A93                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
         -4.98480528         28.66146917         28.66138780
         -4.97980528         35.85248476         35.85561067
         -4.97480528         72.93895546         72.94225695
         -4.96980528         61.97239070         61.97209346
         -4.96480528         59.41949037         59.41914326
         -4.95980528         17.38873740         17.38889164
         -4.95480528         17.59573966         17.59589243
         -4.94980528         17.80274192         17.80289323
         -4.94480528         18.00974418         18.00989402
         -4.93980528         18.21674643         18.21689482
         -4.93480528         18.42374869         18.42389561
         -4.92980528         18.63075095         18.63089640
         -4.92480528         18.83775321         18.83789720
         -4.91980528         19.04475547         19.04489799
         -4.91480528         19.25175772         19.25189879
         -4.90980528         19.45875998         19.45889958
         -4.90480528          7.99792743          7.99776200
         -4.89980528          6.96922173          6.96904101
         -4.89480528          6.18976579          6.18980844
         -4.88980528          6.34291828          6.34296016
         -4.88480528          6.49607076          6.49611187
         -4.87980528          6.64922325          6.64926358
         -4.87480528          6.80237574          6.80241530
         -4.86980528          6.95552823          6.95556701
         -4.86480528          7.10868072          7.10871872
         -4.85980528          7.26183321          7.26187043
         -4.85480528          7.41498570          7.41502215
         -4.84980528          7.56813818          7.56817386
         -4.84480528          7.72129067          7.72132557
         -4.83980528          7.87444316          7.87447729
         -4.83480528          8.02759565          8.02762900
         -4.82980528          8.18074814          8.18078071
         -4.82480528          8.33390063          8.33393243
         -4.81980528          8.48705311          8.48708414
         -4.81480528          8.64020560          8.64023585
         -4.80980528          8.79335809          8.79338756
         -4.80480528          8.94651058          8.94653928
         -4.79980528          9.09966307          9.09969099
         -4.79480528          9.25281556          9.25284270
         -4.78980528          9.40596804          9.40599442
         -4.78480528         13.19365562         13.19379322
         -4.77980528         14.11178567         14.11192065
         -4.77480528         15.02991573         15.03004807
         -4.76980528         15.94804578         15.94817550
         -4.76480528         16.86617584         16.86630292
         -4.75980528         17.78430589         17.78443035
         -4.75480528         18.70243594         18.70255777
         -4.74980528         19.62056600         19.62068520
         -4.74480528         20.53869605         20.53881262
         -4.73980528         11.99140370         11.99150262
         -4.73480528         12.80356989         12.80366677
         -4.72980528         13.61573608         13.61583092
         -4.72480528         14.42790228         14.42799507
         -4.71980528         15.24006847         15.24015923
         -4.71480528         16.05223466         16.05232338
         -4.70980528         16.86440085         16.86448753
         -4.70480528         17.67656704         17.67665168
         -4.69980528         18.48873324         18.48881583
         -4.69480528          9.72689121          9.72684706
         -4.68980528          9.37160974          9.37156522
         -4.68480528          9.01632827          9.01628339
         -4.67980528          8.66104681          8.66100155
         -4.67480528          8.30576534          8.30571972
         -4.66980528          7.95048387          7.95043788
         -4.66480528          7.59520240          7.59515605
         -4.65980528          7.23992093          7.23987421
         -4.65480528          6.88463946          6.88459238
         -4.64980528          6.52935799          6.52931054
         -4.64480528          6.17407653          6.17402871
         -4.63980528          5.81879506          5.81874687
         -4.63480528          5.46351359          5.46346504
         -4.62980528          5.10823212          5.10818320
         -4.62480528          4.75295065          4.75290137
         -4.61980528          4.39766918          4.39761953
         -4.61480528          4.04238771          4.04233770
         -4.60980528          3.68710625          3.68705586
         -4.60480528          3.33182478          3.33177403
         -4.59980528          2.97654331          2.97649219
         -4.59480528          2.62126184          2.62121036
         -4.58980528          2.26598037          2.26592852
         -4.58480528          1.91069890          1.91064669
         -4.57980528          1.55541743          1.55536485
         -4.57480528          1.20013597          1.20008302
         -4.56980528          0.84485450          0.84480118
         -4.56480528          7.78480273          7.78480065
         -4.55980528          7.80438698          7.80438491
         -4.55480528          7.82397122          7.82396917
         -4.54980528          7.84355547          7.84355343
         -4.54480528          7.86313972          7.86313768
         -4.53980528          7.88272396          7.88272194
         -4.53480528          7.90230821          7.90230620
         -4.52980528          7.92189246          7.92189046
         -4.52480528          7.94147670          7.94147472
         -4.51980528          7.96106095          7.96105898
         -4.51480528          7.98064520          7.98064324
         -4.50980528          8.00022944          8.00022749
         -4.50480528          8.01981369          8.01981175
         -4.49980528          8.03939794          8.03939601
         -4.49480528          8.05898218          8.05898027
         -4.48980528          8.07856643          8.07856453
         -4.48480528          8.09815068          8.09814879
         -4.47980528          8.11773492          8.11773305
         -4.47480528          8.13731917          8.13731730
         -4.46980528          8.15690342          8.15690156
         -4.46480528          8.17648766          8.17648582
         -4.45980528          8.19607191          8.19607008
         -4.45480528          8.21565616          8.21565434
         -4.44980528          8.23524040          8.23523860
         -4.44480528          8.25482465          8.25482286
         -4.43980528          8.27440890          8.27440711
         -4.43480528          8.29399314          8.29399137
         -4.42980528          8.31357739          8.31357563
         -4.42480528          8.33316164          8.33315989
         -4.41980528          8.35274588          8.35274415
         -4.41480528          8.37233013          8.37232841
         -4.40980528          8.39191438          8.39191267
         -4.40480528          8.41149862          8.41149692
         -4.39980528          8.43108287          8.43108118
         -4.39480528          8.45066712          8.45066544
         -4.38980528         31.31708341         31.31660507
         -4.38480528         27.40098266         27.40049530
         -4.37980528         23.48488190         23.48438553
         -4.37480528         19.56878115         19.56827576
         -4.36980528         15.65268040         15.65216599
         -4.36480528          9.41807347          9.41801939
         -4.35980528          8.91310376          8.91304970
         -4.35480528          8.40813404          8.40808001
         -4.34980528          7.90316433          7.90311033
         -4.34480528          7.39819462          7.39814064
         -4.33980528          6.89322490          6.89317095
         -4.33480528          6.38825519          6.38820126
         -4.32980528          5.88328548          5.88323157
         -4.32480528          5.37831576          5.37826188
         -4.31980528          4.87334605          4.87329220
         -4.31480528          4.36837634          4.36832251
         -4.30980528          3.86340662          3.86335282
         -4.30480528          3.68334179          3.68338653
         -4.29980528          4.02128585          4.02132941
         -4.29480528          4.35922991          4.35927228
         -4.28980528          4.69717396          4.69721515
         -4.28480528          5.03511802          5.03515803
         -4.27980528          5.37306208          5.37310090
         -4.27480528          5.71100613          5.71104378
         -4.26980528          6.04895019          6.04898665
         -4.26480528         11.67484748         11.67462414
         -4.25980528         11.29450956         11.29430048
         -4.25480528         10.91417163         10.91397683
         -4.24980528         10.53383370         10.53365317
         -4.24480528         10.15349578         10.15332951
         -4.23980528          9.77315785          9.77300586
         -4.23480528          9.39281992          9.39268220
         -4.22980528          9.01248200          9.01235855
         -4.22480528          8.63214407          8.63203489
         -4.21980528          8.25180615          8.25171124
         -4.21480528          7.87146822          7.87138758
         -4.20980528          7.49113029          7.49106392
         -4.20480528          7.11079237          7.11074027
         -4.19980528          6.73045444          6.73041661
         -4.19480528        371.73287027        371.50554398
         -4.18980528          0.00000000          0.00000000
         -4.18480528          0.00000000          0.00000000
         -4.17980528        108.83132771        108.83910306
         -4.17480528        206.19833905        206.20892918
         -4.16980528        132.17942620        132.17477160
