# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the chemical potential, mu =       -4.727338 eV
#  aims_uuid : 373BAD18-3521-4BA5-AD84-E125901A62EC                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
         -5.27266231         93.54904104         93.55204964
         -5.26966231        113.80554314        113.80824454
         -5.26666231        132.41374520        132.41026393
         -5.26366231        109.58637460        109.58295919
         -5.26066231        101.91031060        101.90989443
         -5.25766231         98.40362434         98.40321759
         -5.25466231         94.89693807         94.89654075
         -5.25166231         91.39025180         91.38986391
         -5.24866231         87.88356553         87.88318707
         -5.24566231         51.97439841         51.97429330
         -5.24266231         44.35845094         44.35864430
         -5.23966231         44.66793754         44.66813498
         -5.23666231         44.97742414         44.97762566
         -5.23366231         45.28691074         45.28711634
         -5.23066231         45.59639734         45.59660702
         -5.22766231         45.90588393         45.90609770
         -5.22466231         42.26495057         42.26217451
         -5.22166231        316.23865796        316.18460133
         -5.21866231        286.01459431        286.01456749
         -5.21566231        301.62799000        301.62898616
         -5.21266231        222.59243606        222.57840144
         -5.20966231        145.10200804        145.09309991
         -5.20666231        120.84518078        120.83996896
         -5.20366231         86.34712613         86.34217285
         -5.20066231         51.84907148         51.84437675
         -5.19766231         73.32046213         73.33656236
         -5.19466231        154.47181029        154.49617148
         -5.19166231         37.47488263         37.47731297
         -5.18866231         53.25356137         53.25595936
         -5.18566231         69.03224010         69.03460576
         -5.18266231         69.51227203         69.51450841
         -5.17966231         84.24472064         84.24693999
         -5.17666231         98.97716925         98.97937157
         -5.17366231        113.70961786        113.71180315
         -5.17066231        128.44206647        128.44423473
         -5.16766231        143.17451508        143.17666632
         -5.16466231        262.17051333        262.19795432
         -5.16166231        154.01755486        154.01599093
         -5.15866231        144.74096656        144.73954659
         -5.15566231        143.58151052        143.58065551
         -5.15266231        372.70893149        372.21802553
         -5.14966231         92.03502078         92.03706580
         -5.14666231        101.75669086        101.75876816
         -5.14366231        111.47836093        111.48047053
         -5.14066231        121.20003101        121.20217290
         -5.13766231        130.92170108        130.92387526
         -5.13466231        187.09694361        187.01784608
         -5.13166231        125.27671787        125.28091455
         -5.12866231        147.32693719        147.33147901
         -5.12566231        172.05556941        172.06097975
         -5.12266231        194.45332040        194.46011049
         -5.11966231        183.35776024        183.05792933
         -5.11666231        106.62152480        106.62110110
         -5.11366231        217.03780888        217.04085593
         -5.11066231        186.14069153        186.14471595
         -5.10766231        227.25098118        227.25623798
         -5.10466231        376.10020377        376.08613747
         -5.10166231        292.12119446        292.10929018
         -5.09866231        144.13808714        144.14353233
         -5.09566231        183.49112966        183.49655037
         -5.09266231         63.71967022         63.71902119
         -5.08966231         59.52103432         59.52032634
         -5.08666231         55.32239842         55.32163150
         -5.08366231        122.48917540        122.51284394
         -5.08066231        225.68016294        225.68677911
         -5.07766231        260.31541094        260.32102944
         -5.07466231        272.56542563        272.56256376
         -5.07166231        225.53549287        225.53397613
         -5.06866231        211.25203219        211.25096224
         -5.06566231        118.54933018        118.54867147
         -5.06266231        113.67069027        113.67002621
         -5.05966231        108.79205037        108.79138094
         -5.05666231        235.38263441        235.39469240
         -5.05366231        260.14229100        260.13666449
         -5.05066231        239.57599953        239.57053539
         -5.04766231        219.00970806        219.00440628
         -5.04466231        122.70837878        122.70136244
         -5.04166231        967.48886498        969.03247208
         -5.03866231         75.40680074         75.40558817
         -5.03566231         66.90256755         66.90149681
         -5.03266231         96.16834675         96.16829104
         -5.02966231         94.07435715         94.07439261
         -5.02666231         91.98036755         91.98049419
         -5.02366231         89.88637796         89.88659576
         -5.02066231         87.79238836         87.79269734
         -5.01766231         85.69839877         85.69879891
         -5.01466231        438.63210146        438.22904726
         -5.01166231        246.42121609        246.40336705
         -5.00866231         52.55339133         52.55525639
         -5.00566231         60.44649328         60.44838805
         -5.00266231         68.33959522         68.34151970
         -4.99966231         76.23269716         76.23465136
         -4.99666231        125.33995628        125.42495491
         -4.99366231        474.15277564        474.11459826
         -4.99066231        212.77345359        212.77849804
         -4.98766231        213.05573291        213.06269851
         -4.98466231         74.69369682         74.69374972
         -4.98166231         88.43303970         88.46717230
         -4.97866231        105.15138419        105.14826459
         -4.97566231         86.27204849         86.26910973
         -4.97266231         67.39271279         67.38995487
         -4.96966231         48.75042034         48.75044383
         -4.96666231         46.78935274         46.78933985
         -4.96366231         44.82828514         44.82823587
         -4.96066231         42.86721754         42.86713190
         -4.95766231         40.90614995         40.90602792
         -4.95466231         38.94508235         38.94492395
         -4.95166231         36.98401475         36.98381997
         -4.94866231         35.02294715         35.02271600
         -4.94566231         33.06187955         33.06161202
         -4.94266231         31.10081196         31.10050805
         -4.93966231        135.94612829        135.94428258
         -4.93666231        110.03416301        110.03003215
         -4.93366231         84.12219773         84.11578171
         -4.93066231         69.75068113         69.74999583
         -4.92766231        100.09587727        100.09490594
         -4.92466231         96.12125086         96.12038646
         -4.92166231         92.14662445         92.14586698
         -4.91866231         88.17199804         88.17134750
         -4.91566231         84.25560464         84.25528189
         -4.91266231         81.82315493         81.82286195
         -4.90966231         79.39070522         79.39044201
         -4.90666231         78.54711455         78.54905211
         -4.90366231         77.36128156         77.36107647
         -4.90066231         75.20221378         75.20204219
         -4.89766231         82.01075042         82.01098763
         -4.89466231         80.69930217         80.69941360
         -4.89166231        126.85689575        126.84751658
         -4.88866231        100.49383519        100.48611140
         -4.88566231         74.13077462         74.12470622
         -4.88266231         98.99723862         98.99465027
         -4.87966231         86.05236782         86.04973294
         -4.87666231         75.17331184         75.17188840
         -4.87366231         66.27968337         66.27832514
         -4.87066231         57.38605491         57.38476188
         -4.86766231         48.49242645         48.49119863
         -4.86466231         39.59879799         39.59763537
         -4.86166231        488.91574241        487.62732112
         -4.85866231         77.76044935         77.76177910
         -4.85566231         84.66369340         84.66518674
         -4.85266231         91.56693746         91.56859438
         -4.84966231         64.97255756         64.97259165
         -4.84666231         59.81872008         59.81868435
         -4.84366231         54.66488261         54.66477706
         -4.84066231         49.51104514         49.51086976
         -4.83766231         46.73519055         46.73524761
         -4.83466231         44.44417538         44.44415193
         -4.83166231         42.15316021         42.15305625
         -4.82866231         39.86214503         39.86196057
         -4.82566231          7.57861085          7.57875477
         -4.82266231          8.66455410          8.66469961
         -4.81966231          9.75049735          9.75064445
         -4.81666231         10.83644061         10.83658929
         -4.81366231         11.92238386         11.92253414
         -4.81066231         13.00832711         13.00847898
         -4.80766231         14.09427037         14.09442382
         -4.80466231         15.18021362         15.18036866
         -4.80166231         16.26615687         16.26631350
         -4.79866231         17.35210013         17.35225834
         -4.79566231         18.43804338         18.43820318
         -4.79266231         19.52398663         19.52414802
         -4.78966231         13.56494859         13.56502203
         -4.78666231         13.98865132         13.98872643
         -4.78366231         14.41235405         14.41243083
         -4.78066231         14.83605678         14.83613524
         -4.77766231         15.25975950         15.25983964
         -4.77466231         35.18421695         35.18438978
         -4.77166231         36.15671141         36.15688634
         -4.76866231         37.12920587         37.12938290
         -4.76566231         38.10170033         38.10187947
         -4.76266231        425.07532449        426.06168056
         -4.75966231         90.87483230         90.87042258
         -4.75666231         80.12360285         80.12206603
         -4.75366231         76.08478836         76.08516365
         -4.75066231         74.97937974         74.97971229
         -4.74766231         73.87397112         73.87426094
         -4.74466231         72.76856250         72.76880958
         -4.74166231         71.66315388         71.66335823
         -4.73866231         70.55774527         70.55790688
         -4.73566231         69.45233665         69.45245552
         -4.73266231         46.55827937         46.55855486
         -4.72966231         47.18972031         47.18995801
         -4.72666231         34.77012119         34.72065564
         -4.72366231         12.61268944         12.61027578
         -4.72066231          4.17911759          4.17672101
         -4.71766231         24.59568633         24.59554168
         -4.71466231         25.03982657         25.03970082
         -4.71166231         25.48396681         25.48385996
         -4.70866231         25.92810705         25.92801910
         -4.70566231         26.37224729         26.37217824
         -4.70266231         26.81638753         26.81633738
         -4.69966231         27.26052777         27.26049652
         -4.69666231         27.70466801         27.70465566
         -4.69366231         28.14880826         28.14881479
         -4.69066231         28.59294850         28.59297393
         -4.68766231         29.03708874         29.03713307
         -4.68466231         29.48122898         29.48129221
         -4.68166231         29.92536922         29.92545135
         -4.67866231         10.77446609         10.77441145
         -4.67566231         10.38769396         10.38763975
         -4.67266231         10.00092183         10.00086806
         -4.66966231          9.61414971          9.61409636
         -4.66666231          9.22737758          9.22732467
         -4.66366231          8.84060546          8.84055297
         -4.66066231         22.20248825         22.20281478
         -4.65766231         24.38088483         24.38119413
         -4.65466231         26.55928141         26.55957347
         -4.65166231         28.73767799         28.73795281
         -4.64866231         30.91607457         30.91633215
         -4.64566231         33.09447115         33.09471149
         -4.64266231         35.27286774         35.27309083
         -4.63966231         37.45126432         37.45147017
         -4.63666231         39.62966090         39.62984952
         -4.63366231         41.80805748         41.80822886
         -4.63066231         43.98645406         43.98660820
         -4.62766231        139.22672349        139.01085656
         -4.62466231         84.79844506         84.80020879
         -4.62166231         96.85070332         96.85186235
         -4.61866231         93.96099425         93.96065036
         -4.61566231         97.46816789         97.46725984
         -4.61266231         94.57851188         94.56418055
         -4.60966231         61.72317123         61.72030835
         -4.60666231         63.70678526         63.70441324
         -4.60366231         50.46829137         50.46836821
         -4.60066231        104.60204514        104.60156585
         -4.59766231        100.55816323        100.55765071
         -4.59466231         96.51428132         96.51373557
         -4.59166231         92.47039942         92.46982043
         -4.58866231         85.52878671         85.52779775
         -4.58566231         77.83036086         77.82938036
         -4.58266231         70.13193500         70.13096298
         -4.57966231         62.43350915         62.43254559
         -4.57666231         54.73508330         54.73412821
         -4.57366231         97.10485778         97.11645160
         -4.57066231         71.08615766         71.08614450
         -4.56766231         71.98131287         71.98130898
         -4.56466231         76.32885375         76.33437193
         -4.56166231         97.88351781         97.88819547
         -4.55866231        119.43818187        119.44201902
         -4.55566231        140.99284593        140.99584256
         -4.55266231        162.54750999        162.54966611
         -4.54966231        124.96617211        124.96754512
         -4.54666231        134.45589447        134.45701552
         -4.54366231        143.94561683        143.94648591
         -4.54066231        133.42774365        133.42716007
         -4.53766231         75.06618304         75.06558685
         -4.53466231         72.21956186         72.21897896
         -4.53166231         69.37294067         69.37237106
         -4.52866231         66.52631949         66.52576317
         -4.52566231         63.67969831         63.67915528
         -4.52266231         61.17672134         61.17634897
         -4.51966231         59.58905780         59.58869970
         -4.51666231         47.53832781         47.53823071
         -4.51366231         45.61611839         45.61602709
         -4.51066231        158.97463482        159.21135003
         -4.50766231        106.78718616        106.78734661
         -4.50466231        101.26377387        101.26363369
         -4.50166231        100.57495235        100.57475147
         -4.49866231        100.01946095        100.01872367
         -4.49566231        111.84685724        111.84818099
         -4.49266231        125.10280301        125.10401603
         -4.48966231        130.49001956        130.49201925
         -4.48666231        152.26249356        152.26428967
         -4.48366231         96.17974949         96.17903151
         -4.48066231        167.71497711        167.71571212
         -4.47766231        175.40032102        175.40114977
         -4.47466231        183.08566494        183.08658742
         -4.47166231        176.54835820        176.54555107
         -4.46866231        144.75762564        144.75444256
         -4.46566231        128.09451724        128.09561553
         -4.46266231        132.87806805        132.87934377
         -4.45966231        261.51780033        261.51093929
         -4.45666231        217.92391685        217.91747894
         -4.45366231        174.33003337        174.32401858
         -4.45066231        130.73614988        130.73055823
         -4.44766231        269.81916571        269.79875594
         -4.44466231        106.95511752        106.94450384
         -4.44166231        243.29034316        243.29270483
         -4.43866231        239.27182600        239.27095270
         -4.43566231        185.40984135        185.40869901
         -4.43266231        207.76636543        207.76821312
         -4.42966231        218.16765206        218.17048324
         -4.42666231        248.52872230        248.53148694
         -4.42366231        265.49338115        265.49200045
         -4.42066231        209.93114341        209.93347138
         -4.41766231        223.00364736        223.00521574
         -4.41466231        291.55594412        291.63354076
         -4.41166231        176.25644420        176.25946342
         -4.40866231        268.01324603        267.99977961
         -4.40566231        232.17590639        232.17322015
         -4.40266231        360.70991465        360.86278727
         -4.39966231        143.99576809        143.99644601
         -4.39666231        162.38755586        162.39132868
         -4.39366231        214.81389809        214.81446165
         -4.39066231        229.35577943        229.36502685
         -4.38766231        237.65897770        237.65772811
         -4.38466231        395.61333992        395.55409672
         -4.38166231        172.39343526        172.39268982
         -4.37866231        142.58130212        142.58966911
         -4.37566231        232.81357380        232.81134873
         -4.37266231        322.12341468        322.14747496
         -4.36966231        136.72631355        136.70493500
         -4.36666231        211.72101649        212.58868522
         -4.36366231        202.69483640        202.69306958
         -4.36066231        216.34710299        216.34732551
         -4.35766231        204.24680304        204.24625528
         -4.35466231        296.24235701        296.23445011
         -4.35166231        219.49056747        219.48404333
         -4.34866231        137.58269783        137.58058955
         -4.34566231        123.30288130        123.30073875
         -4.34266231        117.40216811        117.40255492
         -4.33966231        129.62275404        129.62314565
         -4.33666231        104.43569597        104.43771667
