# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#  aims_uuid : 29D5B743-D791-4C0D-A1EA-91F18785C40C                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -10.00000000          6.85847619          6.85847596
         -9.99500000          6.78707372          6.78707349
         -9.99000000          6.82502892          6.82502844
         -9.98500000          6.99830187          6.99830141
         -9.98000000          7.19189166          7.19189122
         -9.97500000          7.38548145          7.38548102
         -9.97000000          7.57907123          7.57907083
         -9.96500000          7.77266102          7.77266063
         -9.96000000          7.96625081          7.96625044
         -9.95500000          8.15984060          8.15984025
         -9.95000000          8.35343039          8.35343005
         -9.94500000          8.54702017          8.54701986
         -9.94000000          8.74060996          8.74060967
         -9.93500000          8.93419975          8.93419947
         -9.93000000          9.12778954          9.12778928
         -9.92500000          9.32137933          9.32137909
         -9.92000000          9.51496911          9.51496889
         -9.91500000          9.70855890          9.70855870
         -9.91000000          9.90214869          9.90214850
         -9.90500000         10.09573848         10.09573831
         -9.90000000         12.73196383         12.73196345
         -9.89500000         13.32761012         13.32760984
         -9.89000000         13.92325642         13.92325623
         -9.88500000         16.63329376         16.63329396
         -9.88000000         17.64921777         17.64921803
         -9.87500000         18.66514178         18.66514209
         -9.87000000         19.68106580         19.68106616
         -9.86500000         20.69698981         20.69699022
         -9.86000000         21.71291382         21.71291428
         -9.85500000         12.24487067         12.24487121
         -9.85000000         13.12527845         13.12527903
         -9.84500000         14.00568623         14.00568684
         -9.84000000         14.88609401         14.88609466
         -9.83500000         15.76650179         15.76650248
         -9.83000000         16.64690958         16.64691029
         -9.82500000         17.52731736         17.52731811
         -9.82000000         18.40772514         18.40772592
         -9.81500000         19.28813292         19.28813374
         -9.81000000         20.16854070         20.16854156
         -9.80500000         14.26024771         14.26024750
         -9.80000000         14.24457694         14.24457659
         -9.79500000         15.43144497         15.43144692
         -9.79000000         14.20868503         14.20868657
         -9.78500000         12.98592509         12.98592623
         -9.78000000         11.76316515         11.76316588
         -9.77500000         10.54040521         10.54040553
         -9.77000000          9.31764527          9.31764518
         -9.76500000          8.09488532          8.09488483
         -9.76000000          6.87212538          6.87212448
         -9.75500000          5.64936544          5.64936413
         -9.75000000          4.42660550          4.42660378
         -9.74500000          3.20384556          3.20384343
         -9.74000000          2.22700287          2.22700127
         -9.73500000          1.77310071          1.77310062
         -9.73000000         95.11686135         95.11661093
         -9.72500000         23.10475486         23.10474099
         -9.72000000         20.73313447         20.73312203
         -9.71500000         18.36151409         18.36150307
         -9.71000000         15.98989371         15.98988411
         -9.70500000         13.61827333         13.61826515
         -9.70000000         11.33603038         11.33602380
