# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the chemical potential, mu =       -5.104409 eV
#  aims_uuid : 29D5B743-D791-4C0D-A1EA-91F18785C40C                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
         -4.89559081          6.85847619          6.85847596
         -4.89059081          6.78707372          6.78707349
         -4.88559081          6.82502892          6.82502844
         -4.88059081          6.99830187          6.99830141
         -4.87559081          7.19189166          7.19189122
         -4.87059081          7.38548145          7.38548102
         -4.86559081          7.57907123          7.57907083
         -4.86059081          7.77266102          7.77266063
         -4.85559081          7.96625081          7.96625044
         -4.85059081          8.15984060          8.15984025
         -4.84559081          8.35343039          8.35343005
         -4.84059081          8.54702017          8.54701986
         -4.83559081          8.74060996          8.74060967
         -4.83059081          8.93419975          8.93419947
         -4.82559081          9.12778954          9.12778928
         -4.82059081          9.32137933          9.32137909
         -4.81559081          9.51496911          9.51496889
         -4.81059081          9.70855890          9.70855870
         -4.80559081          9.90214869          9.90214850
         -4.80059081         10.09573848         10.09573831
         -4.79559081         12.73196383         12.73196345
         -4.79059081         13.32761012         13.32760984
         -4.78559081         13.92325642         13.92325623
         -4.78059081         16.63329376         16.63329396
         -4.77559081         17.64921777         17.64921803
         -4.77059081         18.66514178         18.66514209
         -4.76559081         19.68106580         19.68106616
         -4.76059081         20.69698981         20.69699022
         -4.75559081         21.71291382         21.71291428
         -4.75059081         12.24487067         12.24487121
         -4.74559081         13.12527845         13.12527903
         -4.74059081         14.00568623         14.00568684
         -4.73559081         14.88609401         14.88609466
         -4.73059081         15.76650179         15.76650248
         -4.72559081         16.64690958         16.64691029
         -4.72059081         17.52731736         17.52731811
         -4.71559081         18.40772514         18.40772592
         -4.71059081         19.28813292         19.28813374
         -4.70559081         20.16854070         20.16854156
         -4.70059081         14.26024771         14.26024750
         -4.69559081         14.24457694         14.24457659
         -4.69059081         15.43144497         15.43144692
         -4.68559081         14.20868503         14.20868657
         -4.68059081         12.98592509         12.98592623
         -4.67559081         11.76316515         11.76316588
         -4.67059081         10.54040521         10.54040553
         -4.66559081          9.31764527          9.31764518
         -4.66059081          8.09488532          8.09488483
         -4.65559081          6.87212538          6.87212448
         -4.65059081          5.64936544          5.64936413
         -4.64559081          4.42660550          4.42660378
         -4.64059081          3.20384556          3.20384343
         -4.63559081          2.22700287          2.22700127
         -4.63059081          1.77310071          1.77310062
         -4.62559081         95.11686135         95.11661093
         -4.62059081         23.10475486         23.10474099
         -4.61559081         20.73313447         20.73312203
         -4.61059081         18.36151409         18.36150307
         -4.60559081         15.98989371         15.98988411
         -4.60059081         13.61827333         13.61826515
         -4.59559081         11.33603038         11.33602380
         -4.59059081          9.23047830          9.23047316
         -4.58559081          7.12492623          7.12492252
         -4.58059081          5.01937415          5.01937188
         -4.57559081          2.91382208          2.91382124
         -4.57059081          1.06667694          1.06667682
         -4.56559081          1.04325701          1.04325689
         -4.56059081          1.01983707          1.01983695
         -4.55559081          8.91443581          8.91443585
         -4.55059081          8.73390251          8.73390255
         -4.54559081          8.55336920          8.55336925
         -4.54059081          8.37283590          8.37283594
         -4.53559081          8.19230259          8.19230264
         -4.53059081          8.11632159          8.11632179
         -4.52559081          8.18313293          8.18313310
         -4.52059081          8.24994426          8.24994442
         -4.51559081          8.31675560          8.31675574
         -4.51059081          8.38356694          8.38356706
         -4.50559081          8.45037827          8.45037838
         -4.50059081          8.51718961          8.51718969
         -4.49559081          8.58400095          8.58400101
         -4.49059081          8.65081228          8.65081233
         -4.48559081          8.71762362          8.71762365
         -4.48059081          8.78443495          8.78443496
         -4.47559081          8.85124629          8.85124628
         -4.47059081          8.91805763          8.91805760
         -4.46559081          8.98486896          8.98486892
         -4.46059081          9.05168030          9.05168024
         -4.45559081          9.11849163          9.11849155
         -4.45059081          9.18530297          9.18530287
         -4.44559081          9.25211431          9.25211419
         -4.44059081          9.31892564          9.31892551
         -4.43559081          9.38573698          9.38573683
         -4.43059081          9.45254832          9.45254814
         -4.42559081          9.51935965          9.51935946
         -4.42059081          9.58617099          9.58617078
         -4.41559081          9.65298232          9.65298210
         -4.41059081          9.71979366          9.71979342
         -4.40559081         22.87182883         22.87182880
         -4.40059081         20.76174346         20.76174357
         -4.39559081         18.65165810         18.65165834
         -4.39059081         16.54157274         16.54157311
         -4.38559081         22.05384497         22.05384521
         -4.38059081         19.75012436         19.75012478
         -4.37559081         15.44724412         15.44724471
         -4.37059081         13.26065224         13.26065302
         -4.36559081          9.35499726          9.35499724
         -4.36059081          8.91680428          8.91680433
         -4.35559081          8.47861131          8.47861143
         -4.35059081          8.04041834          8.04041852
         -4.34559081          7.60222537          7.60222561
         -4.34059081          7.19178718          7.19178742
         -4.33559081          6.81699878          6.81699909
         -4.33059081          6.44221038          6.44221075
         -4.32559081          6.06742198          6.06742241
         -4.32059081          5.69263359          5.69263408
         -4.31559081          5.31784519          5.31784574
         -4.31059081          4.94305679          4.94305740
         -4.30559081          4.56826839          4.56826907
         -4.30059081          4.35461230          4.35461256
         -4.29559081          4.56297951          4.56297980
         -4.29059081          4.77134672          4.77134703
         -4.28559081          5.09167669          5.09167755
         -4.28059081          5.44145400          5.44145483
         -4.27559081          5.79123132          5.79123211
         -4.27059081         13.72101701         13.72101910
         -4.26559081         12.60222976         12.60223108
         -4.26059081         11.48344250         11.48344305
         -4.25559081         10.36465525         10.36465503
         -4.25059081          9.24586800          9.24586700
         -4.24559081          8.12708074          8.12707898
         -4.24059081          7.00829349          7.00829095
         -4.23559081          5.88950623          5.88950293
         -4.23059081          4.77071898          4.77071490
         -4.22559081          4.01565255          4.01565241
         -4.22059081          4.30384482          4.30384463
         -4.21559081          4.59203709          4.59203685
         -4.21059081          4.88022936          4.88022907
         -4.20559081          5.16842163          5.16842129
         -4.20059081          5.45661390          5.45661351
         -4.19559081          5.74480617          5.74480573
         -4.19059081         98.00025806         98.00021776
         -4.18559081         98.06353189         98.06353032
         -4.18059081         64.73457735         64.73454588
         -4.17559081         36.93393727         36.93393724
         -4.17059081         83.24222939         83.24223783
         -4.16559081        132.62530088        132.62532015
         -4.16059081        110.53781252        110.53779284
         -4.15559081         89.86481609         89.86484484
         -4.15059081         42.98202754         42.98204113
         -4.14559081         53.34902337         53.34904128
         -4.14059081         71.26899614         71.26900764
         -4.13559081        101.24708381        101.24710675
         -4.13059081        145.30676006        145.30681207
         -4.12559081         87.53984224         87.53975042
         -4.12059081         84.81038812         84.81044535
         -4.11559081        111.38101119        111.38118830
         -4.11059081         99.73954306         99.73953127
         -4.10559081        155.28314363        155.28700181
         -4.10059081         60.78293953         60.78292935
         -4.09559081         56.75161915         56.75161309
         -4.09059081         52.72029877         52.72029683
         -4.08559081         48.25109525         48.25109547
         -4.08059081         43.55484813         43.55484873
         -4.07559081         49.02101332         49.02101264
         -4.07059081        168.27410953        168.27370560
         -4.06559081         59.45381342         59.45382407
         -4.06059081         41.25466825         41.25466533
         -4.05559081         42.22786492         42.22785516
         -4.05059081         86.39987085         86.39991070
         -4.04559081         50.55980352         50.55980587
         -4.04059081        119.73257680        119.73278670
         -4.03559081         49.09936645         49.09935496
         -4.03059081         55.70477458         55.70488100
         -4.02559081        129.48678818        129.48660834
         -4.02059081         67.16197383         67.16285911
         -4.01559081         51.43175257         51.43175439
         -4.01059081         55.64456198         55.64457112
         -4.00559081         38.97396743         38.97397069
         -4.00059081         47.09044608         47.09045370
         -3.99559081         32.21202806         32.21203721
         -3.99059081         22.59911612         22.59911357
         -3.98559081         23.41730975         23.41730647
         -3.98059081         24.23550338         24.23549937
         -3.97559081         25.05369700         25.05369227
         -3.97059081         39.72642394         39.72638761
         -3.96559081         54.63242900         54.63241999
         -3.96059081         89.02426293         89.02429690
         -3.95559081         48.96425178         48.96428242
         -3.95059081          4.23458592          4.23458584
         -3.94559081          4.53084347          4.53084334
         -3.94059081         52.74344295         52.74342941
         -3.93559081         46.63064058         46.63063248
         -3.93059081         40.92763135         40.92762550
         -3.92559081         35.22462212         35.22461853
         -3.92059081         29.52161288         29.52161155
         -3.91559081         13.43052841         13.43052824
         -3.91059081         15.93660823         15.93660740
         -3.90559081         18.44268806         18.44268657
         -3.90059081          8.01180203          8.01180168
         -3.89559081          7.86417959          7.86417927
         -3.89059081          7.71655716          7.71655686
         -3.88559081          7.56893472          7.56893445
         -3.88059081          7.42131229          7.42131204
         -3.87559081          7.27368985          7.27368963
         -3.87059081         10.59858262         10.59858244
         -3.86559081         11.89816221         11.89816214
         -3.86059081         13.19774180         13.19774183
         -3.85559081         14.49732138         14.49732153
         -3.85059081         15.79690097         15.79690123
         -3.84559081         17.09648056         17.09648092
         -3.84059081         18.39606015         18.39606062
         -3.83559081         19.69563974         19.69564031
         -3.83059081         17.93775178         17.93775226
         -3.82559081         15.59071824         15.59068991
         -3.82059081         12.12783657         12.12783574
         -3.81559081         11.42422210         11.42422139
         -3.81059081         10.72060763         10.72060704
         -3.80559081         10.01699316         10.01699269
         -3.80059081          9.31337869          9.31337834
         -3.79559081          8.60976422          8.60976399
         -3.79059081          7.90614975          7.90614964
         -3.78559081          7.20253527          7.20253529
         -3.78059081          6.49892080          6.49892095
         -3.77559081          5.79530633          5.79530660
         -3.77059081          5.09169186          5.09169225
         -3.76559081          4.38807739          4.38807790
         -3.76059081          3.68446292          3.68446355
         -3.75559081          2.98084845          2.98084920
         -3.75059081          2.69563969          2.69563965
         -3.74559081        109.89197865        109.89201812
         -3.74059081         64.76889688         64.76890623
         -3.73559081          4.42845397          4.42845424
         -3.73059081         23.54562786         23.54564380
         -3.72559081         19.23187725         19.23188604
         -3.72059081         14.91812664         14.91812828
         -3.71559081         10.60437603         10.60437053
         -3.71059081          8.74571720          8.74571707
         -3.70559081         23.28961121         23.28962562
         -3.70059081         42.63811435         42.63818739
         -3.69559081         13.31600023         13.31600008
         -3.69059081         12.92151014         12.92150999
         -3.68559081         12.57518442         12.57518356
         -3.68059081         12.90219142         12.90219048
         -3.67559081         13.28516462         13.28516375
         -3.67059081         13.66813783         13.66813701
         -3.66559081         14.05111103         14.05111028
         -3.66059081         14.43408423         14.43408354
         -3.65559081         14.81705743         14.81705680
         -3.65059081         15.26357643         15.26357564
         -3.64559081         15.72852647         15.72852573
         -3.64059081         16.19347651         16.19347582
         -3.63559081         16.65842655         16.65842591
         -3.63059081         17.12337659         17.12337601
         -3.62559081         17.58832664         17.58832610
         -3.62059081         18.05327668         18.05327619
         -3.61559081         18.51822672         18.51822628
         -3.61059081         18.98317676         18.98317637
         -3.60559081         19.44812680         19.44812646
         -3.60059081         19.93973703         19.93973677
         -3.59559081         20.44289737         20.44289716
         -3.59059081         16.86264718         16.86264692
         -3.58559081         17.17223946         17.17223930
         -3.58059081         68.50781957         68.50787908
         -3.57559081         59.10123063         59.10115012
         -3.57059081         13.01617134         13.01617184
         -3.56559081         13.60006659         13.60006718
         -3.56059081         14.18396184         14.18396252
         -3.55559081         14.76785709         14.76785787
         -3.55059081         15.35175234         15.35175321
         -3.54559081         34.70656391         34.70655319
         -3.54059081         24.48126012         24.48125214
         -3.53559081         14.25595633         14.25595109
         -3.53059081         46.12519740         46.12518168
         -3.52559081         11.69501678         11.69501362
         -3.52059081         20.09388214         20.09387877
         -3.51559081        129.98690369        129.98679698
         -3.51059081         43.75492755         43.75492771
         -3.50559081         43.01836766         43.01838114
         -3.50059081        852.34779133        852.32646925
         -3.49559081         45.01492315         45.01492615
         -3.49059081         38.88303057         38.88303528
         -3.48559081         32.75113799         32.75114440
         -3.48059081         37.80397851         37.80399014
         -3.47559081         40.57254845         40.57254308
         -3.47059081         63.96192800         63.96191428
         -3.46559081         51.20560047         51.20559785
         -3.46059081         57.12980827         57.12980568
         -3.45559081         63.05401607         63.05401350
         -3.45059081         34.60029833         34.60029108
         -3.44559081         42.85494249         42.85492327
         -3.44059081          0.00000000          0.00000000
         -3.43559081          0.00000000          0.00000000
         -3.43059081          0.00000000          0.00000000
         -3.42559081          0.00000000          0.00000000
         -3.42059081        281.29335852        281.24564455
         -3.41559081         28.00324874         28.00322631
         -3.41059081         42.57098486         42.57095889
         -3.40559081        105.97759828        105.97753468
         -3.40059081         33.81228373         33.81227973
         -3.39559081         19.94823125         19.94823096
         -3.39059081         46.47365780         46.47361764
         -3.38559081         86.07615362         86.07614516
         -3.38059081         82.21806232         82.21805347
         -3.37559081         66.38211832         66.38211368
         -3.37059081         50.54617433         50.54617389
         -3.36559081         34.71023033         34.71023409
         -3.36059081         36.20265219         36.20267591
         -3.35559081         30.11015295         30.11016388
         -3.35059081         38.20869639         38.20873799
         -3.34559081         58.59371265         58.59366759
         -3.34059081         40.04533946         40.04532535
         -3.33559081         58.75672765         58.75673964
         -3.33059081         44.67454134         44.67453510
         -3.32559081         57.61671666         57.61673133
         -3.32059081         47.10694005         47.10693660
         -3.31559081         32.39459073         32.39459037
         -3.31059081         31.49350290         31.49350255
         -3.30559081         30.59241507         30.59241472
