# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -10.00000000        387.31546297
         -9.99749937         62.87025881
         -9.99499875         58.20852973
         -9.99249812         54.59289795
         -9.98999750         50.97726618
         -9.98749687         52.31694602
         -9.98499625         50.37156115
         -9.98249562         53.54758623
         -9.97999500         54.14722235
         -9.97749437         55.20547261
         -9.97499375         56.26372286
         -9.97249312         57.32197311
         -9.96999250         58.38022337
         -9.96749187         77.96748625
         -9.96499125         71.25999008
         -9.96249062         64.55249390
         -9.95999000         57.84499773
         -9.95748937         51.13750156
         -9.95498875         52.71602563
         -9.95248812         49.28872310
         -9.94998750         45.86142057
         -9.94748687         49.80875611
         -9.94498625         46.99543593
         -9.94248562         44.18211575
         -9.93998500         41.36879557
         -9.93748437         38.55547539
         -9.93498375         35.74215521
         -9.93248312         32.92883503
         -9.92998250         30.11551485
         -9.92748187         27.98368565
         -9.92498125         26.47614292
         -9.92248062         24.96860020
         -9.91997999         23.56558863
         -9.91747937         22.68703837
         -9.91497874       2274.37451026
         -9.91247812         30.85322375
         -9.90997749         32.87732344
         -9.90747687         34.90142312
         -9.90497624         48.91549345
         -9.90247562         57.15631270
         -9.89997499         65.43115442
         -9.89747437         73.70599614
         -9.89497374         81.98463939
         -9.89247312         91.48430024
         -9.88997249         50.71886756
         -9.88747187         35.44793364
         -9.88497124         32.02004735
         -9.88247062         28.59216106
         -9.87996999         25.16427477
         -9.87746937         21.73638847
         -9.87496874         18.30850218
         -9.87246812         62.57969066
         -9.86996749         94.87777425
         -9.86746687        172.25264013
         -9.86496624        107.56777778
         -9.86246562        108.59866816
         -9.85996499         80.31041315
         -9.85746437         85.01272538
         -9.85496374         56.48145185
         -9.85246312         38.49064270
         -9.84996249         36.50924141
         -9.84746187         34.52784012
         -9.84496124         32.54643883
         -9.84246062         30.56503754
         -9.83995999         34.43155775
         -9.83745936         32.69628853
         -9.83495874         31.02783305
         -9.83245811         30.29286937
         -9.82995749         29.55820460
         -9.82745686         36.05002563
         -9.82495624         35.65256499
         -9.82245561         35.25510436
         -9.81995499         34.85764373
         -9.81745436         34.46018310
         -9.81495374         34.06272246
         -9.81245311         33.66526183
         -9.80995249         33.45278127
         -9.80745186         33.62463268
         -9.80495124         34.72281389
         -9.80245061         36.29281110
         -9.79994999         37.86280831
         -9.79744936         39.43280552
         -9.79494874         41.00280273
         -9.79244811         42.57279995
         -9.78994749         44.14279716
         -9.78744686         45.71279437
         -9.78494624         47.28279158
         -9.78244561         48.85278879
         -9.77994499         50.42278600
         -9.77744436         51.99278321
         -9.77494374         52.85970703
         -9.77244311         51.63707207
         -9.76994249         35.56129349
         -9.76744186         19.22416671
         -9.76494124         17.01487074
         -9.76244061         14.80557477
         -9.75993998         12.59627880
         -9.75743936         10.38698283
         -9.75493873          9.75713834
         -9.75243811          9.42589052
         -9.74993748         10.14524381
         -9.74743686         14.50142743
         -9.74493623         18.85761105
         -9.74243561         23.21379467
         -9.73993498         27.56997829
         -9.73743436         31.92616191
         -9.73493373         36.28234553
         -9.73243311         40.63852915
         -9.72993248         44.99471278
         -9.72743186         49.35089640
         -9.72493123         53.70708002
         -9.72243061         58.06326364
         -9.71992998         62.41944726
         -9.71742936        189.86080128
         -9.71492873         69.23954345
         -9.71242811         38.89999866
         -9.70992748         18.65639927
         -9.70742686         17.13949297
         -9.70492623         15.62258668
         -9.70242561         14.10568038
         -9.69992498         12.58877409
         -9.69742436         11.07186779
         -9.69492373          9.55496149
         -9.69242311         17.49664047
         -9.68992248         26.30061567
         -9.68742186         25.52284177
         -9.68492123         24.74506786
         -9.68242061         23.96729396
         -9.67991998         23.36981626
         -9.67741935         23.47512874
         -9.67491873         24.21426113
         -9.67241810         24.95339352
         -9.66991748         25.69252592
         -9.66741685         26.43165831
         -9.66491623         27.17079071
         -9.66241560         27.90992310
         -9.65991498         28.64905549
         -9.65741435         29.38818789
         -9.65491373         30.12732028
         -9.65241310         30.23671105
         -9.64991248         28.30077843
         -9.64741185         26.36484581
         -9.64491123         24.42891318
         -9.64241060         22.49298056
         -9.63990998         23.91160253
         -9.63740935         39.13090946
         -9.63490873         57.52268353
         -9.63240810         75.91445760
         -9.62990748         94.30623167
         -9.62740685         25.48395183
         -9.62490623         29.90983127
         -9.62240560         34.33571072
         -9.61990498         38.76159016
         -9.61740435         43.88160608
         -9.61490373         34.30903386
         -9.61240310         21.91569606
         -9.60990248         23.06792488
         -9.60740185         24.22015371
         -9.60490123         25.37238253
         -9.60240060         26.57501865
         -9.59989997         28.85537803
         -9.59739935         31.13573741
         -9.59489872         33.41609679
         -9.59239810         35.69645616
         -9.58989747         37.97681554
         -9.58739685         40.25717492
         -9.58489622         42.53753430
         -9.58239560         45.64090641
         -9.57989497         50.35853003
         -9.57739435         55.07615364
         -9.57489372         59.79377726
         -9.57239310         64.51140088
         -9.56989247         69.22902449
         -9.56739185         67.00295416
         -9.56489122         71.93876503
         -9.56239060         62.77385053
         -9.55988997         40.75478845
         -9.55738935         44.15321914
         -9.55488872         47.55164984
         -9.55238810         50.95008054
         -9.54988747         54.34851124
         -9.54738685         47.14860372
         -9.54488622        265.78446736
         -9.54238560         44.22569170
         -9.53988497         47.03680160
         -9.53738435         49.84791149
         -9.53488372         52.65902138
         -9.53238310         55.47013128
         -9.52988247         58.28124117
         -9.52738185         61.09235106
         -9.52488122         63.90346095
         -9.52238060         66.71457085
         -9.51987997         69.52568074
         -9.51737934         64.94429157
         -9.51487872         60.11274369
         -9.51237809         47.87161047
         -9.50987747         50.00072740
         -9.50737684         42.27146693
         -9.50487622         34.35532866
         -9.50237559         34.41029943
         -9.49987497         54.09707319
         -9.49737434         79.42206844
         -9.49487372        104.74706369
         -9.49237309         80.67293562
         -9.48987247         48.37203929
         -9.48737184         48.26865497
         -9.48487122         26.61226509
         -9.48237059         26.35398421
         -9.47986997         26.09570334
         -9.47736934         25.83742247
         -9.47486872         25.57914160
         -9.47236809         25.32086073
         -9.46986747         25.06257986
         -9.46736684         24.80429899
         -9.46486622         24.54601812
         -9.46236559         24.28773724
         -9.45986497         24.02945637
         -9.45736434         23.77117550
         -9.45486372         23.51289463
         -9.45236309         23.25461376
         -9.44986247         22.99633289
         -9.44736184         24.30908846
         -9.44486122         26.70925855
         -9.44236059         31.64494576
         -9.43985996         36.51990364
         -9.43735934         38.04142283
         -9.43485871         39.56294202
         -9.43235809         41.08446121
         -9.42985746         42.60598040
         -9.42735684         44.12749959
         -9.42485621         45.64901878
         -9.42235559         47.17053797
         -9.41985496         48.69205716
         -9.41735434         50.21357635
         -9.41485371         40.23356297
         -9.41235309         40.15359892
         -9.40985246         40.07363486
         -9.40735184         30.56732725
         -9.40485121         29.36728473
         -9.40235059         28.16724221
         -9.39984996         26.96719969
         -9.39734934         25.94923108
         -9.39484871         57.19686181
         -9.39234809        131.71253869
         -9.38984746         19.87612691
         -9.38734684         21.35463786
         -9.38484621         22.83314881
         -9.38234559         24.31165975
         -9.37984496         25.79017070
         -9.37734434         27.26868165
         -9.37484371         28.74719260
         -9.37234309         30.22570354
         -9.36984246         31.70421449
         -9.36734184         20.35665466
         -9.36484121         21.82888573
         -9.36234059         23.30111679
         -9.35983996         24.77334785
         -9.35733933         26.24557891
         -9.35483871         27.71780997
         -9.35233808         29.19004103
         -9.34983746         30.66227209
         -9.34733683         32.13450316
         -9.34483621         33.60673422
         -9.34233558         35.07896528
         -9.33983496         28.79160994
         -9.33733433         22.83001886
         -9.33483371         23.47934334
         -9.33233308         24.12866782
         -9.32983246         24.77799231
         -9.32733183         25.42731679
         -9.32483121         26.07664127
         -9.32233058         26.72596575
         -9.31982996         27.37529023
         -9.31732933         28.02461471
         -9.31482871         28.67393919
         -9.31232808         18.67094096
         -9.30982746          7.48362997
         -9.30732683          7.34387724
         -9.30482621          7.20412451
         -9.30232558          7.06437178
         -9.29982496          6.92461905
         -9.29732433          6.78486632
         -9.29482371          6.64511359
         -9.29232308          6.50536086
         -9.28982246          6.36560813
         -9.28732183          6.22585540
         -9.28482121          6.08610267
         -9.28232058          5.94634993
         -9.27981995          5.80659720
         -9.27731933          5.66684447
         -9.27481870          6.98101876
         -9.27231808          8.84034578
         -9.26981745         10.69967280
         -9.26731683         12.55899981
         -9.26481620         14.41832683
         -9.26231558         16.27765385
         -9.25981495         18.13698087
         -9.25731433         20.53789190
         -9.25481370         23.68098843
         -9.25231308         26.82408497
         -9.24981245         29.96718150
         -9.24731183         33.11027803
         -9.24481120         36.25337457
         -9.24231058         39.39647110
         -9.23980995         42.53956763
         -9.23730933         45.68266417
         -9.23480870         48.82576070
         -9.23230808         51.96885724
         -9.22980745         55.11195377
         -9.22730683         58.25505030
         -9.22480620         66.93664240
         -9.22230558         78.24219499
         -9.21980495         58.64563942
         -9.21730433         39.04908386
         -9.21480370         32.29593016
         -9.21230308         33.17742057
         -9.20980245         25.78473441
         -9.20730183         25.91177342
         -9.20480120         26.03881242
         -9.20230058         19.06746725
         -9.19979995         18.67029911
         -9.19729932         18.27313098
         -9.19479870         17.87596284
         -9.19229807         17.47879471
         -9.18979745         17.08162657
         -9.18729682         16.68445843
         -9.18479620         16.28729030
         -9.18229557         15.89012216
         -9.17979495        102.15934323
         -9.17729432         27.75737971
         -9.17479370         26.93257615
         -9.17229307         26.10777259
         -9.16979245         25.28296902
         -9.16729182         24.45816546
         -9.16479120         46.11246135
         -9.16229057         42.65847469
         -9.15978995         39.20448803
         -9.15728932         35.75050137
         -9.15478870         32.29651471
         -9.15228807         28.84252805
         -9.14978745         27.06189007
         -9.14728682         26.40833453
         -9.14478620         25.79313616
         -9.14228557         25.17793779
         -9.13978495         24.68129259
         -9.13728432         24.32862059
         -9.13478370         23.97594860
         -9.13228307         23.62327660
         -9.12978245         23.27060461
         -9.12728182         22.91793261
         -9.12478120         32.61008293
         -9.12228057         42.33094089
         -9.11977994         41.23808973
         -9.11727932         40.28018160
         -9.11477869         39.32227346
         -9.11227807         38.36436533
         -9.10977744         37.40645719
         -9.10727682         36.44854906
         -9.10477619         35.49064093
         -9.10227557         34.53273279
         -9.09977494         36.70863974
         -9.09727432         39.31698475
         -9.09477369         41.92532976
         -9.09227307         47.07114214
         -9.08977244         84.47229822
         -9.08727182         48.49105067
         -9.08477119         54.30763451
         -9.08227057         61.70571726
         -9.07976994         59.94016431
         -9.07726932         67.42221745
         -9.07476869         50.46131164
         -9.07226807         57.01617769
         -9.06976744         63.57104374
         -9.06726682         49.97088680
         -9.06476619         55.10618731
         -9.06226557         60.24148782
         -9.05976494         65.37678832
         -9.05726432         70.51208883
         -9.05476369         54.93580569
         -9.05226307         64.34356043
         -9.04976244         51.05595903
         -9.04726182         61.52352275
         -9.04476119         72.35037000
         -9.04226057         83.72070198
         -9.03975994         96.78231732
         -9.03725931        573.51962906
         -9.03475869        101.02767177
         -9.03225806         96.42553691
         -9.02975744         91.82340205
         -9.02725681         81.40787578
         -9.02475619         80.98238513
         -9.02225556         81.90291877
         -9.01975494         77.73367925
         -9.01725431         70.14784659
         -9.01475369         62.77849924
         -9.01225306         55.40915189
         -9.00975244         39.03852217
         -9.00725181         37.22213947
         -9.00475119         35.40575677
         -9.00225056         56.35347916
         -8.99974994         45.79425040
         -8.99724931         47.14823828
         -8.99474869         53.79267116
         -8.99224806         57.28251765
         -8.98974744         84.67738378
         -8.98724681         74.05545462
         -8.98474619         63.50445105
         -8.98224556         54.08781278
         -8.97974494         45.30284571
         -8.97724431         46.02752572
         -8.97474369         47.32540917
         -8.97224306         55.99502222
         -8.96974244         57.90275706
         -8.96724181         59.81049190
         -8.96474119         61.71822674
         -8.96224056         40.83960403
         -8.95973993         43.53850329
         -8.95723931         46.23740255
         -8.95473868         48.93630181
         -8.95223806         51.63520107
         -8.94973743         69.75024580
         -8.94723681         68.64464681
         -8.94473618         57.17581978
         -8.94223556         55.36109204
         -8.93973493         53.54636430
         -8.93723431         51.73163656
         -8.93473368         50.09009600
         -8.93223306         45.13682767
         -8.92973243         39.62186147
         -8.92723181         41.86490042
         -8.92473118         46.70836680
         -8.92223056         51.55183318
         -8.91972993         56.39529957
         -8.91722931         61.23876595
         -8.91472868         66.08223233
         -8.91222806         43.76980392
         -8.90972743         46.64447902
         -8.90722681         49.51915412
         -8.90472618         52.39382921
         -8.90222556         55.26850431
         -8.89972493         50.60628422
         -8.89722431         44.66551859
         -8.89472368         46.13829273
         -8.89222306         47.61106687
         -8.88972243         49.08384102
         -8.88722181         50.91439098
         -8.88472118         54.54712413
         -8.88222056         58.17985728
         -8.87971993         61.81259044
         -8.87721930         57.56676985
         -8.87471868         60.69122469
         -8.87221805         35.79146578
         -8.86971743         36.22682978
         -8.86721680         36.66219378
         -8.86471618         37.09755779
         -8.86221555         37.53292179
         -8.85971493         37.96828580
         -8.85721430         38.40364980
         -8.85471368         36.91945299
         -8.85221305         35.48626948
         -8.84971243         35.67742088
         -8.84721180         35.86857228
         -8.84471118         36.05972369
         -8.84221055        127.67165253
         -8.83970993         28.19626263
         -8.83720930         28.42038372
         -8.83470868         32.63479337
         -8.83220805         32.63795022
         -8.82970743         33.99005916
         -8.82720680         38.69862615
         -8.82470618         43.40719314
         -8.82220555         48.69718070
         -8.81970493         54.69392700
         -8.81720430         60.69999911
         -8.81470368         71.74145829
         -8.81220305         77.71945901
         -8.80970243         59.37470349
         -8.80720180         54.54127815
         -8.80470118         55.89509827
         -8.80220055         57.24891838
         -8.79969992         58.60273850
         -8.79719930         59.95655861
         -8.79469867         61.76083065
         -8.79219805         63.83173532
         -8.78969742         65.90263998
         -8.78719680         67.97354465
         -8.78469617         70.04444931
         -8.78219555         79.85305673
         -8.77969492         78.38274640
         -8.77719430         76.67580404
         -8.77469367         77.22749835
         -8.77219305         78.12335550
         -8.76969242         79.01921265
         -8.76719180         79.91506979
         -8.76469117         80.81092694
         -8.76219055         81.70678409
         -8.75968992         82.60264124
         -8.75718930         83.49849838
         -8.75468867         84.39435553
         -8.75218805        896.63632776
