# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the chemical potential, mu =       -5.013905 eV
#  aims_uuid : 83F7D469-8782-44E5-A187-A01CD9231FC7                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
         -4.98609481        394.62275208        392.07899622
         -4.98489469        461.85886503        462.19452656
         -4.98369457        501.86182828        505.08845808
         -4.98249445        396.46719578        396.10932899
         -4.98129433        457.54103528        457.33271104
         -4.98009421        421.37950352        420.82646639
         -4.97889409        429.38214315        429.53886196
         -4.97769397        404.00022788        403.79070924
         -4.97649385        382.59649099        382.49338257
         -4.97529373        394.29967701        394.26760234
         -4.97409361        419.55701867        419.35111730
         -4.97289349        464.71825574        462.10895789
         -4.97169337        418.74743703        418.26727869
         -4.97049325        405.28462058        403.90363549
         -4.96929313        386.57610110        391.27347137
         -4.96809301        397.13171450        393.99792772
         -4.96689289        506.86493288        510.28834368
         -4.96569277        439.15139679        438.18981558
         -4.96449265        518.58662546        514.71389939
         -4.96329253        420.00695001        419.12262806
         -4.96209241        403.89033213        403.72803965
         -4.96089229        350.95504555        349.99032991
         -4.95969217        382.99170657        382.70897302
         -4.95849205        448.99157048        446.71893105
         -4.95729193        305.85209677        305.91339078
         -4.95609181        307.53968661        307.28786157
         -4.95489169        317.04492861        321.84210838
         -4.95369157        343.83763911        343.30612435
         -4.95249145        413.02093814        413.08200524
         -4.95129133        438.44511457        438.23329537
         -4.95009121        398.52053865        398.26516287
         -4.94889109        418.13715262        416.92501729
         -4.94769097        460.39198300        459.07498328
         -4.94649085        409.04085076        408.81807647
         -4.94529073        439.75351771        441.41439799
         -4.94409061        395.68479509        395.52800222
         -4.94289049        451.86959828        451.50941106
         -4.94169037        463.23404743        459.83317437
         -4.94049025        475.26474651        474.33417035
         -4.93929013        553.71181160        551.10265119
         -4.93809001        363.08965025        362.53567775
         -4.93688989        615.80283847        619.64249294
         -4.93568977        394.75741530        394.06565722
         -4.93448965        413.02354729        407.97549433
         -4.93328953        268.28826736        267.61408046
         -4.93208941        344.82489493        344.50968180
         -4.93088929        329.02539291        331.85860743
         -4.92968917        261.50362541        261.13336935
         -4.92848905        281.40371606        280.69775641
         -4.92728893        343.65932558        340.13610894
         -4.92608881        274.99094344        273.96534539
         -4.92488869        324.57197559        323.63712775
         -4.92368857        592.74781288        604.57796098
         -4.92248845        434.98337417        437.96518739
         -4.92128833        442.23569748        442.38776958
         -4.92008821        531.85715773        534.11492052
         -4.91888809        435.72785138        436.07839976
         -4.91768797        515.16269637        516.85264307
         -4.91648785        401.55129653        400.67298472
         -4.91528773        470.23339630        469.71807165
         -4.91408761        554.44465854        553.96922764
         -4.91288749        560.32011316        557.91150889
         -4.91168737        583.79685313        582.25812156
         -4.91048725        644.08358987        644.42867802
         -4.90928713        572.35020903        573.06901041
         -4.90808701        569.80491952        563.34433210
         -4.90688689        522.03695739        522.17114898
         -4.90568677        547.64446422        547.64473403
         -4.90448665        956.86834003        971.43546009
         -4.90328653        760.77451936        767.04836750
         -4.90208641        566.45410469        587.47861182
         -4.90088629        425.03676887        424.19945746
         -4.89968617        376.18711192        375.58702636
         -4.89848605        412.87100557        412.54531361
         -4.89728593        382.49931015        382.97768209
         -4.89608581        737.68967351        719.13176625
         -4.89488569        695.77587743        696.50860670
         -4.89368557        410.16644051        410.44627873
         -4.89248545        613.90696070        610.33524686
         -4.89128533        433.21696024        433.15503356
         -4.89008521        570.34435844        576.29105106
         -4.88888509        503.61812063        501.37991370
         -4.88768497        948.04909743        936.45881165
         -4.88648485        348.34495352        345.16925539
         -4.88528473       1233.15290644       1353.25251792
         -4.88408461        370.07410845        366.62369676
         -4.88288449        517.06431197        537.38138033
         -4.88168437        315.53751525        313.44716392
         -4.88048425        400.77105541        404.22803321
         -4.87928413        392.54550100        392.34211430
         -4.87808401        442.57611243        442.89110379
         -4.87688389        477.00375143        477.16811205
         -4.87568377        505.86722980        505.87777596
         -4.87448365        492.70331722        491.97273158
         -4.87328353        529.66652695        529.68941184
         -4.87208341        543.30748785        543.15626440
         -4.87088329        565.47526457        564.91009348
         -4.86968317        522.95823741        522.68259851
         -4.86848305        566.28698137        565.89404289
         -4.86728293        522.78153961        527.87736592
         -4.86608281        608.63230255        593.87789744
         -4.86488269        518.77405770        517.18405153
         -4.86368257        470.91606146        469.48645840
         -4.86248245        529.35091965        529.04239380
         -4.86128233        695.13761726        690.53885530
         -4.86008221        604.94067187        606.16364127
         -4.85888209        517.16137427        507.46749143
         -4.85768197        598.86404724        598.49727078
         -4.85648185        564.70251476        575.56184116
         -4.85528173        517.36837811        516.91086841
         -4.85408161        712.58705844        711.32522585
         -4.85288149        586.80603550        586.20734321
         -4.85168137        426.70483985        435.39156818
         -4.85048125        719.28782874        714.09826797
         -4.84928113        533.28464648        532.27522550
         -4.84808101        637.96500994        639.86319431
         -4.84688089        529.98124843        529.75422443
         -4.84568077        652.01185584        660.08521775
         -4.84448065        549.35641911        550.23685825
         -4.84328053        505.45086712        509.21721897
         -4.84208041        570.18484379        569.37846759
         -4.84088029        523.48496300        523.13070430
         -4.83968017        447.04704768        451.04239589
         -4.83848005        415.07839532        411.36933727
         -4.83727993        421.33444726        420.47705162
         -4.83607981        421.95841573        423.02661056
         -4.83487969        707.58889577        706.31953120
         -4.83367957        621.05227367        618.00258114
         -4.83247945        586.36659386        584.44249897
         -4.83127933        503.27420990        503.53483772
         -4.83007921        660.36952147        709.18816005
         -4.82887908        715.89178479        695.33207077
         -4.82767896        511.32471664        512.53411605
         -4.82647884        590.32878283        586.94217195
         -4.82527872        470.26288376        469.75628676
         -4.82407860        485.33765987        490.28849939
         -4.82287848        486.06578986        487.09884565
         -4.82167836        472.32428104        475.35163292
         -4.82047824        378.91710964        378.96079912
         -4.81927812        332.79260363        334.97600329
         -4.81807800        512.05694212        516.31811456
         -4.81687788        286.99414508        287.97603687
         -4.81567776        481.69346557        486.38751229
         -4.81447764        273.93913129        275.74820387
         -4.81327752        316.77786684        313.16093478
         -4.81207740        385.56968780        383.45436458
         -4.81087728        288.33778044        289.10467299
         -4.80967716        368.46669601        371.62199702
         -4.80847704        375.97344298        375.97521423
         -4.80727692        419.33622497        420.95712845
         -4.80607680        377.64806090        377.46122488
         -4.80487668        530.01136248        533.18699891
         -4.80367656        430.28010880        429.68596720
         -4.80247644        450.66262023        450.34093943
         -4.80127632        394.29789974        394.45366425
         -4.80007620        424.81676399        427.01318657
         -4.79887608        330.85908883        330.97727686
         -4.79767596        330.18178343        329.99453500
         -4.79647584        340.41357515        339.05301418
         -4.79527572        372.17728461        374.58230752
         -4.79407560        330.61944357        330.91266684
         -4.79287548        372.08408554        354.29790063
         -4.79167536        353.84935931        353.80793099
         -4.79047524        363.05780824        363.15070367
         -4.78927512        404.43561990        404.28149739
         -4.78807500        429.13260833        428.54197201
         -4.78687488        381.27642565        382.03912737
         -4.78567476        364.59118027        364.56239684
         -4.78447464        406.06533429        406.78257087
         -4.78327452        348.69927634        349.05309297
         -4.78207440        330.48401336        330.63913144
         -4.78087428        311.87512769        312.21205995
         -4.77967416        349.83456299        345.94484710
         -4.77847404        400.71205919        400.53433469
         -4.77727392        362.44739144        364.09870698
         -4.77607380        375.93027478        374.80088308
         -4.77487368        407.52428092        407.25599917
         -4.77367356        365.20543257        365.46075931
         -4.77247344        544.41598300        544.00553084
