# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#  aims_uuid : 83F7D469-8782-44E5-A187-A01CD9231FC7                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -10.00000000        394.62275208        392.07899622
         -9.99879988        461.85886503        462.19452656
         -9.99759976        501.86182828        505.08845808
         -9.99639964        396.46719578        396.10932899
         -9.99519952        457.54103528        457.33271104
         -9.99399940        421.37950352        420.82646639
         -9.99279928        429.38214315        429.53886196
         -9.99159916        404.00022788        403.79070924
         -9.99039904        382.59649099        382.49338257
         -9.98919892        394.29967701        394.26760234
         -9.98799880        419.55701867        419.35111730
         -9.98679868        464.71825574        462.10895789
         -9.98559856        418.74743703        418.26727869
         -9.98439844        405.28462058        403.90363549
         -9.98319832        386.57610110        391.27347137
         -9.98199820        397.13171450        393.99792772
         -9.98079808        506.86493288        510.28834368
         -9.97959796        439.15139679        438.18981558
         -9.97839784        518.58662546        514.71389939
         -9.97719772        420.00695001        419.12262806
         -9.97599760        403.89033213        403.72803965
         -9.97479748        350.95504555        349.99032991
         -9.97359736        382.99170657        382.70897302
         -9.97239724        448.99157048        446.71893105
         -9.97119712        305.85209677        305.91339078
         -9.96999700        307.53968661        307.28786157
         -9.96879688        317.04492861        321.84210838
         -9.96759676        343.83763911        343.30612435
         -9.96639664        413.02093814        413.08200524
         -9.96519652        438.44511457        438.23329537
         -9.96399640        398.52053865        398.26516287
         -9.96279628        418.13715262        416.92501729
         -9.96159616        460.39198300        459.07498328
         -9.96039604        409.04085076        408.81807647
         -9.95919592        439.75351771        441.41439799
         -9.95799580        395.68479509        395.52800222
         -9.95679568        451.86959828        451.50941106
         -9.95559556        463.23404743        459.83317437
         -9.95439544        475.26474651        474.33417035
         -9.95319532        553.71181160        551.10265119
         -9.95199520        363.08965025        362.53567775
         -9.95079508        615.80283847        619.64249294
         -9.94959496        394.75741530        394.06565722
         -9.94839484        413.02354729        407.97549433
         -9.94719472        268.28826736        267.61408046
         -9.94599460        344.82489493        344.50968180
         -9.94479448        329.02539291        331.85860743
         -9.94359436        261.50362541        261.13336935
         -9.94239424        281.40371606        280.69775641
         -9.94119412        343.65932558        340.13610894
         -9.93999400        274.99094344        273.96534539
         -9.93879388        324.57197559        323.63712775
         -9.93759376        592.74781288        604.57796098
         -9.93639364        434.98337417        437.96518739
         -9.93519352        442.23569748        442.38776958
         -9.93399340        531.85715773        534.11492052
         -9.93279328        435.72785138        436.07839976
         -9.93159316        515.16269637        516.85264307
         -9.93039304        401.55129653        400.67298472
         -9.92919292        470.23339630        469.71807165
         -9.92799280        554.44465854        553.96922764
         -9.92679268        560.32011316        557.91150889
         -9.92559256        583.79685313        582.25812156
         -9.92439244        644.08358987        644.42867802
         -9.92319232        572.35020903        573.06901041
         -9.92199220        569.80491952        563.34433210
         -9.92079208        522.03695739        522.17114898
         -9.91959196        547.64446422        547.64473403
         -9.91839184        956.86834003        971.43546009
         -9.91719172        760.77451936        767.04836750
         -9.91599160        566.45410469        587.47861182
         -9.91479148        425.03676887        424.19945746
         -9.91359136        376.18711192        375.58702636
         -9.91239124        412.87100557        412.54531361
         -9.91119112        382.49931015        382.97768209
         -9.90999100        737.68967351        719.13176625
         -9.90879088        695.77587743        696.50860670
         -9.90759076        410.16644051        410.44627873
         -9.90639064        613.90696070        610.33524686
         -9.90519052        433.21696024        433.15503356
         -9.90399040        570.34435844        576.29105106
         -9.90279028        503.61812063        501.37991370
         -9.90159016        948.04909743        936.45881165
         -9.90039004        348.34495352        345.16925539
