  12.01070    -4.1662    17.4474    21.6373C
  12.01070    -1.9239    12.7943    21.6433C
  12.01070    -2.8251    16.9388    21.6404C
  12.01070    -3.2650    13.3029    21.6404C
  12.01070    -3.5766    14.6337    21.6393C
  12.01070    -2.5135    15.6081    21.6413C
  12.01070    -4.9199    15.1278    21.6362C
  12.01070    -1.1702    15.1139    21.6441C
  12.01070    -5.1930    16.4494    21.6352C
  12.01070    -0.8971    13.7924    21.6451C
  12.01070    -1.6452    11.4393    21.6441C
  12.01070    -4.4449    18.8025    21.6364C
  12.01070    -5.7607    19.3336    21.6328C
  12.01070    -0.3293    10.9083    21.6462C
  12.01070    -3.4589    19.8223    21.6388C
  12.01070    -2.6312    10.4195    21.6427C
  18.99840    -1.8598    17.8322    21.6423F
  18.99840    -4.2303    12.4096    21.6386F
  18.99840    -0.1623    15.9613    21.6458F
  18.99840    -5.9278    14.2804    21.6341F
  18.99840     0.3647    13.4093    21.6478F
  18.99840    -6.4548    16.8325    21.6323F
  14.00670     0.6981    10.3891    21.6477N
  14.00670    -6.7882    19.8527    21.6297N
  14.00670    -3.3574     9.5262    21.6415N
  14.00670    -2.7327    20.7156    21.6405N
