# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the chemical potential, mu =       -4.960166 eV
#  aims_uuid : 1413069A-0E3F-4886-A331-31A685AFF64A                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -15.03983356         25.00740181         26.76044784
        -15.03708356         20.02309838         22.32612610
        -15.03433356         16.66374697         17.89180436
        -15.03158356         15.57846336         15.83126151
        -15.02883356         14.49317974         14.75155301
        -15.02608356         13.40789613         13.67184451
        -15.02333356         12.32261251         12.59213601
        -15.02058356         11.23732890         11.51242750
        -15.01783356         10.15204528         10.43271900
        -15.01508356          9.58387798          9.54478412
        -15.01233356         10.15410462         10.09379899
        -15.00958356         20.85205008         22.34799882
        -15.00683356         15.41891580         16.97954573
        -15.00408356         10.63352947         11.96799623
        -15.00133356         10.20649035          9.37041614
        -14.99858356         12.54852418         11.67726160
        -14.99583356         46.31374299         13.98410705
        -14.99308356         43.76640042         43.53414647
        -14.99033356         42.01087853         57.16471156
        -14.98758356         34.08107363         36.61715066
        -14.98483356         26.15126874         28.52082743
        -14.98208356         19.61202164         20.42450420
        -14.97933356         19.71273144         19.52905484
        -14.97658356         20.03208506         19.81165397
        -14.97383356         20.35211133         20.11569997
        -14.97108356         20.67213760         20.41974598
        -14.96833356         19.77961662         20.72379198
        -14.96558356         18.01362858         18.12395200
        -14.96283356         17.91885976         18.02626916
        -14.96008356         17.82409093         17.92858633
        -14.95733356         17.72932211         17.83090349
        -14.95458356         17.63455328         17.73322066
        -14.95183356         17.53978446         17.63553782
        -14.94908356         17.44501563         17.53785498
        -14.94633356         17.35024681         17.44017215
        -14.94358356         17.25547798         17.34248931
        -14.94083356         17.16070916         17.24480648
        -14.93808356         17.06594034         17.14712364
        -14.93533356         16.97117151         17.04944081
        -14.93258356         16.87640269         16.95175797
        -14.92983356         16.78163386         16.85407514
        -14.92708356         16.68686504         16.75639230
        -14.92433356         16.59209621         16.65870947
        -14.92158356         16.53788268         16.56958175
        -14.91883356         16.73832913         16.72666222
        -14.91608356         17.03475609         17.02518435
        -14.91333356         70.46252550         17.39535218
        -14.91058356         48.54653083         68.49515043
        -14.90783356         43.44570359         40.55320115
        -14.90508356         36.97238150         38.10093305
        -14.90233356         34.40564546         34.47165478
        -14.89958356         32.42382438         32.48309522
        -14.89683356         30.23037157         30.59820780
        -14.89408356         26.81785163         27.57513592
        -14.89133356         23.40533169         24.33479470
        -14.88858356         21.74165329         21.93095452
        -14.88583356         20.32676428         20.51088034
        -14.88308356         18.91187526         19.09080616
        -14.88033356         12.88957869         16.46524590
        -14.87758356          5.25352509          9.01128187
        -14.87483356          1.10853098          2.05836184
        -14.87208356          2.45217705          1.61667596
        -14.86933356          3.98559618          3.22945165
        -14.86658356          5.51901530          4.84222734
        -14.86383356          7.05243442          6.45500303
        -14.86108356          8.58585355          8.06777872
        -14.85833356         10.11927267          9.68055441
        -14.85558356         11.65269179         11.29333010
        -14.85283356         13.18611092         12.90610578
        -14.85008356         14.71953004         14.51888147
        -14.84733356         16.25294916         16.13165716
        -14.84458356         17.78636829         17.74443285
        -14.84183356         19.31978741         19.35720854
        -14.83908356         28.67750375         25.70547481
        -14.83633356         27.59694460         34.73777721
        -14.83358356         12.61765864         12.64241107
        -14.83083356         13.14802816         13.14297952
        -14.82808356         13.67839767         13.64354797
        -14.82533356         14.20876719         14.14411642
        -14.82258356         14.73913671         14.64468487
