# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the chemical potential, mu =       -5.181327 eV
#  aims_uuid : 33E00858-CDA5-4932-AF88-8FBDF56B5174                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
         -4.81867267         53.46854306         53.46975867
         -4.81367267         69.07571440         69.07660613
         -4.80867267         84.68288573         84.68345358
         -4.80367267         63.01354099         63.01000226
         -4.79867267         73.57467985         73.56606047
         -4.79367267         55.16063380         55.16003013
         -4.78867267         48.01290850         48.01232167
         -4.78367267         40.86518320         40.86461320
         -4.77867267         42.21721609         42.21915515
         -4.77367267         72.97060406         72.97232648
         -4.76867267          7.56445042          7.56461298
         -4.76367267          9.88960485          9.88976732
         -4.75867267         12.21475928         12.21492166
         -4.75367267         14.53991370         14.54007600
         -4.74867267         16.86506813         16.86523033
         -4.74367267         19.19022256         19.19038467
         -4.73867267         21.51537699         21.51553901
         -4.73367267         23.84053142         23.84069335
         -4.72867267         26.16568585         26.16584769
         -4.72367267         30.59409030         30.59444111
         -4.71867267         74.01066257         74.00922227
         -4.71367267         54.79536453         54.79401422
         -4.70867267         46.07369454         46.07635655
         -4.70367267         52.22427271         52.22432057
         -4.69867267         52.73775963         52.73780902
         -4.69367267         53.25124654         53.25129747
         -4.68867267         53.76473346         53.76478592
         -4.68367267         54.27822037         54.27827437
         -4.67867267        183.53213387        183.54318128
         -4.67367267         62.65836178         62.65335074
         -4.66867267         81.73784775         81.73873398
         -4.66367267         93.05627349         93.05701629
         -4.65867267         87.97282797         87.97223169
         -4.65367267         78.76215883         78.76152406
         -4.64867267         69.55148970         69.55081642
         -4.64367267        136.15049253        136.14906257
         -4.63867267        137.73346157        137.72451025
         -4.63367267         40.89359853         40.89343979
         -4.62867267         40.18980246         40.18968596
         -4.62367267         16.12334305         16.12349903
         -4.61867267         18.70485044         18.70500458
         -4.61367267         21.28635783         21.28651013
         -4.60867267         23.86786521         23.86801568
         -4.60367267         26.44937260         26.44952122
         -4.59867267        146.96459015        146.96285310
         -4.59367267        122.15560831        122.15378097
         -4.58867267         69.87397586         69.83493744
         -4.58367267         39.25793475         39.25837407
         -4.57867267         23.66573300         23.66567455
         -4.57367267         35.53983723         35.54004950
         -4.56867267         38.36856345         38.36877488
         -4.56367267         41.19728967         41.19750026
         -4.55867267         44.02601589         44.02622563
         -4.55367267         46.85474210         46.85495101
         -4.54867267         49.68346832         49.68367639
         -4.54367267         52.51219454         52.51240177
         -4.53867267         45.64363019         45.64329728
         -4.53367267         40.99819762         40.99786533
         -4.52867267         36.35276504         36.35243338
         -4.52367267         31.70733247         31.70700142
         -4.51867267         27.06189989         27.06156947
         -4.51367267         26.44335878         26.44457397
         -4.50867267         44.32350697         44.32473699
         -4.50367267         62.20365515         62.20490001
         -4.49867267        162.06683471        162.05577830
         -4.49367267         12.37570993         12.37568459
         -4.48867267         12.00959365         12.00956814
         -4.48367267         11.64347736         11.64345169
         -4.47867267         11.27736108         11.27733524
         -4.47367267         10.91124479         10.91121879
         -4.46867267         10.54512850         10.54510233
         -4.46367267         10.17901222         10.17898588
         -4.45867267          9.81289593          9.81286943
         -4.45367267          9.44677965          9.44675298
         -4.44867267          9.08066336          9.08063652
         -4.44367267          8.71454707          8.71452007
         -4.43867267         83.92384693         83.91630509
         -4.43367267         41.76820167         41.76833483
         -4.42867267         43.69092060         43.69107059
         -4.42367267         45.61363953         45.61380635
         -4.41867267         47.53635847         47.53654210
         -4.41367267         49.45907740         49.45927786
         -4.40867267         41.24890846         41.24835505
         -4.40367267         32.27924518         32.27866761
         -4.39867267         23.30958191         23.30898016
         -4.39367267         14.33991864         14.33929272
         -4.38867267        108.90248029        108.92352035
         -4.38367267         12.16762917         12.16758812
         -4.37867267         11.56680236         11.56676252
         -4.37367267         10.96597554         10.96593693
         -4.36867267         10.36514873         10.36511133
         -4.36367267          9.76432191          9.76428574
         -4.35867267          9.16349509          9.16346014
         -4.35367267          8.56266828          8.56263454
         -4.34867267          7.96184146          7.96180895
         -4.34367267          8.20108045          8.20111566
         -4.33867267          8.81906097          8.81909576
         -4.33367267          9.43704148          9.43707587
         -4.32867267         10.05502199         10.05505597
         -4.32367267         10.67300250         10.67303608
         -4.31867267         11.29098302         11.29101619
         -4.31367267         11.90896353         11.90899629
         -4.30867267         12.52694404         12.52697640
         -4.30367267         13.14492455         13.14495650
         -4.29867267          9.59939408          9.59939789
         -4.29367267          9.76758258          9.76758629
         -4.28867267          9.93577108          9.93577470
         -4.28367267         10.10395959         10.10396311
         -4.27867267         10.27214809         10.27215151
         -4.27367267         10.44033659         10.44033992
         -4.26867267         10.60852510         10.60852833
         -4.26367267         10.77671360         10.77671673
         -4.25867267         76.89834843         76.89026416
         -4.25367267         24.76807240         24.76804254
         -4.24867267         24.69513563         24.69510678
         -4.24367267         24.62219885         24.62217103
         -4.23867267         24.54926207         24.54923527
         -4.23367267         24.47632530         24.47629952
         -4.22867267         24.40338852         24.40336376
         -4.22367267         24.33045174         24.33042801
         -4.21867267         24.25751496         24.25749225
         -4.21367267         11.72597955         11.72595570
         -4.20867267         11.48485427         11.48483154
         -4.20367267         11.84081880         11.84106476
         -4.19867267         20.91544184         20.91532331
         -4.19367267         19.17517284         19.17505748
         -4.18867267         17.43490385         17.43479165
         -4.18367267         15.69463486         15.69452582
         -4.17867267         13.95436586         13.95425999
         -4.17367267         12.21409687         12.21399416
         -4.16867267         10.47382788         10.47372832
         -4.16367267          8.95693814          8.95694585
         -4.15867267         10.44213596         10.44220891
         -4.15367267         12.56399899         12.56490445
         -4.14867267         30.07393870         30.07494958
         -4.14367267         47.58387840         47.58499470
         -4.13867267         65.09381811         65.09503983
         -4.13367267         34.54806116         34.54800063
         -4.12867267         33.70131483         33.70125455
         -4.12367267         32.85456850         32.85450846
         -4.11867267         32.00782216         32.00776238
         -4.11367267         31.16107583         31.16101629
         -4.10867267         30.31432950         30.31427021
         -4.10367267         29.46758316         29.46752412
         -4.09867267         28.62083683         28.62077804
         -4.09367267         27.77409049         27.77403195
         -4.08867267         26.92734416         26.92728587
         -4.08367267         27.01207834         27.01218963
         -4.07867267         28.66596844         28.66605534
         -4.07367267         30.11304858         30.11315395
         -4.06867267         29.62733934         29.62747877
         -4.06367267         24.25176128         24.25199776
         -4.05867267         27.31906766         27.31932223
         -4.05367267         31.19980370         31.20053968
         -4.04867267         40.76326813         40.76392045
         -4.04367267         50.32673256         50.32730121
         -4.03867267         59.89019700         59.89068197
         -4.03367267         69.45366143         69.45406273
         -4.02867267        130.77500057        130.77398496
         -4.02367267        100.70008991        100.69874508
         -4.01867267         49.31244638         49.31088827
         -4.01367267          5.98558356          5.98519722
         -4.00867267         28.54802591         28.54831604
         -4.00367267         33.68783163         33.68810469
         -3.99867267         38.82763735         38.82789334
         -3.99367267         43.96744307         43.96768200
         -3.98867267         49.10724879         49.10747065
         -3.98367267         54.24705451         54.24725930
         -3.97867267         59.38686023         59.38704795
         -3.97367267         64.52666595         64.52683660
         -3.96867267        248.63099975        248.63658786
         -3.96367267         87.49532628         87.49366609
         -3.95867267        118.79342351        119.10802614
         -3.95367267        126.47533565        126.47355293
         -3.94867267        111.62196599        111.62009758
         -3.94367267        185.58009638        185.57243172
         -3.93867267         95.06082051         95.05578439
         -3.93367267         52.43495640         52.43451848
         -3.92867267         45.79633734         45.79590147
         -3.92367267         39.15771829         39.15728446
         -3.91867267         32.51909923         32.51866745
         -3.91367267         25.88048017         25.88005044
