#  aims_uuid : 33E00858-CDA5-4932-AF88-8FBDF56B5174                                
# spin_up angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.181327 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.81867267       35.14847843        2.12545936       30.09457643        2.69859552        0.22347290        0.00637421
       -4.81367267       45.26999150        3.01196107       38.59056999        3.35975239        0.29874021        0.00896783
       -4.80867267       54.80920563        4.33564567       46.23323064        3.83233409        0.39530616        0.01268907
       -4.80367267       40.12661106        3.67460269       33.44902931        2.67648695        0.31597070        0.01052142
       -4.79867267       49.39836270        2.17848059       45.17745451        1.74069905        0.24146542        0.06026312
       -4.79367267       36.73394907        1.88213728       33.15266711        1.46604823        0.19301688        0.04007957
       -4.78867267       31.66520937        1.80593901       28.23940851        1.41042314        0.17838498        0.03105373
       -4.78367267       26.65631800        1.68231308       23.46889580        1.32106764        0.16096491        0.02307657
       -4.77867267       27.31282551        2.04777066       23.54058125        1.52485757        0.18179686        0.01781917
       -4.77367267       46.62489916        4.15611989       39.12708856        2.97633460        0.34683783        0.01851828
       -4.76867267        5.18809620        0.34085165        4.60706113        0.20915772        0.02649645        0.00452925
       -4.76367267        6.77733252        0.47980885        5.96713617        0.28878419        0.03630139        0.00530193
       -4.75867267        8.37339030        0.62510346        7.32550549        0.37054401        0.04625271        0.00598462
       -4.75367267        9.97626953        0.77673550        8.68216911        0.45443720        0.05635039        0.00657733
       -4.74867267       11.58597023        0.93470495       10.03712702        0.54046374        0.06659446        0.00708006
       -4.74367267       13.20249239        1.09901182       11.39037922        0.62862364        0.07698490        0.00749281
       -4.73867267       14.82583600        1.26965611       12.74192571        0.71891691        0.08752171        0.00781557
       -4.73367267       16.45600108        1.44663781       14.09176648        0.81134353        0.09820489        0.00804835
       -4.72867267       18.09298761        1.62995694       15.43990155        0.90590351        0.10903446        0.00819115
       -4.72367267       21.06891044        1.93477379       17.89028858        1.10547322        0.12980592        0.00856894
       -4.71867267       50.96087626        4.82997356       43.05410302        2.73767717        0.32105586        0.01806664
       -4.71367267       37.33607796        3.52943066       31.44829524        2.10385893        0.24157538        0.01291775
       -4.70867267       31.35024107        2.90240163       26.41845956        1.81705451        0.20101979        0.01130557
       -4.70367267       35.67217890        3.23662130       30.12839197        2.06948384        0.22366513        0.01401665
       -4.69867267       35.95194483        3.18918046       30.40030014        2.12311841        0.22433476        0.01501106
       -4.69367267       36.22839873        3.13612908       30.67549312        2.17571688        0.22510626        0.01595341
       -4.68867267       36.50154061        3.07746717       30.95397089        2.22727925        0.22597961        0.01684369
       -4.68367267       36.77137046        3.01319474       31.23573346        2.27780552        0.22695482        0.01768192
       -4.67867267      123.48637806        9.38537541      104.63638793        8.66568756        0.75369916        0.04522800
       -4.67367267       42.81525005        3.25619738       36.58171768        2.70586267        0.25178850        0.01968381
       -4.66867267       56.93763519        4.40988164       48.79835500        3.38392786        0.31710693        0.02836377
       -4.66367267       64.57118864        4.98009054       55.29716687        3.89733505        0.36510722        0.03148896
       -4.65867267       60.65026135        4.53842807       51.99217474        3.74137138        0.34870101        0.02958616
       -4.65367267       54.47890726        3.92197801       46.94922127        3.26791824        0.30835174        0.03143801
       -4.64867267       48.30546740        3.37948892       41.86456090        2.75912993        0.26950350        0.03278416
       -4.64367267       93.98745942        5.41077053       83.77069290        4.17859698        0.52311751        0.10428149
       -4.63867267       97.24017744        7.66381455       84.48430592        4.47074183        0.53955034        0.08176481
       -4.63367267       29.26136602        2.30866942       25.55380963        1.21906648        0.15527807        0.02454242
       -4.62867267       29.07982197        2.74832025       24.80958013        1.34535071        0.15652616        0.02004471
       -4.62367267       11.61105357        1.12856706        9.85019940        0.55909414        0.06429102        0.00890195
       -4.61867267       13.20848415        1.26427933       11.19161654        0.66243438        0.07869763        0.01145627
       -4.61367267       14.80103191        1.40020882       12.52793758        0.76553599        0.09328353        0.01406598
       -4.60867267       16.38869684        1.53635553       13.85916254        0.86839896        0.10804873        0.01673109
       -4.60367267       17.97147896        1.67271945       15.18529141        0.97102329        0.12299322        0.01945159
       -4.59867267       98.69505179        5.97199974       87.75464048        4.25266299        0.57063610        0.14511248
       -4.59367267       82.77834228        6.09151968       72.23265258        3.83833774        0.50683587        0.10899640
       -4.58867267       46.27607028        4.09417738       39.19076762        2.59306287        0.34063637        0.05742605
       -4.58367267       25.47737374        2.32716245       21.42258303        1.48952784        0.20447899        0.03362144
       -4.57867267       15.89566377        1.50013332       13.39822868        0.86325599        0.11579308        0.01825270
       -4.57367267       24.79455841        2.45763333       20.91519030        1.23965941        0.16187885        0.02019654
       -4.56867267       27.09524144        2.72478031       22.86364001        1.31603409        0.17097516        0.01981187
       -4.56367267       29.39455632        2.98933667       24.81352543        1.39192115        0.18011783        0.01965524
       -4.55867267       31.69250306        3.25130241       26.76484658        1.46732057        0.18930686        0.01972664
       -4.55367267       33.98908165        3.51067753       28.71760344        1.54223237        0.19854224        0.02002607
       -4.54867267       36.28429209        3.76746204       30.67179601        1.61665653        0.20782398        0.02055353
       -4.54367267       38.57813439        4.02165592       32.62742431        1.69059307        0.21715208        0.02130901
       -4.53867267       33.39893794        3.47146150       28.23960277        1.47767709        0.19142421        0.01877237
       -4.53367267       29.82772163        3.08495009       25.21324964        1.33705664        0.17504022        0.01742505
       -4.52867267       26.24201553        2.69217869       22.17740492        1.19762790        0.15857021        0.01623381
       -4.52367267       22.64181962        2.29314730       19.13206860        1.05939087        0.14201420        0.01519865
       -4.51867267       19.02713391        1.88785592       16.07724069        0.92234557        0.12537217        0.01431957
       -4.51367267       18.32350102        1.78407618       15.47581628        0.92259677        0.12635354        0.01465825
       -4.50867267       30.79114457        2.98126220       25.98561955        1.59162015        0.21120152        0.02144114
       -4.50367267       42.81014199        3.98960528       36.15498599        2.33434748        0.30041119        0.03079205
       -4.49867267      107.55337963        9.36360282       90.96947810        6.28117791        0.83186276        0.10725803
       -4.49367267        8.70800431        0.82844308        7.36095689        0.45556034        0.05771587        0.00532813
       -4.48867267        8.48515799        0.81289133        7.17569917        0.43553860        0.05582395        0.00520493
       -4.48367267        8.26115158        0.79741016        6.98918011        0.41554332        0.05393985        0.00507813
       -4.47867267        8.03598507        0.78199958        6.80139970        0.39557448        0.05206358        0.00494773
       -4.47367267        7.80965847        0.76665959        6.61235795        0.37563210        0.05019512        0.00481371
       -4.46867267        7.58217178        0.75139018        6.42205485        0.35571617        0.04833448        0.00467610
       -4.46367267        7.35352500        0.73619136        6.23049041        0.33582669        0.04648167        0.00453487
       -4.45867267        7.12371813        0.72106312        6.03766462        0.31596367        0.04463667        0.00439004
       -4.45367267        6.89275116        0.70600547        5.84357749        0.29612709        0.04279950        0.00424161
       -4.44867267        6.66062411        0.69101841        5.64822902        0.27631697        0.04097014        0.00408957
       -4.44367267        6.42733696        0.67610193        5.45161920        0.25653330        0.03914861        0.00393392
       -4.43867267       61.22919746        6.45580156       51.88601694        2.45632769        0.39001902        0.04103225
       -4.43367267       26.07401761        2.10377636       22.16160255        1.52685427        0.24496966        0.03681477
       -4.42867267       27.22996082        1.91976599       23.50051416        1.52207349        0.24606154        0.04154563
       -4.42367267       28.62628011        1.71862306       25.14212972        1.47900306        0.24036073        0.04616354
       -4.41867267       30.26297549        1.50034759       27.08644923        1.39764296        0.22786722        0.05066850
       -4.41367267       32.14004695        1.26493956       29.33347267        1.27799321        0.20858101        0.05506050
       -4.40867267       27.23680347        0.92976251       25.13136217        0.96841952        0.16044326        0.04681602
       -4.40367267       21.41029374        0.68220731       19.83656294        0.73122383        0.12327053        0.03702913
       -4.39867267       15.45951748        0.48985895       14.32453771        0.52861748        0.08978372        0.02671962
       -4.39367267        9.38447470        0.35271743        8.59528649        0.36060045        0.05998283        0.01588749
       -4.38867267       80.70377278        6.38563733       71.54885633        2.26468128        0.43049532        0.07410251
       -4.38367267        8.01525523        0.44867980        7.16106879        0.33675649        0.05697255        0.01177759
       -4.37867267        7.56771987        0.41478202        6.76341321        0.32288276        0.05529901        0.01134286
       -4.37367267        7.14625978        0.38568037        6.39029168        0.30625075        0.05321815        0.01081881
       -4.36867267        6.75087496        0.36137485        6.04170422        0.28686048        0.05072996        0.01020545
       -4.36367267        6.38156541        0.34186547        5.71765081        0.26471193        0.04783444        0.00950277
       -4.35867267        6.03833114        0.32715221        5.41813146        0.23980510        0.04453159        0.00871077
       -4.35367267        5.72117213        0.31723508        5.14314617        0.21214000        0.04082142        0.00782946
       -4.34867267        5.43008839        0.31211408        4.89269495        0.18171663        0.03670391        0.00685883
       -4.34367267        5.59960344        0.33392055        5.03324447        0.18720601        0.03844158        0.00679083
       -4.33867267        5.96980073        0.36904947        5.34054228        0.21003704        0.04305969        0.00711226
       -4.33367267        6.34068012        0.40722238        5.64497189        0.23328054        0.04782311        0.00738219
       -4.32867267        6.71224159        0.44843928        5.94653329        0.25693653        0.05273185        0.00760064
       -4.32367267        7.08448515        0.49270018        6.24522648        0.28100499        0.05778589        0.00776761
       -4.31867267        7.45741080        0.54000507        6.54105146        0.30548593        0.06298524        0.00788309
       -4.31367267        7.83101854        0.59035396        6.83400824        0.33037935        0.06832991        0.00794708
       -4.30867267        8.20530836        0.64374684        7.12409680        0.35568525        0.07381988        0.00795959
       -4.30367267        8.58028028        0.70018372        7.41131716        0.38140363        0.07945516        0.00792061
       -4.29867267        5.87801190        0.39739707        5.09527590        0.31643230        0.06076034        0.00814630
       -4.29367267        5.90824994        0.39972532        5.10567784        0.33116317        0.06328808        0.00839553
       -4.28867267        5.93582969        0.40066426        5.11472191        0.34596131        0.06581333        0.00866888
       -4.28367267        5.96075115        0.40021390        5.12240811        0.36082672        0.06833609        0.00896634
       -4.27867267        5.98301433        0.39837423        5.12873643        0.37575939        0.07085636        0.00928793
       -4.27367267        6.00261921        0.39514525        5.13370687        0.39075932        0.07337414        0.00963363
       -4.26867267        6.01956581        0.39052697        5.13731944        0.40582653        0.07588943        0.01000344
       -4.26367267        6.03385412        0.38451938        5.13957413        0.42096099        0.07840223        0.01039738
       -4.25867267       53.04158935        1.92927423       49.21046314        1.47300981        0.35869350        0.07014868
       -4.25367267       15.83545153        0.80787713       14.16304290        0.70063663        0.14271736        0.02117751
       -4.24867267       15.61954529        0.75243371       13.99427670        0.70834912        0.14229692        0.02218883
       -4.24367267       15.40628071        0.70046611       13.82368604        0.71696803        0.14202579        0.02313474
       -4.23867267       15.19565779        0.65197436       13.65127090        0.72649333        0.14190395        0.02401525
