# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#  aims_uuid : 33E00858-CDA5-4932-AF88-8FBDF56B5174                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -10.00000000         53.46854306         53.46975867
         -9.99500000         69.07571440         69.07660613
         -9.99000000         84.68288573         84.68345358
         -9.98500000         63.01354099         63.01000226
         -9.98000000         73.57467985         73.56606047
         -9.97500000         55.16063380         55.16003013
         -9.97000000         48.01290850         48.01232167
         -9.96500000         40.86518320         40.86461320
         -9.96000000         42.21721609         42.21915515
         -9.95500000         72.97060406         72.97232648
         -9.95000000          7.56445042          7.56461298
         -9.94500000          9.88960485          9.88976732
         -9.94000000         12.21475928         12.21492166
         -9.93500000         14.53991370         14.54007600
         -9.93000000         16.86506813         16.86523033
         -9.92500000         19.19022256         19.19038467
         -9.92000000         21.51537699         21.51553901
         -9.91500000         23.84053142         23.84069335
         -9.91000000         26.16568585         26.16584769
         -9.90500000         30.59409030         30.59444111
         -9.90000000         74.01066257         74.00922227
         -9.89500000         54.79536453         54.79401422
         -9.89000000         46.07369454         46.07635655
         -9.88500000         52.22427271         52.22432057
         -9.88000000         52.73775963         52.73780902
         -9.87500000         53.25124654         53.25129747
         -9.87000000         53.76473346         53.76478592
         -9.86500000         54.27822037         54.27827437
         -9.86000000        183.53213387        183.54318128
         -9.85500000         62.65836178         62.65335074
         -9.85000000         81.73784775         81.73873398
         -9.84500000         93.05627349         93.05701629
         -9.84000000         87.97282797         87.97223169
         -9.83500000         78.76215883         78.76152406
         -9.83000000         69.55148970         69.55081642
         -9.82500000        136.15049253        136.14906257
         -9.82000000        137.73346157        137.72451025
         -9.81500000         40.89359853         40.89343979
         -9.81000000         40.18980246         40.18968596
         -9.80500000         16.12334305         16.12349903
         -9.80000000         18.70485044         18.70500458
         -9.79500000         21.28635783         21.28651013
         -9.79000000         23.86786521         23.86801568
         -9.78500000         26.44937260         26.44952122
         -9.78000000        146.96459015        146.96285310
         -9.77500000        122.15560831        122.15378097
         -9.77000000         69.87397586         69.83493744
         -9.76500000         39.25793475         39.25837407
         -9.76000000         23.66573300         23.66567455
         -9.75500000         35.53983723         35.54004950
         -9.75000000         38.36856345         38.36877488
         -9.74500000         41.19728967         41.19750026
         -9.74000000         44.02601589         44.02622563
         -9.73500000         46.85474210         46.85495101
         -9.73000000         49.68346832         49.68367639
         -9.72500000         52.51219454         52.51240177
         -9.72000000         45.64363019         45.64329728
         -9.71500000         40.99819762         40.99786533
         -9.71000000         36.35276504         36.35243338
         -9.70500000         31.70733247         31.70700142
         -9.70000000         27.06189989         27.06156947
         -9.69500000         26.44335878         26.44457397
         -9.69000000         44.32350697         44.32473699
         -9.68500000         62.20365515         62.20490001
         -9.68000000        162.06683471        162.05577830
         -9.67500000         12.37570993         12.37568459
         -9.67000000         12.00959365         12.00956814
         -9.66500000         11.64347736         11.64345169
         -9.66000000         11.27736108         11.27733524
         -9.65500000         10.91124479         10.91121879
         -9.65000000         10.54512850         10.54510233
         -9.64500000         10.17901222         10.17898588
         -9.64000000          9.81289593          9.81286943
         -9.63500000          9.44677965          9.44675298
         -9.63000000          9.08066336          9.08063652
         -9.62500000          8.71454707          8.71452007
         -9.62000000         83.92384693         83.91630509
         -9.61500000         41.76820167         41.76833483
         -9.61000000         43.69092060         43.69107059
         -9.60500000         45.61363953         45.61380635
         -9.60000000         47.53635847         47.53654210
         -9.59500000         49.45907740         49.45927786
         -9.59000000         41.24890846         41.24835505
         -9.58500000         32.27924518         32.27866761
         -9.58000000         23.30958191         23.30898016
         -9.57500000         14.33991864         14.33929272
         -9.57000000        108.90248029        108.92352035
         -9.56500000         12.16762917         12.16758812
         -9.56000000         11.56680236         11.56676252
         -9.55500000         10.96597554         10.96593693
         -9.55000000         10.36514873         10.36511133
         -9.54500000          9.76432191          9.76428574
         -9.54000000          9.16349509          9.16346014
         -9.53500000          8.56266828          8.56263454
         -9.53000000          7.96184146          7.96180895
         -9.52500000          8.20108045          8.20111566
         -9.52000000          8.81906097          8.81909576
         -9.51500000          9.43704148          9.43707587
         -9.51000000         10.05502199         10.05505597
         -9.50500000         10.67300250         10.67303608
         -9.50000000         11.29098302         11.29101619
         -9.49500000         11.90896353         11.90899629
         -9.49000000         12.52694404         12.52697640
         -9.48500000         13.14492455         13.14495650
         -9.48000000          9.59939408          9.59939789
         -9.47500000          9.76758258          9.76758629
         -9.47000000          9.93577108          9.93577470
         -9.46500000         10.10395959         10.10396311
         -9.46000000         10.27214809         10.27215151
         -9.45500000         10.44033659         10.44033992
         -9.45000000         10.60852510         10.60852833
         -9.44500000         10.77671360         10.77671673
         -9.44000000         76.89834843         76.89026416
         -9.43500000         24.76807240         24.76804254
         -9.43000000         24.69513563         24.69510678
         -9.42500000         24.62219885         24.62217103
         -9.42000000         24.54926207         24.54923527
         -9.41500000         24.47632530         24.47629952
         -9.41000000         24.40338852         24.40336376
         -9.40500000         24.33045174         24.33042801
         -9.40000000         24.25751496         24.25749225
         -9.39500000         11.72597955         11.72595570
         -9.39000000         11.48485427         11.48483154
         -9.38500000         11.84081880         11.84106476
         -9.38000000         20.91544184         20.91532331
         -9.37500000         19.17517284         19.17505748
         -9.37000000         17.43490385         17.43479165
         -9.36500000         15.69463486         15.69452582
         -9.36000000         13.95436586         13.95425999
         -9.35500000         12.21409687         12.21399416
         -9.35000000         10.47382788         10.47372832
         -9.34500000          8.95693814          8.95694585
         -9.34000000         10.44213596         10.44220891
         -9.33500000         12.56399899         12.56490445
         -9.33000000         30.07393870         30.07494958
         -9.32500000         47.58387840         47.58499470
         -9.32000000         65.09381811         65.09503983
         -9.31500000         34.54806116         34.54800063
         -9.31000000         33.70131483         33.70125455
         -9.30500000         32.85456850         32.85450846
         -9.30000000         32.00782216         32.00776238
         -9.29500000         31.16107583         31.16101629
         -9.29000000         30.31432950         30.31427021
         -9.28500000         29.46758316         29.46752412
         -9.28000000         28.62083683         28.62077804
         -9.27500000         27.77409049         27.77403195
         -9.27000000         26.92734416         26.92728587
         -9.26500000         27.01207834         27.01218963
         -9.26000000         28.66596844         28.66605534
         -9.25500000         30.11304858         30.11315395
         -9.25000000         29.62733934         29.62747877
         -9.24500000         24.25176128         24.25199776
         -9.24000000         27.31906766         27.31932223
         -9.23500000         31.19980370         31.20053968
         -9.23000000         40.76326813         40.76392045
         -9.22500000         50.32673256         50.32730121
         -9.22000000         59.89019700         59.89068197
         -9.21500000         69.45366143         69.45406273
         -9.21000000        130.77500057        130.77398496
         -9.20500000        100.70008991        100.69874508
         -9.20000000         49.31244638         49.31088827
         -9.19500000          5.98558356          5.98519722
         -9.19000000         28.54802591         28.54831604
         -9.18500000         33.68783163         33.68810469
         -9.18000000         38.82763735         38.82789334
         -9.17500000         43.96744307         43.96768200
         -9.17000000         49.10724879         49.10747065
         -9.16500000         54.24705451         54.24725930
         -9.16000000         59.38686023         59.38704795
         -9.15500000         64.52666595         64.52683660
         -9.15000000        248.63099975        248.63658786
         -9.14500000         87.49532628         87.49366609
         -9.14000000        118.79342351        119.10802614
         -9.13500000        126.47533565        126.47355293
         -9.13000000        111.62196599        111.62009758
         -9.12500000        185.58009638        185.57243172
         -9.12000000         95.06082051         95.05578439
         -9.11500000         52.43495640         52.43451848
         -9.11000000         45.79633734         45.79590147
         -9.10500000         39.15771829         39.15728446
         -9.10000000         32.51909923         32.51866745
         -9.09500000         25.88048017         25.88005044
         -9.09000000        103.26497173        103.26506399
         -9.08500000         34.82796955         34.82539810
         -9.08000000         17.55869438         17.55849761
         -9.07500000         13.30730902         13.30712952
         -9.07000000          9.05592366          9.05576143
         -9.06500000         17.17433534         17.17444037
         -9.06000000         17.95561803         17.95573654
         -9.05500000         18.73690072         18.73703270
         -9.05000000         19.51818341         19.51832887
         -9.04500000         20.29946611         20.29962504
         -9.04000000         21.08074880         21.08092120
         -9.03500000        198.82740738        199.13191891
         -9.03000000         39.97616159         39.97728839
         -9.02500000         53.61440360         53.61595480
         -9.02000000         77.14671024         77.14397996
         -9.01500000         63.11070901         63.10916078
         -9.01000000         52.11146794         52.11026709
         -9.00500000         64.45497594         64.45599233
         -9.00000000        139.13698350        139.12904109
         -8.99500000         33.39357400         33.39331111
         -8.99000000         30.12451515         30.12423494
         -8.98500000         27.89712688         27.89711295
         -8.98000000         27.08425713         27.08424205
         -8.97500000         26.27138738         26.27137115
         -8.97000000         25.45851763         25.45850025
         -8.96500000         24.64564788         24.64562935
         -8.96000000         23.83277812         23.83275845
         -8.95500000         23.01990837         23.01988755
         -8.95000000         22.20703862         22.20701665
         -8.94500000         21.39416887         21.39414575
         -8.94000000         20.58129912         20.58127485
         -8.93500000         19.76842937         19.76840395
         -8.93000000         18.95555961         18.95553305
         -8.92500000         18.14268986         18.14266215
         -8.92000000         17.32982011         17.32979125
         -8.91500000         16.51695036         16.51692035
         -8.91000000         24.29917389         24.29880232
         -8.90500000         21.48947350         21.48913494
