# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the chemical potential, mu =       -5.537563 eV
#  aims_uuid : 84292177-F57E-4C0C-ADCB-F058A7A799D8                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
         -4.46243677         63.65586145         63.65378744
         -4.45743677         35.05261923         35.05290696
         -4.45243677        109.01812461        109.03038936
         -4.44743677         41.14908727         41.14966207
         -4.44243677         35.95254697         35.95314255
         -4.43743677         30.75600667         30.75662304
         -4.43243677         26.36386850         26.36427225
         -4.42743677         27.37747986         27.37596182
         -4.42243677         46.52937214         46.52675104
         -4.41743677         22.09321960         22.09337767
         -4.41243677         29.84888044         29.84882921
         -4.40743677         31.10974156         31.10969564
         -4.40243677         33.60385019         33.60352832
         -4.39743677         36.78301629         36.78269264
         -4.39243677         31.39582399         31.39685757
         -4.38743677         31.74870120         31.74963174
         -4.38243677         21.01289814         21.01408140
         -4.37743677         16.12914840         16.12924581
         -4.37243677         15.58720658         15.58722475
         -4.36743677         22.46452553         22.46333022
         -4.36243677         50.76598151         50.78646328
         -4.35743677          5.85313227          5.85571884
         -4.35243677         43.66990027         43.66152737
         -4.34743677         49.74073581         49.74217106
         -4.34243677         42.31589617         42.31329239
         -4.33743677         11.91731670         11.91742471
         -4.33243677         10.99264866         10.99275592
         -4.32743677         10.06798062         10.06808714
         -4.32243677          9.14331258          9.14341835
         -4.31743677         16.33273138         16.33288363
         -4.31243677         14.68871458         14.68885711
         -4.30743677         13.05249162         13.05256907
         -4.30243677         12.88395999         12.88378040
         -4.29743677         15.62114324         15.62085698
         -4.29243677         18.91164431         18.91133979
         -4.28743677         22.20214538         22.20182259
         -4.28243677         28.16485184         28.16484592
         -4.27743677         27.76562211         27.76558881
         -4.27243677         27.59948525         27.59946128
         -4.26743677         25.39470295         25.39517923
         -4.26243677         20.87721962         20.87769127
         -4.25743677         16.43428680         16.43474505
         -4.25243677         10.81455365         10.81453098
         -4.24743677         11.74517482         11.74508996
         -4.24243677         12.86998182         12.86989934
         -4.23743677         14.04899505         14.04887902
         -4.23243677         15.59845836         15.59834539
         -4.22743677         17.14792166         17.14781175
         -4.22243677         18.69738497         18.69727812
         -4.21743677         20.24684828         20.24674448
         -4.21243677         20.61483890         20.61540940
         -4.20743677         15.88692337         15.88709025
         -4.20243677          9.67217372          9.67229386
         -4.19743677         16.39452720         16.39451042
         -4.19243677         15.94255665         15.94255626
         -4.18743677         15.49058609         15.49060211
         -4.18243677         16.50094313         16.50076551
         -4.17743677         21.22047044         21.22066455
         -4.17243677         19.30528028         19.30547876
         -4.16743677         17.39009011         17.39029296
         -4.16243677         16.48598424         16.48602059
         -4.15743677         16.08339376         16.08344228
         -4.15243677         15.68080328         15.68086397
         -4.14743677         15.74400115         15.74398209
         -4.14243677         16.16219242         16.16218174
         -4.13743677         16.58038369         16.58038140
         -4.13243677         15.56525594         15.56491275
         -4.12743677         20.17473338         20.17425567
         -4.12243677         25.72774049         25.72720445
         -4.11743677         31.78699230         31.78645757
         -4.11243677         22.18355125         22.18515378
         -4.10743677         14.69591810         14.69606140
         -4.10243677         13.06088382         13.06103116
         -4.09743677         11.54348200         11.54360222
         -4.09243677         10.32126669         10.32134485
         -4.08743677          9.44409267          9.44417182
         -4.08243677          8.56691866          8.56699880
         -4.07743677          7.68974465          7.68982577
         -4.07243677          7.77214623          7.77207521
         -4.06743677          8.78634456          8.78622533
         -4.06243677         21.33396857         21.33122695
         -4.05743677         41.92758712         41.92736048
         -4.05243677         44.47294918         44.47267972
         -4.04743677         19.94540863         19.94598268
         -4.04243677         15.77978330         15.78022108
         -4.03743677         11.84702030         11.84739948
         -4.03243677          6.48929957          6.48909332
         -4.02743677          8.60038205          8.60017074
         -4.02243677         10.71146454         10.71124817
         -4.01743677         12.82254702         12.82232559
         -4.01243677         14.98956815         14.98933281
         -4.00743677         17.17547468         17.17523431
         -4.00243677         19.36138121         19.36113580
         -3.99743677         21.54728775         21.54703729
         -3.99243677         30.08634136         30.08746076
         -3.98743677         19.82042027         19.82146392
         -3.98243677          9.60534722          9.60632328
         -3.97743677         10.71227777         10.71261615
         -3.97243677          7.13311702          7.13347157
         -3.96743677          3.55395627          3.55432700
         -3.96243677          1.44021639          1.44015739
         -3.95743677          2.08558496          2.08552518
         -3.95243677          2.73095353          2.73089297
         -3.94743677          3.37632209          3.37626076
         -3.94243677          4.02169066          4.02162856
         -3.93743677          4.66705923          4.66699635
         -3.93243677          5.31242780          5.31236414
         -3.92743677          5.95779637          5.95773193
         -3.92243677          6.60316494          6.60309972
         -3.91743677          7.24853351          7.24846752
         -3.91243677          7.89390207          7.89383531
         -3.90743677          8.66734398          8.66722906
         -3.90243677          9.75980951          9.75969348
         -3.89743677         10.85227503         10.85215790
         -3.89243677         11.94474055         11.94462231
         -3.88743677         12.13501658         12.13463947
         -3.88243677         16.00920598         16.00880282
         -3.87743677         19.88339537         19.88296616
         -3.87243677         20.38346237         20.38348984
         -3.86743677         19.76713528         19.76717122
         -3.86243677         19.15080820         19.15085260
         -3.85743677         18.53448112         18.53453399
         -3.85243677         17.91815404         17.91821537
         -3.84743677         19.57947641         19.57865428
         -3.84243677         27.87384138         27.87380030
         -3.83743677         28.18776204         28.18771905
         -3.83243677         30.40216988         30.40156750
         -3.82743677         35.42519145         35.42462187
         -3.82243677         45.45039699         45.45086398
         -3.81743677         56.43981949         56.44010913
         -3.81243677         53.86566329         53.86590260
         -3.80743677         48.10710638         48.10795227
         -3.80243677         59.13614151         59.13701372
         -3.79743677         54.98258917         54.97900743
         -3.79243677         42.38473116         42.38499754
         -3.78743677         41.16110192         41.16122226
         -3.78243677         40.23552681         40.23569938
         -3.77743677         26.58315286         26.58345350
         -3.77243677         24.07550306         24.07559295
         -3.76743677         23.15943258         23.15952522
         -3.76243677         37.63349054         37.63150201
         -3.75743677         46.28695486         46.28650369
         -3.75243677         49.93070652         49.92998816
         -3.74743677         40.65712994         40.65445308
         -3.74243677         44.06027197         44.06064054
         -3.73743677         41.55376346         41.55414640
         -3.73243677         43.13011754         43.08902647
         -3.72743677         46.93584991         46.93384669
         -3.72243677         64.77844408         64.77601249
         -3.71743677          4.36770934          4.36779227
         -3.71243677         16.66863457         16.66557932
         -3.70743677         41.26440105         41.26123315
         -3.70243677        246.66380241        247.05792361
         -3.69743677         13.07324565         13.07367789
         -3.69243677        100.00792358        100.02102017
         -3.68743677         55.80567704         55.80530252
         -3.68243677         59.71285047         59.71237547
         -3.67743677         85.44887653         85.45259990
         -3.67243677         83.63284277         83.61805652
         -3.66743677         64.10404884         64.11085744
         -3.66243677         54.32194583         54.32470654
         -3.65743677         88.19869312         88.20462251
         -3.65243677         60.97496704         60.97716494
         -3.64743677         45.16053535         45.16216358
         -3.64243677         82.86307528         82.86643576
         -3.63743677         58.59409123         58.59686826
         -3.63243677         37.16014363         37.16258655
         -3.62743677         38.88855722         38.88730829
         -3.62243677         62.08867269         62.08878947
         -3.61743677         60.05850857         60.05711898
         -3.61243677         45.11787838         45.12033671
         -3.60743677         52.77269498         52.77268698
         -3.60243677         52.64920500         52.64918295
         -3.59743677         49.01737610         49.01708818
         -3.59243677         42.13024866         42.13128999
         -3.58743677         34.87225925         34.87311202
         -3.58243677         39.46948522         39.47062409
         -3.57743677         46.24931384         46.24953915
         -3.57243677         46.22222820         46.22204366
         -3.56743677         42.12572531         42.12707075
         -3.56243677         36.56302451         36.56317993
         -3.55743677         60.88699867         60.88959216
         -3.55243677         43.53672590         43.53895395
         -3.54743677         28.87763980         28.87798748
         -3.54243677         26.02234634         26.02272550
         -3.53743677         24.46088822         24.46094660
         -3.53243677         37.89083255         37.89162012
         -3.52743677         32.05899441         32.06012111
         -3.52243677         25.01308413         25.01386718
         -3.51743677         20.67197187         20.67214164
         -3.51243677         41.68601262         41.68701902
         -3.50743677         33.19855953         33.19951545
         -3.50243677         24.71110644         24.71201188
         -3.49743677         29.78345381         29.78289810
         -3.49243677         35.12722850         35.12660819
         -3.48743677         40.47100318         40.47031828
         -3.48243677         43.29234630         43.29462939
         -3.47743677         26.25371116         26.25562388
         -3.47243677         19.26550829         19.26545820
         -3.46743677         19.81660874         19.81631624
         -3.46243677         23.03976495         23.03916827
         -3.45743677         34.42277111         34.42035760
         -3.45243677         49.64776733         49.65190237
         -3.44743677         22.72817000         22.72741314
         -3.44243677         30.45895655         30.45646243
         -3.43743677         52.03486887         52.03253233
         -3.43243677         73.61078118         73.60860223
         -3.42743677         29.85482820         29.85448986
         -3.42243677         30.38967250         30.38911207
         -3.41743677         35.30988326         35.30922664
         -3.41243677         40.37228753         40.37161516
         -3.40743677         34.26360141         34.26432124
         -3.40243677         28.02072053         28.02148194
         -3.39743677         29.84663452         29.84702915
         -3.39243677         28.65510200         28.65492532
         -3.38743677         30.21397973         30.21380507
         -3.38243677         31.93393535         31.93370997
         -3.37743677         34.44536649         34.44504949
         -3.37243677         86.91670705         86.90347821
         -3.36743677         38.26653488         38.26804680
         -3.36243677         25.81062489         25.81216767
         -3.35743677         75.93627302         75.97911474
         -3.35243677         86.01265602         86.04820142
         -3.34743677         40.10802841         40.10940101
         -3.34243677         29.94067987         29.94192841
         -3.33743677         19.77333133         19.77445581
         -3.33243677         11.88440396         11.88403897
         -3.32743677         15.99559707         15.99502231
         -3.32243677         22.05564136         22.05466262
         -3.31743677         29.11671135         29.11588982
         -3.31243677         15.50181618         15.50198753
         -3.30743677         14.39692199         14.39706956
         -3.30243677         13.92151579         13.92156711
         -3.29743677         14.06393267         14.06393365
         -3.29243677         14.33485726         14.33485194
         -3.28743677         14.60578185         14.60577024
         -3.28243677         14.87670644         14.87668853
         -3.27743677         15.14763103         15.14760682
         -3.27243677         15.57131917         15.57124774
         -3.26743677         16.20718434         16.20710615
         -3.26243677         13.06130060         13.06109883
         -3.25743677         14.86917249         14.86896942
         -3.25243677         17.00304689         17.00280148
         -3.24743677         19.27554072         19.27529267
         -3.24243677         15.05382075         15.05358101
         -3.23743677         17.16979761         17.16955145
         -3.23243677         19.36628911         19.36601159
         -3.22743677         21.80791584         21.80760662
         -3.22243677         21.40402875         21.51814634
         -3.21743677         18.31523118         18.31515459
         -3.21243677         18.91716643         18.91708275
         -3.20743677         19.51910168         19.51901091
         -3.20243677         19.58084241         19.58084204
         -3.19743677         19.24670868         19.24670386
         -3.19243677         18.91257494         18.91256568
         -3.18743677         18.84825521         18.84819766
         -3.18243677         20.00599355         20.00583105
         -3.17743677         21.35119598         21.35099930
         -3.17243677         22.76769618         22.76749992
         -3.16743677         24.18419637         24.18400055
         -3.16243677         25.60069657         25.60050117
         -3.15743677         27.36111547         27.36088992
         -3.15243677         35.50446410         35.50661039
         -3.14743677         22.56132363         22.56317435
         -3.14243677         21.19175634         21.19154477
         -3.13743677         22.97637525         22.97616308
         -3.13243677         92.28060674         92.25718798
         -3.12743677         27.52465596         27.53022823
         -3.12243677         13.17461517         13.17448550
         -3.11743677         14.30255844         14.30242809
         -3.11243677         15.43050171         15.43037068
         -3.10743677         16.55844498         16.55831327
         -3.10243677         17.68638825         17.68625586
         -3.09743677         19.05218231         19.05198495
         -3.09243677         26.11092508         26.11229935
         -3.08743677         50.73294463         50.72539596
         -3.08243677         16.10681709         16.10751026
         -3.07743677         10.45566450         10.45621866
         -3.07243677          8.17849281          8.17840199
         -3.06743677         20.28454320         20.28258838
         -3.06243677         65.56005870         65.57665450
         -3.05743677         37.77813416         37.77529296
         -3.05243677         21.74574071         21.74677220
         -3.04743677         12.76100215         12.76202648
         -3.04243677         12.71987077         12.71968721
         -3.03743677         14.19868867         14.19851748
         -3.03243677         15.67750658         15.67734776
         -3.02743677         17.15632449         17.15617804
         -3.02243677         61.68596551         61.67777191
         -3.01743677         11.68845102         11.68847669
         -3.01243677         11.58757918         11.58759832
         -3.00743677         11.48670735         11.48671994
         -3.00243677         12.97003447         12.96960549
         -2.99743677         16.17994367         16.17954834
         -2.99243677         19.38985288         19.38949120
         -2.98743677         34.98362901         34.98166922
         -2.98243677         56.81040974         56.81546995
         -2.97743677         24.13327183         24.13366648
         -2.97243677         20.07397347         20.07440204
         -2.96743677         16.01467512         16.01513760
         -2.96243677         13.32859652         13.32883431
         -2.95743677         11.35443627         11.35463511
         -2.95243677          9.68756709          9.68758498
         -2.94743677         35.23191757         35.23092747
         -2.94243677         40.60249668         40.60155441
         -2.93743677         45.97307580         45.97218135
         -2.93243677         30.03309812         30.03281786
         -2.92743677         23.40571536         23.40618850
         -2.92243677         20.06092708         20.06138463
         -2.91743677         17.73666138         17.73689098
         -2.91243677         16.18391782         16.18413246
         -2.90743677         14.63117425         14.63137395
         -2.90243677          6.39665673          6.39644631
         -2.89743677          8.18870144          8.18849167
         -2.89243677          9.98074616          9.98053703
         -2.88743677         12.09564280         12.09495802
         -2.88243677         17.91453879         17.91382646
         -2.87743677         23.73343477         23.73269490
         -2.87243677         25.97683853         25.97705309
         -2.86743677         24.48118703         24.48139330
         -2.86243677         22.98553553         22.98573351
         -2.85743677          9.75718015          9.75951544
         -2.85243677          7.54156414          7.54187164
         -2.84743677          5.57876802          5.57889129
         -2.84243677         27.75745347         27.74873564
         -2.83743677         36.75072620         36.75340423
         -2.83243677         20.87600298         20.87620735
         -2.82743677         21.36290529         21.36305537
         -2.82243677         21.84980761         21.84990340
         -2.81743677         22.33670992         22.33675143
         -2.81243677         25.03589139         25.03552270
         -2.80743677         16.82528686         16.82527356
         -2.80243677         15.72174312         15.72181135
         -2.79743677         22.97097837         22.96818781
         -2.79243677         47.26309984         47.26138685
         -2.78743677         17.87345822         17.87397686
