#  aims_uuid : DD481180-E7BD-4871-A6C2-BEA04C886703                                
# spin_up angular momentum projected density of states for species Au as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -20.00000000        0.53586006        0.17268196        0.20360914        0.15027046        0.00760240        0.00169611
      -19.99725000        0.45865286        0.14741869        0.17448487        0.12876807        0.00652531        0.00145591
      -19.99450000        0.38526756        0.12391768        0.14648560        0.10816498        0.00547684        0.00122245
      -19.99175000        0.36762620        0.11768174        0.13998944        0.10352471        0.00525641        0.00117391
      -19.98900000        0.38225080        0.12153488        0.14592029        0.10805528        0.00550936        0.00123099
      -19.98625000        0.41515622        0.13109138        0.15890263        0.11778321        0.00603103        0.00134797
      -19.98350000        0.45406240        0.14248262        0.17420394        0.12924748        0.00664316        0.00148521
      -19.98075000        0.49291371        0.15381897        0.18947440        0.14074020        0.00725711        0.00162303
      -19.97800000        0.53171015        0.16510042        0.20471401        0.15226139        0.00787287        0.00176145
      -19.97525000        0.57045171        0.17632698        0.21992278        0.16381104        0.00849045        0.00190046
      -19.97250000        0.50655561        0.15598414        0.19545126        0.14584926        0.00757446        0.00169648
      -19.96975000        0.43046620        0.13215607        0.16618719        0.12421554        0.00645954        0.00144784
      -19.96700000        0.38634691        0.11804551        0.14923883        0.11192263        0.00583170        0.00130824
      -19.96425000        0.24933127        0.07586513        0.09621089        0.07262086        0.00378388        0.00085051
      -19.96150000        0.13210002        0.04003658        0.05091476        0.03868000        0.00201487        0.00045381
      -19.95875000        0.01621281        0.00489412        0.00624146        0.00477260        0.00024854        0.00005609
      -19.95600000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.95325000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -19.95050000        0.00278438        0.00088793        0.00101773        0.00082945        0.00003997        0.00000930
      -19.94775000        0.08322974        0.02645479        0.03047745        0.02481896        0.00119933        0.00027922
      -19.94500000        0.18960461        0.06044854        0.06930804        0.05649495        0.00271888        0.00063419
      -19.94225000        0.20280204        0.06471585        0.07406312        0.06044049        0.00290458        0.00067801
      -19.93950000        0.20071867        0.06407821        0.07325000        0.05984575        0.00287358        0.00067112
      -19.93675000        0.19865192        0.06344178        0.07244586        0.05925688        0.00284306        0.00066434
      -19.93400000        0.19660179        0.06280656        0.07165069        0.05867388        0.00281301        0.00065766
