# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#  aims_uuid : DD481180-E7BD-4871-A6C2-BEA04C886703                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -20.00000000         24.99720485         24.99755612
        -19.99725000         21.32493950         21.32507981
        -19.99450000         17.93009687         17.93011632
        -19.99175000         17.04743029         17.04743958
        -19.98900000         17.62070963         17.62057041
        -19.98625000         19.01221482         19.01206026
        -19.98350000         20.67004190         20.66985489
        -19.98075000         22.32786899         22.32764951
        -19.97800000         23.98569608         23.98544414
        -19.97525000         25.64352316         25.64323877
        -19.97250000         22.71562310         22.71630007
        -19.96975000         19.27201041         19.27153588
        -19.96700000         17.28124921         17.28222479
        -19.96425000         11.21266261         11.21342791
        -19.96150000          5.97514026          5.97594357
        -19.95875000          0.73761791          0.73845922
        -19.95600000          0.00000000          0.00000000
        -19.95325000          0.00000000          0.00000000
        -19.95050000          0.14959923          0.14942312
        -19.94775000          4.45082193          4.45034498
        -19.94500000         10.18406914         10.18389592
        -19.94225000         10.91419179         10.91412755
        -19.93950000         10.81660097         10.81653621
        -19.93675000         10.71901015         10.71894487
        -19.93400000         10.62141933         10.62135352
        -19.93125000         12.06111674         12.06072672
        -19.92850000         13.55758499         13.55720948
        -19.92575000         15.05405323         15.05369224
        -19.92300000         16.55052148         16.55017499
        -19.92025000         18.04698973         18.04665775
        -19.91750000         17.89784712         17.89788590
        -19.91475000         16.78720812         16.78727365
        -19.91200000         16.20940117         16.20866301
        -19.90925000         16.67600723         16.67540801
        -19.90650000         17.61678853         17.61628937
        -19.90375000         18.59722882         18.59686689
        -19.90100000         20.53608288         20.53541690
        -19.89825000         23.39317063         23.39261341
        -19.89550000         26.25025837         26.24980992
        -19.89275000         27.01386868         27.01553791
        -19.89000000         23.36781274         23.36872481
        -19.88725000         21.47669038         21.47754315
        -19.88450000         19.46504021         19.46598483
        -19.88175000         16.82214513         16.82302231
        -19.87900000         19.26923289         19.26898285
        -19.87625000         22.86539692         22.86524592
        -19.87350000         26.46156094         26.46150899
        -19.87075000         28.56885934         28.56598367
        -19.86800000         32.78469266         32.78506752
        -19.86525000         29.18711003         29.18748186
        -19.86250000         25.58952740         25.58989620
        -19.85975000         21.99194477         21.99231054
        -19.85700000         18.39436214         18.39472487
        -19.85425000         14.79677952         14.79713921
        -19.85150000         11.19919689         11.19955355
        -19.84875000         12.23634597         12.23581567
        -19.84600000         18.22597640         18.22495100
        -19.84325000         25.16935194         25.16838320
        -19.84050000         28.66836717         28.66738633
        -19.83775000         32.16738239         32.16638947
        -19.83500000         35.66639762         35.66539260
        -19.83225000         37.67373403         37.67319772
        -19.82950000         36.46837950         36.46795362
        -19.82675000         34.92564782         34.92625500
        -19.82400000         30.92207236         30.92279168
        -19.82125000         26.91849690         26.91932835
        -19.81850000         22.28812340         22.28952907
        -19.81575000         17.13520578         17.13653651
        -19.81300000         11.98228817         11.98354395
        -19.81025000         12.02379996         12.01942186
        -19.80750000         19.34481979         19.34525783
        -19.80475000         18.62687691         18.62718739
        -19.80200000         17.94414361         17.94447323
        -19.79925000         17.26141031         17.26175907
        -19.79650000         16.98594884         16.98595021
        -19.79375000         17.26724148         17.26728415
        -19.79100000         17.54853412         17.54861808
        -19.78825000         17.82982676         17.82995201
        -19.78550000         18.11111941         18.11128595
        -19.78275000         18.39241205         18.39261988
        -19.78000000         18.67370469         18.67395381
        -19.77725000         18.92037351         18.92073821
        -19.77450000         19.03370872         19.03409913
        -19.77175000         18.85851457         18.85910238
        -19.76900000         18.67059111         18.67118548
        -19.76625000         13.81689886         13.81764706
        -19.76350000         13.80287249         13.80288476
        -19.76075000         16.88782874         16.88787018
        -19.75800000         19.97582427         19.97590422
        -19.75525000         22.68308709         22.68307154
        -19.75250000         23.76644844         23.76633437
        -19.74975000         24.18039160         24.18016637
        -19.74700000         24.59433476         24.59399837
        -19.74425000         23.09691249         23.09684432
        -19.74150000         21.39033289         21.38591138
        -19.73875000         34.27730055         34.27386892
        -19.73600000         42.53404634         42.53537506
        -19.73325000         37.82777807         37.82731338
        -19.73050000         37.52483138         37.52441712
        -19.72775000         37.49552621         37.49522242
        -19.72500000         36.15908132         36.15901480
        -19.72225000         31.99033029         31.99240776
        -19.71950000         22.90421023         22.90647426
        -19.71675000         13.94112773         13.94363630
        -19.71400000          7.44798708          7.44834100
        -19.71125000          6.19179139          6.19115987
        -19.70850000          7.69597232          7.69530396
        -19.70575000          9.20015325          9.19944805
        -19.70300000         11.60118164         11.60010763
        -19.70025000         14.22579161         14.22462709
        -19.69750000         16.85040157         16.84914655
        -19.69475000         19.47501153         19.47366601
        -19.69200000         22.09962150         22.09818547
        -19.68925000         24.72423146         24.72270493
        -19.68650000         27.34884142         27.34722438
        -19.68375000         30.20296939         30.20077840
        -19.68100000         34.17769618         34.17516380
        -19.67825000         37.70146394         37.70367113
        -19.67550000         32.86399236         32.86628964
        -19.67275000         28.02652079         28.02890816
        -19.67000000         23.18904922         23.19152668
        -19.66725000         18.35157764         18.35414520
        -19.66450000         13.51410607         13.51676371
        -19.66175000          8.67663450          8.67938223
        -19.65900000          5.92255021          5.92412133
        -19.65625000          4.30948342          4.30953724
        -19.65350000          4.52338629          4.52344701
        -19.65075000          4.73728916          4.73735679
        -19.64800000          4.95119203          4.95126656
        -19.64525000         15.41442389         15.41438240
        -19.64250000         23.96128925         23.96103738
        -19.63975000         37.86160203         37.86081212
        -19.63700000         35.93130228         35.93050888
        -19.63425000         34.00100252         34.00020564
        -19.63150000         32.07070276         32.06990240
        -19.62875000         30.04621894         30.04548415
        -19.62600000         27.04649821         27.04598049
        -19.62325000         28.96009678         28.95895095
