# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.604014 eV
#    Energy (eV)      DOS 
         -5.39598570         31.07680127
         -5.39098570         30.90784371
         -5.38598570         30.73888614
         -5.38098570         32.80803688
         -5.37598570         32.25057074
         -5.37098570         31.69310459
         -5.36598570         31.13563845
         -5.36098570         32.12265410
         -5.35598570         29.59645382
         -5.35098570         27.07025353
         -5.34598570         26.97633014
         -5.34098570         24.80476887
         -5.33598570         22.63320760
         -5.33098570         20.46164633
         -5.32598570         18.99392068
         -5.32098570         21.50636784
         -5.31598570         23.69948340
         -5.31098570         22.47961605
         -5.30598570         21.25974870
         -5.30098570         20.03988135
         -5.29598570         18.82001400
         -5.29098570         17.60014665
         -5.28598570         19.39699204
         -5.28098570         18.28505773
         -5.27598570         17.52786770
         -5.27098570         25.95178168
         -5.26598570         33.00345634
         -5.26098570         40.05513099
         -5.25598570         47.10680565
         -5.25098570         54.54432291
         -5.24598570         20.09545639
         -5.24098570         19.62622179
         -5.23598570         19.15698719
         -5.23098570         18.89555803
         -5.22598570         18.64981154
         -5.22098570         21.18721639
         -5.21598570         21.06967123
         -5.21098570         20.95212607
         -5.20598570         20.83458091
         -5.20098570         20.71703574
         -5.19598570         20.59949058
         -5.19098570         20.48194542
         -5.18598570         20.36440026
         -5.18098570         20.74679754
         -5.17598570         21.42637333
         -5.17098570         22.10594911
         -5.16598570         22.78552489
         -5.16098570         23.33458910
         -5.15598570         23.14376035
         -5.15098570         26.51067461
         -5.14598570         26.57743601
         -5.14098570         26.64419741
         -5.13598570         26.89164010
         -5.13098570         27.60916889
         -5.12598570         28.32669768
         -5.12098570         29.29205530
         -5.11598570         30.44411324
         -5.11098570         31.59617119
         -5.10598570         27.80585782
         -5.10098570         24.23914024
         -5.09598570         25.81850451
         -5.09098570         27.39786879
         -5.08598570         28.91433021
         -5.08098570         38.82837243
         -5.07598570         39.53651209
         -5.07098570         40.24465175
         -5.06598570         33.72021784
         -5.06098570         35.07801125
         -5.05598570         36.43580466
         -5.05098570         31.32941946
         -5.04598570         33.07285554
         -5.04098570         30.25411788
         -5.03598570        104.60477676
         -5.03098570         36.79878974
         -5.02598570         18.54912689
         -5.02098570         37.89494364
         -5.01598570         92.70142236
         -5.01098570         23.06677978
         -5.00598570         24.20491696
         -5.00098570         25.34305413
         -4.99598570         26.48119130
         -4.99098570         27.61932847
         -4.98598570         28.75746564
         -4.98098570         29.89560281
         -4.97598570         31.03373998
         -4.97098570         32.79933494
         -4.96598570         33.40096354
         -4.96098570         34.38820783
         -4.95598570         35.37545212
         -4.95098570         29.96653271
         -4.94598570         31.62988531
         -4.94098570         41.59029874
         -4.93598570        171.50432754
         -4.93098570         82.31168583
         -4.92598570         56.70569767
         -4.92098570         85.97398007
         -4.91598570         82.43998610
         -4.91098570         56.60561521
         -4.90598570         38.12920404
         -4.90098570         36.34300058
         -4.89598570         35.25456046
         -4.89098570         34.16612034
         -4.88598570         29.54751414
         -4.88098570         34.30844123
         -4.87598570         39.06936831
         -4.87098570         45.46264653
         -4.86598570         40.19338809
         -4.86098570         60.78471898
         -4.85598570         48.68948329
         -4.85098570         34.32942412
         -4.84598570         74.32298450
         -4.84098570         64.53081699
         -4.83598570         58.18532401
         -4.83098570         53.22827240
         -4.82598570         78.26293128
         -4.82098570        105.50741287
         -4.81598570         86.07267843
         -4.81098570         88.12733058
         -4.80598570         84.55947958
         -4.80098570         86.79819658
         -4.79598570         66.52979934
         -4.79098570         50.57281582
         -4.78598570         46.88454639
         -4.78098570        126.57707718
         -4.77598570        185.15296772
         -4.77098570         95.39809243
         -4.76598570         63.53264359
         -4.76098570         60.73700527
         -4.75598570         64.85884617
         -4.75098570         62.56460307
         -4.74598570         65.58378125
         -4.74098570         68.71164858
         -4.73598570         64.64989693
         -4.73098570         55.37212942
         -4.72598570         53.59536317
         -4.72098570         51.81859692
         -4.71598570         47.16693709
         -4.71098570         44.68434261
         -4.70598570         78.76696072
         -4.70098570         82.71757175
         -4.69598570         38.88697034
         -4.69098570         39.45580121
         -4.68598570         40.36144811
         -4.68098570         41.26709502
         -4.67598570         42.17274192
         -4.67098570        112.90660912
         -4.66598570         83.43314910
         -4.66098570         58.74845393
         -4.65598570         83.91966738
         -4.65098570         62.34458783
         -4.64598570         40.91474342
         -4.64098570         74.79087150
         -4.63598570         58.46375159
         -4.63098570         55.68714768
         -4.62598570         78.75122522
         -4.62098570        100.01583522
         -4.61598570         77.43902591
         -4.61098570         72.63316850
         -4.60598570         63.13737097
         -4.60098570         58.04334155
         -4.59598570         48.79002946
         -4.59098570         41.70368696
         -4.58598570         36.44287289
         -4.58098570         40.94485030
         -4.57598570         97.73177836
         -4.57098570         55.70262413
         -4.56598570         59.10951001
         -4.56098570         59.79921274
         -4.55598570         82.24153567
         -4.55098570         80.79004688
         -4.54598570         78.91288127
         -4.54098570         57.97684290
         -4.53598570         53.84906109
         -4.53098570         49.72127927
         -4.52598570         97.16532281
         -4.52098570         47.99206761
         -4.51598570         44.80433919
         -4.51098570         48.47312785
         -4.50598570         44.80832402
         -4.50098570         41.14352019
         -4.49598570         37.47871636
         -4.49098570         33.81391253
         -4.48598570         30.14910870
         -4.48098570         27.21946775
         -4.47598570         63.18349683
         -4.47098570         36.51845077
         -4.46598570         34.02571578
         -4.46098570        152.98352264
         -4.45598570         71.19636605
         -4.45098570         68.08386793
         -4.44598570         50.25592950
         -4.44098570         49.21128592
         -4.43598570         44.26906075
         -4.43098570         43.28235641
         -4.42598570         93.32055038
         -4.42098570        125.32364952
         -4.41598570         81.03287613
         -4.41098570         18.67953801
         -4.40598570         24.81091359
         -4.40098570         32.57474103
         -4.39598570         55.23013093
         -4.39098570         58.63125209
         -4.38598570         61.58082345
         -4.38098570         36.29928709
         -4.37598570         34.11711487
         -4.37098570         57.89654963
         -4.36598570         77.66387876
         -4.36098570         37.75798658
         -4.35598570         62.32974629
         -4.35098570         83.25099061
         -4.34598570         89.83534744
         -4.34098570        109.34545445
         -4.33598570        254.66301629
         -4.33098570         68.56293749
         -4.32598570         57.58137110
         -4.32098570         46.59980471
         -4.31598570         35.26415884
         -4.31098570         27.96455438
         -4.30598570         22.47346136
         -4.30098570         17.34131170
         -4.29598570         17.39499156
         -4.29098570         18.88168586
         -4.28598570         20.36838016
         -4.28098570        227.14262037
         -4.27598570         48.54702337
         -4.27098570         38.02766281
         -4.26598570         41.57020611
         -4.26098570         55.03034651
         -4.25598570        114.94791110
         -4.25098570         38.50121985
         -4.24598570         20.06021543
         -4.24098570         21.43241856
         -4.23598570         60.16639216
         -4.23098570         32.30641830
         -4.22598570         37.90891848
         -4.22098570         48.50746627
         -4.21598570         59.48079637
         -4.21098570         41.63335144
         -4.20598570         28.97520561
         -4.20098570         31.62690964
         -4.19598570         34.27861366
         -4.19098570         36.93031769
         -4.18598570         38.35274142
         -4.18098570         44.98336312
         -4.17598570         44.01851891
         -4.17098570         44.27360412
         -4.16598570         46.33129759
         -4.16098570         48.43423943
         -4.15598570         51.35872004
         -4.15098570         54.33871585
         -4.14598570         57.02628717
         -4.14098570         57.87077122
         -4.13598570         57.55946176
         -4.13098570         56.58044472
         -4.12598570         55.65278822
         -4.12098570         50.33386728
         -4.11598570         49.66610168
         -4.11098570         48.99833608
         -4.10598570         44.61675465
         -4.10098570         44.17857476
         -4.09598570         39.65865044
         -4.09098570         39.67699958
         -4.08598570         41.41276000
         -4.08098570         39.55777535
         -4.07598570         37.70279070
         -4.07098570         32.26250911
         -4.06598570         31.06955180
         -4.06098570         35.05513013
         -4.05598570         32.06883666
         -4.05098570         26.35536299
         -4.04598570         23.89414569
         -4.04098570         19.17825322
         -4.03598570         18.34201747
         -4.03098570         17.50578173
         -4.02598570         16.66954598
         -4.02098570         15.83331023
         -4.01598570         49.01997012
         -4.01098570         13.16053941
         -4.00598570         14.97634470
         -4.00098570         23.72082550
         -3.99598570         34.96264970
         -3.99098570         57.88862118
         -3.98598570         84.85106027
         -3.98098570         32.47357155
         -3.97598570         12.77745963
         -3.97098570         14.69512842
         -3.96598570         18.08735050
         -3.96098570         21.47957258
         -3.95598570         24.87179466
         -3.95098570         28.72306105
         -3.94598570         30.85708304
         -3.94098570         39.66827241
         -3.93598570         48.47946179
         -3.93098570         57.29065116
         -3.92598570         66.10184053
         -3.92098570         47.96850791
         -3.91598570        162.11156709
         -3.91098570         68.34665357
         -3.90598570         17.74609969
         -3.90098570         19.26816073
         -3.89598570         35.39889588
         -3.89098570         36.35118753
         -3.88598570         37.30347919
         -3.88098570         38.25577084
         -3.87598570         39.20806250
         -3.87098570         45.22286842
         -3.86598570         46.14735908
         -3.86098570         64.39269926
         -3.85598570         35.35767887
         -3.85098570         24.70603227
         -3.84598570         40.88959319
         -3.84098570         51.97504915
         -3.83598570         63.06050512
         -3.83098570         45.24783271
         -3.82598570         46.79142436
         -3.82098570         64.05346295
         -3.81598570         27.21694510
         -3.81098570         38.16241080
         -3.80598570         63.41264881
         -3.80098570         23.64507263
         -3.79598570         23.04066222
         -3.79098570         22.43625181
         -3.78598570         27.30197301
         -3.78098570         26.87259060
         -3.77598570         32.63517975
         -3.77098570         32.31131484
         -3.76598570         32.14871540
         -3.76098570         38.18515133
         -3.75598570         44.22158727
         -3.75098570         50.25802320
         -3.74598570         56.29445913
         -3.74098570         37.64328543
         -3.73598570         22.86967731
         -3.73098570         22.85854504
         -3.72598570         22.84741278
         -3.72098570         22.83628051
         -3.71598570         22.40385839
         -3.71098570         31.06632891
         -3.70598570         26.95912899
         -3.70098570         22.85192907
         -3.69598570         48.13656258
         -3.69098570         23.29263039
         -3.68598570         20.84399301
         -3.68098570         27.47946173
         -3.67598570         37.04120010
         -3.67098570         46.60293848
         -3.66598570         56.16467686
         -3.66098570         37.22024607
         -3.65598570         41.19294154
         -3.65098570         28.08952649
         -3.64598570         30.12969278
         -3.64098570         38.52638513
         -3.63598570         42.31274583
         -3.63098570         50.40089596
         -3.62598570         61.00033576
         -3.62098570         66.84116012
         -3.61598570         67.64301311
         -3.61098570         68.44486611
         -3.60598570         67.12796768
         -3.60098570         65.46418470
         -3.59598570         63.54870615
         -3.59098570         76.64078199
         -3.58598570         56.64386851
         -3.58098570         48.00783132
         -3.57598570         44.53703117
         -3.57098570         42.06832125
         -3.56598570         40.21267139
         -3.56098570         38.96430264
         -3.55598570         37.71593388
         -3.55098570         35.85111942
         -3.54598570         29.80170951
         -3.54098570         59.49912426
         -3.53598570         49.40944525
         -3.53098570         97.29980660
         -3.52598570        125.86414323
         -3.52098570        141.27337677
         -3.51598570         67.95025579
         -3.51098570         43.73012202
         -3.50598570         33.65047586
         -3.50098570         47.70203752
         -3.49598570        203.82483072
         -3.49098570        143.75453608
         -3.48598570         94.04010334
         -3.48098570        103.35336406
         -3.47598570         60.06980503
         -3.47098570        113.89779988
         -3.46598570        126.04829744
         -3.46098570        115.49931535
         -3.45598570         44.50774002
         -3.45098570         89.25387456
