# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the chemical potential, mu =       -5.415156 eV
#  aims_uuid : D3AA7643-2300-48CD-AE9A-6B848CFA3D0D                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
         -4.58484374          8.46386557          8.46367315
         -4.57984374         10.03963620         10.03944688
         -4.57484374         11.61540682         11.61522061
         -4.56984374         13.19117744         13.19099434
         -4.56484374          6.78513923          6.78511479
         -4.55984374          7.09028936          7.09026219
         -4.55484374          7.39543950          7.39540958
         -4.54984374          7.70058963          7.70055698
         -4.54484374          8.00573976          8.00570437
         -4.53984374          8.31088989          8.31085176
         -4.53484374          8.61604003          8.61599916
         -4.52984374          8.92119016          8.92114655
         -4.52484374          9.22634029          9.22629394
         -4.51984374         15.36289096         15.36268496
         -4.51484374         17.29987702         17.29965399
         -4.50984374         19.23686309         19.23662302
         -4.50484374         21.17384916         21.17359206
         -4.49984374         23.11083523         23.11056109
         -4.49484374         13.99058021         13.99035181
         -4.48984374         15.62241615         15.62217345
         -4.48484374         17.25425209         17.25399508
         -4.47984374         18.88608802         18.88581672
         -4.47484374         20.51792396         20.51763836
         -4.46984374         22.14975989         22.14945999
         -4.46484374         23.78159583         23.78128163
         -4.45984374         12.62078659         12.62107855
         -4.45484374         33.56190293         33.56126180
         -4.44984374         36.44772216         36.44679112
         -4.44484374         39.33354138         39.33232044
         -4.43984374         44.49331961         44.49157145
         -4.43484374         26.96716693         26.97018115
         -4.42984374          0.00000000          0.00000000
         -4.42484374          0.00000000          0.00000000
         -4.41984374          0.00000000          0.00000000
         -4.41484374          4.74680646          4.74655301
         -4.40984374         10.35898940         10.35867119
         -4.40484374         14.89574601         14.89546792
         -4.39984374         19.43250262         19.43226466
         -4.39484374         23.96925923         23.96906139
         -4.38984374         28.50601584         28.50585812
         -4.38484374         33.04277245         33.04265486
         -4.37984374         13.72997512         13.72998732
         -4.37484374         13.53529376         13.53531063
         -4.36984374         13.34061240         13.34063393
         -4.36484374         13.14593104         13.14595724
         -4.35984374         16.56963187         16.56960849
         -4.35484374         16.75376736         16.75375313
         -4.34984374         16.93790285         16.93789778
         -4.34484374         17.12203834         17.12204242
         -4.33984374         17.30617382         17.30618707
         -4.33484374         17.49030931         17.49033171
         -4.32984374         17.67444480         17.67447636
         -4.32484374         17.85858029         17.85862100
         -4.31984374         18.04271577         18.04276564
         -4.31484374         18.22685126         18.22691029
         -4.30984374         18.41098675         18.41105493
         -4.30484374         18.60371591         18.60373643
         -4.29984374         19.36085477         19.36085272
         -4.29484374         20.12377293         20.12377664
         -4.28984374         13.98317724         13.98321753
         -4.28484374         13.31939049         13.31945811
         -4.27984374         12.65560375         12.65569869
         -4.27484374         11.99181700         11.99193928
         -4.26984374         11.32803025         11.32817986
         -4.26484374         10.81590233         10.81593333
         -4.25984374         18.46760580         18.46818663
         -4.25484374         11.35144313         11.35198585
         -4.24984374          7.40951130          7.40977415
         -4.24484374          4.40229037          4.40257840
         -4.23984374          1.39506944          1.39538265
         -4.23484374          0.00000000          0.00000000
         -4.22984374          0.00000000          0.00000000
         -4.22484374          0.21856705          0.21838358
         -4.21984374          2.36659769          2.36640994
         -4.21484374          4.51462833          4.51443630
         -4.20984374          6.66265897          6.66246266
         -4.20484374          8.81068960          8.81048902
         -4.19984374         11.29619269         11.29592795
         -4.19484374         14.00531431         14.00504614
         -4.18984374         16.93689529         16.93657037
         -4.18484374         19.95359858         19.95327449
         -4.17984374         37.94937340         37.95034193
         -4.17484374         28.32294677         28.32387829
         -4.16984374         18.69652014         18.69741465
         -4.16484374          8.64232963          8.64226455
         -4.15984374          9.38132643          9.38126547
         -4.15484374         10.12032322         10.12026639
         -4.14984374         10.85932002         10.85926731
         -4.14484374         11.59831682         11.59826824
         -4.13984374         12.33731362         12.33726916
         -4.13484374         13.07631041         13.07627008
         -4.12984374         13.81530721         13.81527100
         -4.12484374         14.55430401         14.55427193
         -4.11984374         15.29330081         15.29327285
         -4.11484374         16.03229760         16.03227377
         -4.10984374         13.15760052         13.15752285
         -4.10484374         15.00514657         15.00507223
         -4.09984374         16.85269262         16.85262160
         -4.09484374         18.70023867         18.70017098
         -4.08984374         20.54778472         20.54772036
         -4.08484374         22.39533077         22.39526974
         -4.07984374         30.99600094         30.98541218
         -4.07484374         61.32870951         61.33038476
         -4.06984374         77.81878887         77.82163275
         -4.06484374         45.54746815         45.54971196
         -4.05984374         19.54258314         19.54276547
         -4.05484374         16.15141627         16.15147904
         -4.04984374         12.76024941         12.76019260
         -4.04484374          8.30608310          8.30610835
         -4.03984374          7.89254768          7.89257362
         -4.03484374          7.47901226          7.47903888
         -4.02984374          7.06547684          7.06550415
         -4.02484374         18.45555782         18.45523365
         -4.01984374         23.11442650         23.11433301
         -4.01484374         30.83114265         30.83038213
         -4.00984374         40.65749425         40.65697845
         -4.00484374         28.16260363         28.16240918
         -3.99984374         54.50309445         54.50000650
         -3.99484374         40.24935726         40.24896938
         -3.98984374         43.50789755         43.50748720
         -3.98484374         46.76643783         46.76600502
         -3.97984374         49.69626639         49.69604888
         -3.97484374         47.98220957         47.98201569
         -3.96984374         49.19827538         49.19813932
         -3.96484374        602.62794246        591.39886053
         -3.95984374         29.04752680         29.04684758
         -3.95484374         37.03303780         37.03248025
         -3.94984374          6.63301235          6.63292283
         -3.94484374         12.02631196         12.02613704
         -3.93984374         14.00781577         14.00762174
         -3.93484374         37.51941840         37.51910761
         -3.92984374         39.62161734         39.62123690
         -3.92484374         41.72381629         41.72336619
         -3.91984374         43.82601524         43.82549548
         -3.91484374         78.96994871         78.96678887
         -3.90984374         22.13357450         22.13322411
         -3.90484374        112.52050731        112.53604561
         -3.89984374         50.78023761         50.78084533
         -3.89484374         64.20862173         64.20915698
         -3.88984374         61.94665568         61.94622188
