# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#  aims_uuid : E772BDF9-7E7D-4A80-AA7C-167E8400E651                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -10.00000000         16.65622877         16.65629224
         -9.99500000         18.88214169         18.88220447
         -9.99000000         21.10805460         21.10811670
         -9.98500000         23.33396752         23.33402892
         -9.98000000         26.25931333         26.25940065
         -9.97500000         29.30281502         29.30290251
         -9.97000000         62.10831051         62.10984271
         -9.96500000         24.48553823         24.48572584
         -9.96000000         29.26559850         29.26580158
         -9.95500000         34.04565878         34.04587732
         -9.95000000         38.82571906         38.82595306
         -9.94500000          6.42255434          6.42258693
         -9.94000000          7.24014312          7.24017656
         -9.93500000          8.05773190          8.05776619
         -9.93000000          8.87532068          8.87535582
         -9.92500000         91.79140698         91.79166111
         -9.92000000         73.09983107         73.09976890
         -9.91500000         29.20529353         29.20564475
         -9.91000000         38.82608583         38.82638537
         -9.90500000         48.44687813         48.44712599
         -9.90000000          0.00000000          0.00000000
         -9.89500000          0.00000000          0.00000000
         -9.89000000          0.00000000          0.00000000
         -9.88500000          0.00000000          0.00000000
         -9.88000000          0.98446843          0.98466473
         -9.87500000          3.33735793          3.33751072
         -9.87000000          5.69024743          5.69035671
         -9.86500000          8.04313692          8.04320269
         -9.86000000         10.39602642         10.39604868
         -9.85500000         13.61364497         13.61366701
         -9.85000000         10.42489871         10.42494317
         -9.84500000         11.80494366         11.80498660
         -9.84000000         13.18498861         13.18503003
         -9.83500000         14.56503355         14.56507347
         -9.83000000         15.94507850         15.94511690
         -9.82500000         17.32512344         17.32516034
         -9.82000000         18.70516839         18.70520377
         -9.81500000         20.08521333         20.08524720
         -9.81000000         34.33162366         34.33142974
         -9.80500000         46.80145926         46.80100064
         -9.80000000         26.44204311         26.44144583
         -9.79500000          7.59277561          7.59261932
         -9.79000000         11.00052378         11.00052195
         -9.78500000         10.52685246         10.52684907
         -9.78000000         10.05318114         10.05317619
         -9.77500000          9.57950983          9.57950331
         -9.77000000          9.10583851          9.10583043
         -9.76500000          8.63216719          8.63215755
         -9.76000000         11.80183637         11.80186824
         -9.75500000         12.12113463         12.12116584
         -9.75000000         12.44043289         12.44046344
         -9.74500000         12.75973115         12.75976103
         -9.74000000         13.07902941         13.07905863
         -9.73500000         13.39832767         13.39835622
         -9.73000000         16.65609492         16.65612737
         -9.72500000         17.13321922         17.13325098
         -9.72000000         17.61034352         17.61037460
         -9.71500000         18.08746781         18.08749822
         -9.71000000         18.56459211         18.56462184
         -9.70500000         19.04171640         19.04174546
         -9.70000000         19.51884070         19.51886908
         -9.69500000         10.99146988         10.99142843
         -9.69000000         10.52135046         10.52131141
         -9.68500000         10.05123104         10.05119438
         -9.68000000          9.58111163          9.58107736
         -9.67500000          9.11099221          9.11096034
         -9.67000000          8.64087279          8.64084331
         -9.66500000          8.17075337          8.17072629
         -9.66000000          7.70063395          7.70060927
         -9.65500000          7.23051454          7.23049224
         -9.65000000          6.76039512          6.76037522
         -9.64500000          6.29027570          6.29025820
         -9.64000000         13.10266666         13.10265593
         -9.63500000         13.14229771         13.14230712
         -9.63000000         13.22274742         13.22275752
         -9.62500000         13.30319714         13.30320792
         -9.62000000         13.38364686         13.38365832
         -9.61500000         13.46409657         13.46410872
         -9.61000000         13.54454629         13.54455912
         -9.60500000         13.62499601         13.62500952
         -9.60000000         13.49359300         13.49357672
         -9.59500000         12.29760051         12.29758078
         -9.59000000         11.08540979         11.08538257
         -9.58500000          9.74579764          9.74576523
         -9.58000000         45.39770896         45.39769131
         -9.57500000         23.07029895         23.06930716
         -9.57000000          6.42083079          6.42087821
         -9.56500000          6.90328912          6.90333500
         -9.56000000          7.38574744          7.38579180
         -9.55500000          7.86820577          7.86824860
         -9.55000000          8.35066410          8.35070539
         -9.54500000          8.83312243          8.83316219
         -9.54000000          9.31558075          9.31561899
         -9.53500000          9.79803908          9.79807578
         -9.53000000         10.50958795         10.50963683
         -9.52500000         11.31517888         11.31522571
         -9.52000000         12.12076981         12.12081460
         -9.51500000         12.92636074         12.92640349
         -9.51000000         13.73195167         13.73199237
         -9.50500000          6.43348362          6.42711028
         -9.50000000          6.66887316          6.66889453
         -9.49500000          7.29191880          7.29195039
         -9.49000000          8.16255839          8.16258956
         -9.48500000          9.03319798          9.03322873
         -9.48000000          9.90383757          9.90386790
         -9.47500000         10.77447716         10.77450707
         -9.47000000         11.64511675         11.64514624
         -9.46500000         12.51575634         12.51578541
         -9.46000000         13.38639593         13.38642458
         -9.45500000         14.25703552         14.25706375
         -9.45000000         15.12767511         15.12770292
         -9.44500000         15.99831470         15.99834209
         -9.44000000         23.83386923         23.83566251
         -9.43500000         63.59492188         63.56924496
         -9.43000000         18.50692959         18.50687599
         -9.42500000         17.96208388         17.96203497
         -9.42000000         17.41723817         17.41719396
         -9.41500000         35.07760252         35.07737708
         -9.41000000         29.96794910         29.96775091
         -9.40500000         24.85829568         24.85812474
         -9.40000000         20.76500458         20.76497915
         -9.39500000         17.25497824         17.25496985
         -9.39000000         14.54124119         14.54135540
         -9.38500000         17.48712779         17.48723799
         -9.38000000         20.43301438         20.43312059
         -9.37500000         23.37890098         23.37900318
         -9.37000000        110.61626082        110.61376693
         -9.36500000         38.78479148         38.78488348
         -9.36000000         52.77354898         52.77342404
         -9.35500000         65.86289575         65.86253436
         -9.35000000         55.77804556         55.77764906
         -9.34500000         45.69319536         45.69276375
         -9.34000000         35.17062481         35.17037016
         -9.33500000         28.27364739         28.27339810
         -9.33000000         21.37666997         21.37642605
         -9.32500000         10.46329629         10.46318861
         -9.32000000          2.05452779          2.05449228
         -9.31500000         50.87301858         50.87259043
         -9.31000000         31.29450787         31.29390214
         -9.30500000         20.47251614         20.47247757
         -9.30000000         18.63222680         18.63218731
         -9.29500000         37.04472927         37.04477251
         -9.29000000         55.21311659         55.21313446
         -9.28500000         56.97151062         56.97152259
         -9.28000000         58.72990466         58.72991072
         -9.27500000         58.37651012         58.37643031
         -9.27000000         69.23157050         69.23168627
         -9.26500000         73.26558472         73.26571774
         -9.26000000         50.99052114         50.99064378
         -9.25500000         82.06420911         82.06458938
         -9.25000000         87.36084105         87.36106960
         -9.24500000         58.29301739         58.29309488
         -9.24000000         59.35858379         59.35866945
         -9.23500000         69.22146929         69.22210128
         -9.23000000         31.70008836         31.70001040
         -9.22500000         26.42191334         26.42181703
         -9.22000000         21.14373832         21.14362366
         -9.21500000         15.86556331         15.86543029
         -9.21000000         50.30087384         50.30068222
         -9.20500000         43.71445501         43.71426220
         -9.20000000         69.60709732         69.60670565
         -9.19500000         79.30092519         79.30050434
         -9.19000000         74.57734071         74.57693915
         -9.18500000         79.85836936         79.85797923
         -9.18000000         74.83386351         74.83355741
         -9.17500000         64.78110138         64.78088503
         -9.17000000         56.28734534         56.28711749
         -9.16500000         55.77451411         55.77425158
         -9.16000000         45.70793850         45.70765691
         -9.15500000         36.69201242         36.69179777
         -9.15000000         28.86884793         28.86861911
         -9.14500000         26.61856589         26.61904805
         -9.14000000         45.80724593         45.80774249
         -9.13500000         78.50002874         78.48502388
         -9.13000000         70.61450764         70.61385774
         -9.12500000         56.51581293         56.51526435
         -9.12000000         42.93184507         42.93146459
         -9.11500000         33.41315224         33.41298963
         -9.11000000         30.09643969         30.09629339
         -9.10500000         26.77972715         26.77959714
         -9.10000000         23.46301460         23.46290089
         -9.09500000         20.14630205         20.14620465
         -9.09000000         30.25711765         30.25667487
         -9.08500000         19.93162146         19.93125278
         -9.08000000         11.01724749         11.01686896
         -9.07500000         34.65058412         34.65118074
         -9.07000000         36.56836233         36.56877030
         -9.06500000         38.85254919         38.85256239
         -9.06000000         33.90967997         33.90923687
         -9.05500000         27.80656681         27.80620678
         -9.05000000         26.56703981         26.56681519
         -9.04500000          8.48797806          8.48805023
         -9.04000000         10.36065589         10.36073038
         -9.03500000         12.23333373         12.23341053
         -9.03000000         14.10601156         14.10609068
         -9.02500000         15.97868939         15.97877083
         -9.02000000         17.85136722         17.85145098
         -9.01500000         25.72279729         25.72301332
         -9.01000000         31.95877831         31.95900151
         -9.00500000         38.19475932         38.19498970
         -9.00000000         33.97697013         33.97739935
         -8.99500000         45.01117236         45.01151517
         -8.99000000         87.43783813         87.43821833
         -8.98500000         93.23353725         93.23314947
         -8.98000000         64.72917129         64.72883147
         -8.97500000         53.33878998         53.33847367
         -8.97000000         41.94840867         41.94811588
         -8.96500000         30.55802736         30.55775808
         -8.96000000         40.43894128         40.43451630
         -8.95500000         28.93722161         28.93716496
         -8.95000000         26.81382864         26.81377466
         -8.94500000         24.75266088         24.75260902
         -8.94000000         22.69149313         22.69144338
         -8.93500000         20.63032537         20.63027773
         -8.93000000         18.56915761         18.56911209
         -8.92500000         55.43236798         55.49155449
         -8.92000000         21.88645434         21.88640844
         -8.91500000         19.26230601         19.26225626
         -8.91000000         16.63815769         16.63810407
         -8.90500000         14.15687114         14.15682923
         -8.90000000         12.25058120         12.25053422
         -8.89500000         10.42115186         10.42111506
         -8.89000000          9.14979826          9.14975657
         -8.88500000          7.87844466          7.87839807
         -8.88000000          6.72084348          6.72079881
         -8.87500000          5.64635186          5.64630218
         -8.87000000          6.09040427          6.09042584
         -8.86500000         70.38584336         70.38299496
         -8.86000000         15.26576752         15.26327137
         -8.85500000          2.81238341          2.81239407
         -8.85000000          3.09807270          3.09808344
         -8.84500000          4.05009385          4.05019352
         -8.84000000          5.94722434          5.94732604
         -8.83500000          8.13034544          8.13044540
         -8.83000000         10.65045123         10.65055607
         -8.82500000         13.17055701         13.17066673
         -8.82000000         15.69066280         15.69077740
         -8.81500000         18.21076858         18.21088807
         -8.81000000         20.73087437         20.73099874
         -8.80500000         31.21388716         31.21390551
         -8.80000000         28.95682777         28.95680734
         -8.79500000         27.08139308         27.08136122
         -8.79000000         25.45674692         25.45667601
         -8.78500000         24.29254649         24.29239840
         -8.78000000         21.37312130         21.37293132
         -8.77500000         18.60894194         18.60873571
         -8.77000000         13.72112387         13.72116838
         -8.76500000         14.49528863         14.49533439
         -8.76000000         15.26945339         15.26950040
         -8.75500000         16.04361815         16.04366641
         -8.75000000         16.81778291         16.81783242
         -8.74500000         17.59194768         17.59199843
         -8.74000000         18.39883128         18.39892846
         -8.73500000         20.01787734         20.01799386
         -8.73000000         21.76165378         21.76176851
         -8.72500000         23.50543023         23.50554317
         -8.72000000         25.24920668         25.24931782
         -8.71500000         32.25245485         32.25216183
         -8.71000000         28.10781364         28.10756906
         -8.70500000         23.96317244         23.96297628
         -8.70000000         19.81853124         19.81838350
         -8.69500000         19.03565429         19.16453935
         -8.69000000         10.56780865         10.56784877
         -8.68500000         11.59354646         11.59358365
         -8.68000000         12.61928428         12.61931853
         -8.67500000         13.64502209         13.64505341
         -8.67000000         14.67075990         14.67078829
         -8.66500000         16.62123028         16.62128454
         -8.66000000         18.60486356         18.60491545
         -8.65500000         16.12579540         16.12584534
         -8.65000000         17.62242409         17.62247648
         -8.64500000         19.11905278         19.11910762
         -8.64000000         20.61568147         20.61573876
         -8.63500000         22.11231016         22.11236989
         -8.63000000         19.91054159         19.91060097
         -8.62500000         21.29327898         21.29334068
         -8.62000000         22.67601637         22.67608040
         -8.61500000         24.05875376         24.05882011
         -8.61000000         25.44149116         25.44155983
         -8.60500000         20.99199921         20.99206063
         -8.60000000         25.58961968         25.58965667
         -8.59500000         30.18724015         30.18725271
         -8.59000000         26.64035429         26.64030536
         -8.58500000         34.98795593         34.98794977
         -8.58000000         21.33989018         21.33991852
         -8.57500000         19.20565532         19.20563655
         -8.57000000         17.07142046         17.07135458
         -8.56500000         14.93718560         14.93707261
         -8.56000000         12.80295074         12.80279064
         -8.55500000         10.70155131         10.70155432
         -8.55000000         10.52438783         10.52439088
         -8.54500000         10.34722435         10.34722744
         -8.54000000         10.17006087         10.17006400
         -8.53500000          9.99289739          9.99290056
         -8.53000000          9.81573391          9.81573713
         -8.52500000         16.66482241         16.66476064
         -8.52000000         14.44864199         14.44857504
         -8.51500000         12.23246156         12.23238945
         -8.51000000         10.01628113         10.01620385
         -8.50500000          7.80010070          7.80001825
         -8.50000000          5.58392027          5.58383266
         -8.49500000         59.53201023         59.53614906
         -8.49000000          0.00000000          0.00000000
         -8.48500000          0.00000000          0.00000000
         -8.48000000          0.00000000          0.00000000
         -8.47500000          0.00000000          0.00000000
         -8.47000000          0.00000000          0.00000000
         -8.46500000          3.66796272          3.66810605
         -8.46000000          7.70364636          7.70377568
         -8.45500000         11.73933000         11.73944531
         -8.45000000         15.77501364         15.77511495
         -8.44500000         19.81069727         19.81078458
         -8.44000000         23.84638091         23.84645421
         -8.43500000         16.69646282         16.69656694
         -8.43000000         32.18983681         32.19053979
         -8.42500000         51.96536894         51.96663231
         -8.42000000         52.07095347         52.07241726
         -8.41500000         39.19709487         39.19752177
         -8.41000000         43.31639328         43.31645717
         -8.40500000         19.52757972         19.52729110
         -8.40000000         14.84361942         14.84336269
         -8.39500000         11.74938121         11.74932533
         -8.39000000          9.37562439          9.37558482
         -8.38500000          7.00186756          7.00184431
         -8.38000000          8.52033253          8.52045479
         -8.37500000         10.83053601         10.83064270
         -8.37000000         13.14073949         13.14083061
         -8.36500000         15.45094296         15.45101852
         -8.36000000         17.76114644         17.76120643
         -8.35500000         20.07134992         20.07139433
         -8.35000000         41.38003164         41.37857245
         -8.34500000        118.73331778        118.24228246
         -8.34000000         24.27541038         24.27544294
         -8.33500000         25.69899550         25.69905215
         -8.33000000         27.12258062         27.12266137
         -8.32500000         28.54616574         28.54627058
         -8.32000000         28.08035301         28.08014126
         -8.31500000         36.03417660         36.03530245
         -8.31000000         75.38369970         75.38673019
         -8.30500000          8.48813443          8.48817193
         -8.30000000         10.18619778         10.18623052
         -8.29500000         11.88426114         11.88428911
         -8.29000000         13.58232449         13.58234769
         -8.28500000         15.28038784         15.28040628
         -8.28000000         16.97845119         16.97846487
         -8.27500000         18.67651455         18.67652346
         -8.27000000         29.84214253         29.84233666
         -8.26500000         27.76456564         27.76467311
         -8.26000000         25.68698875         25.68700955
         -8.25500000         23.60941186         23.60934599
         -8.25000000         21.74583458         21.74588370
         -8.24500000         22.93111529         22.93114493
         -8.24000000         24.11639601         24.11640616
         -8.23500000         25.30167673         25.30166739
         -8.23000000         26.68412124         26.68395001
         -8.22500000         23.65402614         23.65393908
         -8.22000000         21.42690660         21.42685809
         -8.21500000         19.19978705         19.19977711
         -8.21000000         17.79160305         17.79167706
         -8.20500000         18.69061286         18.69068669
         -8.20000000         19.58962268         19.58969632
         -8.19500000         20.48863249         20.48870596
         -8.19000000         57.54238448         57.58100065
         -8.18500000         10.15263734         10.15250150
         -8.18000000          7.72087784          7.72071060
         -8.17500000          5.28911834          5.28891969
         -8.17000000          2.85735885          2.85712878
         -8.16500000         34.74753475         34.74693880
         -8.16000000         30.09595213         30.09571228
         -8.15500000         82.27154863         82.27113487
         -8.15000000         83.22065794         83.22043523
         -8.14500000         68.87225816         68.87199052
         -8.14000000         54.52385839         54.52354581
         -8.13500000         41.07296392         41.07274280
         -8.13000000         52.00917205         52.00827460
         -8.12500000         45.68571386         45.68494024
         -8.12000000         66.58770474         66.58541528
         -8.11500000         31.45811496         31.45791782
         -8.11000000         22.35788739         22.35786482
         -8.10500000         21.24609915         21.24607186
         -8.10000000         20.14335529         20.14330564
         -8.09500000         19.04061143         19.04053942
         -8.09000000         18.30391594         18.30391735
         -8.08500000         21.13855924         21.13850078
         -8.08000000         71.64126258         71.64519014
         -8.07500000         30.51534449         30.51545363
         -8.07000000         25.17165138         25.17146606
         -8.06500000         22.22419671         22.22405190
         -8.06000000         42.95762935         42.95466123
         -8.05500000         38.48422541         38.48425957
         -8.05000000         17.43748903         17.43743655
         -8.04500000         16.84555745         16.84551152
         -8.04000000         16.25362586         16.25358649
         -8.03500000         15.66169428         15.66166146
         -8.03000000         15.61553678         15.61558563
         -8.02500000         16.20031221         16.20035900
         -8.02000000         16.99717420         16.99724628
         -8.01500000         18.01463002         18.01469596
         -8.01000000         19.03208584         19.03214564
         -8.00500000         20.04954166         20.04959533
         -8.00000000         21.06699748         21.06704501
         -7.99500000         22.53226554         22.53230981
         -7.99000000         24.46520922         24.46524143
         -7.98500000         26.39815289         26.39817305
         -7.98000000         25.68897607         25.68897859
         -7.97500000         27.16469767         27.16469270
