# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the chemical potential, mu =       -4.987255 eV
#  aims_uuid : 49F50D82-3551-4865-A44C-DCE095C95869                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -15.01274471        278.71848387        278.62156656
        -15.01054471        251.25835131        251.35608939
        -15.00834471         89.92271774         89.91889982
        -15.00614471         55.52905823         55.53826015
        -15.00394471         64.38174291         64.39288702
        -15.00174471         80.26123407         80.49651239
        -14.99954471          0.00000000          0.00000000
        -14.99734471          0.00000000          0.00000000
        -14.99514471          0.00000000          0.00000000
        -14.99294471          0.00000000          0.00000000
        -14.99074471          0.00000000          0.00000000
        -14.98854471        168.86123182        167.95282096
        -14.98634471         79.56368604         79.55701475
        -14.98414471         70.35853430         70.34904429
        -14.98194471         69.43144387         69.45301861
        -14.97974471        114.35394480        114.39985908
        -14.97754471        161.96717768        162.01565885
        -14.97534471        200.55243798        200.61260667
        -14.97314471         81.10047346         81.04437435
        -14.97094471         24.99228722         24.96206906
        -14.96874471          0.00000000          0.00000000
        -14.96654471          0.00000000          0.00000000
        -14.96434471          0.00000000          0.00000000
        -14.96214471          0.00000000          0.00000000
        -14.95994471          0.00000000          0.00000000
        -14.95774471          0.00000000          0.00000000
        -14.95554471          0.00000000          0.00000000
        -14.95334471          0.00000000          0.00000000
        -14.95114471        156.96260540        157.01912139
        -14.94894471        177.83272429        177.75053529
        -14.94674471        236.48430924        236.38658653
        -14.94454471        241.81420220        241.77815349
        -14.94234471          0.00000000          0.00000000
        -14.94014471          0.00000000          0.00000000
        -14.93794471          0.00000000          0.00000000
        -14.93574471          0.00000000          0.00000000
        -14.93354471          0.00000000          0.00000000
        -14.93134471          0.00000000          0.00000000
        -14.92914471          0.00000000          0.00000000
        -14.92694471          0.00000000          0.00000000
        -14.92474471          0.00000000          0.00000000
        -14.92254471          0.00000000          0.00000000
        -14.92034471          0.00000000          0.00000000
        -14.91814471          0.00000000          0.00000000
        -14.91594471          0.00000000          0.00000000
        -14.91374471          0.00000000          0.00000000
        -14.91154471          0.00000000          0.00000000
        -14.90934471          0.00000000          0.00000000
        -14.90714471          0.00000000          0.00000000
        -14.90494471          0.00000000          0.00000000
        -14.90274471          0.00000000          0.00000000
        -14.90054471          0.00000000          0.00000000
        -14.89834471          0.00000000          0.00000000
        -14.89614471          0.00000000          0.00000000
        -14.89394471          0.00000000          0.00000000
        -14.89174471          0.00000000          0.00000000
        -14.88954471          0.00000000          0.00000000
        -14.88734471          0.00000000          0.00000000
        -14.88514471          0.00000000          0.00000000
        -14.88294471          0.00000000          0.00000000
        -14.88074471          0.00000000          0.00000000
        -14.87854471          0.00000000          0.00000000
        -14.87634471          0.00000000          0.00000000
        -14.87414471          0.00000000          0.00000000
        -14.87194471          0.00000000          0.00000000
        -14.86974471          0.00000000          0.00000000
        -14.86754471          0.00000000          0.00000000
        -14.86534471          0.00000000          0.00000000
        -14.86314471          0.00000000          0.00000000
        -14.86094471          0.00000000          0.00000000
        -14.85874471          0.00000000          0.00000000
        -14.85654471          0.00000000          0.00000000
        -14.85434471          0.00000000          0.00000000
        -14.85214471          0.00000000          0.00000000
        -14.84994471          0.00000000          0.00000000
        -14.84774471          0.00000000          0.00000000
        -14.84554471          0.00000000          0.00000000
        -14.84334471          0.00000000          0.00000000
        -14.84114471          0.00000000          0.00000000
        -14.83894471          0.00000000          0.00000000
        -14.83674471          0.00000000          0.00000000
        -14.83454471          0.00000000          0.00000000
        -14.83234471          0.00000000          0.00000000
        -14.83014471          0.00000000          0.00000000
        -14.82794471          0.00000000          0.00000000
        -14.82574471          0.00000000          0.00000000
        -14.82354471          0.00000000          0.00000000
        -14.82134471          0.00000000          0.00000000
        -14.81914471          0.00000000          0.00000000
        -14.81694471          0.00000000          0.00000000
        -14.81474471          0.00000000          0.00000000
        -14.81254471          0.00000000          0.00000000
        -14.81034471          0.00000000          0.00000000
        -14.80814471          0.00000000          0.00000000
        -14.80594471          0.00000000          0.00000000
        -14.80374471          0.00000000          0.00000000
        -14.80154471          0.00000000          0.00000000
        -14.79934471          0.00000000          0.00000000
        -14.79714471          0.00000000          0.00000000
        -14.79494471          0.00000000          0.00000000
        -14.79274471          0.00000000          0.00000000
        -14.79054471          0.00000000          0.00000000
        -14.78834471          0.00000000          0.00000000
        -14.78614471          0.00000000          0.00000000
        -14.78394471          0.00000000          0.00000000
        -14.78174471          0.00000000          0.00000000
        -14.77954471          0.00000000          0.00000000
        -14.77734471          0.00000000          0.00000000
        -14.77514471          0.00000000          0.00000000
        -14.77294471          0.00000000          0.00000000
        -14.77074471          0.00000000          0.00000000
        -14.76854471          0.00000000          0.00000000
        -14.76634471          0.00000000          0.00000000
        -14.76414471          0.00000000          0.00000000
        -14.76194471          0.00000000          0.00000000
        -14.75974471          0.00000000          0.00000000
        -14.75754471          0.00000000          0.00000000
        -14.75534471          0.00000000          0.00000000
        -14.75314471          0.00000000          0.00000000
        -14.75094471          0.00000000          0.00000000
        -14.74874471          0.00000000          0.00000000
        -14.74654471          0.00000000          0.00000000
        -14.74434471          0.00000000          0.00000000
        -14.74214471          0.00000000          0.00000000
        -14.73994471          0.00000000          0.00000000
        -14.73774471          0.00000000          0.00000000
        -14.73554471          0.00000000          0.00000000
        -14.73334471          0.00000000          0.00000000
        -14.73114471          0.00000000          0.00000000
        -14.72894471          0.00000000          0.00000000
        -14.72674471          0.00000000          0.00000000
        -14.72454471          0.00000000          0.00000000
        -14.72234471          0.00000000          0.00000000
        -14.72014471          0.00000000          0.00000000
        -14.71794471          0.00000000          0.00000000
        -14.71574471          0.00000000          0.00000000
        -14.71354471          0.00000000          0.00000000
        -14.71134471          0.00000000          0.00000000
        -14.70914471          0.00000000          0.00000000
        -14.70694471          0.00000000          0.00000000
        -14.70474471          0.00000000          0.00000000
        -14.70254471          0.00000000          0.00000000
        -14.70034471          0.00000000          0.00000000
        -14.69814471          0.00000000          0.00000000
        -14.69594471          0.00000000          0.00000000
        -14.69374471          0.00000000          0.00000000
        -14.69154471          0.00000000          0.00000000
        -14.68934471          0.00000000          0.00000000
        -14.68714471          0.00000000          0.00000000
        -14.68494471          0.00000000          0.00000000
        -14.68274471          0.00000000          0.00000000
        -14.68054471          0.00000000          0.00000000
        -14.67834471          0.00000000          0.00000000
        -14.67614471          0.00000000          0.00000000
        -14.67394471          0.00000000          0.00000000
        -14.67174471          0.00000000          0.00000000
        -14.66954471          0.00000000          0.00000000
        -14.66734471          0.00000000          0.00000000
        -14.66514471          0.00000000          0.00000000
        -14.66294471          0.00000000          0.00000000
        -14.66074471          0.00000000          0.00000000
        -14.65854471          0.00000000          0.00000000
        -14.65634471          0.00000000          0.00000000
        -14.65414471          0.00000000          0.00000000
        -14.65194471          0.00000000          0.00000000
        -14.64974471          0.00000000          0.00000000
        -14.64754471          0.00000000          0.00000000
        -14.64534471          0.00000000          0.00000000
        -14.64314471          0.00000000          0.00000000
        -14.64094471          0.00000000          0.00000000
        -14.63874471          0.00000000          0.00000000
        -14.63654471          0.00000000          0.00000000
        -14.63434471          0.00000000          0.00000000
        -14.63214471          0.00000000          0.00000000
        -14.62994471          0.00000000          0.00000000
        -14.62774471          0.00000000          0.00000000
        -14.62554471          0.00000000          0.00000000
        -14.62334471          0.00000000          0.00000000
        -14.62114471          0.00000000          0.00000000
        -14.61894471          0.00000000          0.00000000
        -14.61674471          0.00000000          0.00000000
        -14.61454471          0.00000000          0.00000000
        -14.61234471          0.00000000          0.00000000
        -14.61014471          0.00000000          0.00000000
        -14.60794471          0.00000000          0.00000000
        -14.60574471          0.00000000          0.00000000
        -14.60354471          0.00000000          0.00000000
        -14.60134471          0.00000000          0.00000000
        -14.59914471          0.00000000          0.00000000
        -14.59694471          0.00000000          0.00000000
        -14.59474471          0.00000000          0.00000000
        -14.59254471          0.00000000          0.00000000
        -14.59034471          0.00000000          0.00000000
        -14.58814471          0.00000000          0.00000000
        -14.58594471          0.00000000          0.00000000
        -14.58374471          0.00000000          0.00000000
        -14.58154471          0.00000000          0.00000000
        -14.57934471          0.00000000          0.00000000
        -14.57714471          0.00000000          0.00000000
        -14.57494471          0.00000000          0.00000000
        -14.57274471          0.00000000          0.00000000
        -14.57054471          0.00000000          0.00000000
        -14.56834471          0.00000000          0.00000000
        -14.56614471          0.00000000          0.00000000
        -14.56394471          0.00000000          0.00000000
        -14.56174471          0.00000000          0.00000000
        -14.55954471          0.00000000          0.00000000
        -14.55734471          0.00000000          0.00000000
        -14.55514471          0.00000000          0.00000000
        -14.55294471          0.00000000          0.00000000
        -14.55074471          0.00000000          0.00000000
        -14.54854471          0.00000000          0.00000000
        -14.54634471          0.00000000          0.00000000
        -14.54414471          0.00000000          0.00000000
        -14.54194471          0.00000000          0.00000000
        -14.53974471          0.00000000          0.00000000
        -14.53754471          0.00000000          0.00000000
        -14.53534471          0.00000000          0.00000000
        -14.53314471          0.00000000          0.00000000
        -14.53094471          0.00000000          0.00000000
        -14.52874471          0.00000000          0.00000000
