# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the chemical potential, mu =       -4.934491 eV
#  aims_uuid : 87F289B5-2809-496F-A144-65597E3323D2                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -15.06550948         18.33105205         18.33084702
        -15.06275948         17.98181266         17.98160424
        -15.06000948         17.63257327         17.63236146
        -15.05725948         17.28333388         17.28311867
        -15.05450948         16.93409449         16.93387589
        -15.05175948         17.09931392         17.09968822
        -15.04900948         41.86975619         41.76489143
        -15.04625948          0.00000000          0.00000000
        -15.04350948          0.00000000          0.00000000
        -15.04075948          0.00000000          0.00000000
        -15.03800948          0.00000000          0.00000000
        -15.03525948          0.00000000          0.00000000
        -15.03250948          0.00000000          0.00000000
        -15.02975948          0.00000000          0.00000000
        -15.02700948          2.61820587          2.62089590
        -15.02425948          7.25298823          7.25568399
        -15.02150948         11.88777059         11.89047207
        -15.01875948         16.52255295         16.52526016
        -15.01600948         21.15733532         21.16004824
        -15.01325948         25.79211768         25.79483633
        -15.01050948         30.42690004         30.42962442
        -15.00775948         35.06168240         35.06441250
        -15.00500948         21.51969901         21.51997999
        -15.00225948         22.06042156         22.06069861
        -14.99950948         22.60114412         22.60141723
        -14.99675948         23.14186667         23.14213586
        -14.99400948         23.68258923         23.68285448
        -14.99125948         24.22331178         24.22357310
        -14.98850948         24.76403434         24.76429172
        -14.98575948         25.82299490         25.82402121
        -14.98300948          1.82301885          1.82379565
        -14.98025948          3.12779968          3.12858042
        -14.97750948          4.43258052          4.43336519
        -14.97475948          5.73736136          5.73814996
        -14.97200948          7.04214219          7.04293473
        -14.96925948          8.34692303          8.34771951
        -14.96650948          9.65170387          9.65250428
        -14.96375948         10.95648470         10.95728905
        -14.96100948         12.26126554         12.26207382
        -14.95825948         13.56604637         13.56685859
        -14.95550948         14.87082721         14.87164336
        -14.95275948         16.17560805         16.17642814
        -14.95000948         17.48038888         17.48121291
        -14.94725948         18.78516972         18.78599768
        -14.94450948         20.08995056         20.09078245
        -14.94175948         21.39473139         21.39556722
        -14.93900948         22.69951223         22.70035200
        -14.93625948          3.52389246          3.52383517
        -14.93350948          3.43054288          3.43048557
        -14.93075948          3.33719330          3.33713598
        -14.92800948          3.24384372          3.24378638
        -14.92525948          3.15049413          3.15043678
        -14.92250948         86.40178627         86.34076268
        -14.91975948         46.26303837         46.25997929
        -14.91700948         41.50768825         41.50464806
        -14.91425948         36.75233814         36.74931683
        -14.91150948         31.99698803         31.99398560
        -14.90875948         27.24163791         27.23865437
        -14.90600948         35.67295914         35.66980734
        -14.90325948         30.66870582         30.66558029
        -14.90050948         25.66445251         25.66135324
        -14.89775948         20.66019920         20.65712620
        -14.89500948         17.05816870         17.05788328
        -14.89225948         16.60204172         16.60176356
        -14.88950948         16.14591474         16.14564384
        -14.88675948         15.68978776         15.68952412
        -14.88400948         15.23366078         15.23340440
        -14.88125948         14.77753379         14.77728468
        -14.87850948         14.32140681         14.32116495
        -14.87575948         13.80567918         13.80539968
        -14.87300948         13.28631809         13.28603610
        -14.87025948         12.76695700         12.76667253
        -14.86750948         12.24759591         12.24730895
        -14.86475948         11.72823482         11.72794537
        -14.86200948         11.20887373         11.20858180
        -14.85925948         10.68951264         10.68921822
        -14.85650948         10.17015155         10.16985464
        -14.85375948          9.65079045          9.65049107
        -14.85100948          9.13142936          9.13112749
        -14.84825948          8.61206827          8.61176391
        -14.84550948          8.09270718          8.09240034
        -14.84275948          7.57334609          7.57303676
        -14.84000948          7.05398500          7.05367318
        -14.83725948          6.53462391          6.53430961
        -14.83450948          6.01526282          6.01494603
        -14.83175948          5.51929339          5.51903201
        -14.82900948          5.09328188          5.09301803
        -14.82625948         57.56357242         57.60621879
        -14.82350948         12.15108296         12.15657020
        -14.82075948        165.27733758        165.29163033
        -14.81800948        128.40520742        128.36779910
        -14.81525948          0.00000000          0.00000000
        -14.81250948          0.00000000          0.00000000
        -14.80975948          0.53183617          0.53220355
        -14.80700948          1.12182239          1.12218859
        -14.80425948          1.71180860          1.71217363
        -14.80150948          7.27241331          7.27769913
        -14.79875948         15.96773902         15.97289444
        -14.79600948         24.66306473         24.66808974
        -14.79325948         33.35839044         33.36328505
        -14.79050948         42.05371614         42.05848036
        -14.78775948         25.77884797         25.77897786
        -14.78500948         25.99715736         25.99729934
        -14.78225948         26.21546675         26.21562083
        -14.77950948         26.43377614         26.43394232
        -14.77675948         26.65208554         26.65226381
        -14.77400948         26.87039493         26.87058529
        -14.77125948         27.08870432         27.08890678
        -14.76850948         27.30701371         27.30722827
        -14.76575948          1.57122140          1.57128085
        -14.76300948          1.66431645          1.66437600
        -14.76025948          1.75741150          1.75747114
        -14.75750948          1.85050655          1.85056629
        -14.75475948          1.94360161          1.94366143
        -14.75200948          2.03669666          2.03675658
        -14.74925948          2.12979171          2.12985172
        -14.74650948          2.22288676          2.22294686
        -14.74375948          2.31598181          2.31604201
        -14.74100948          2.40907686          2.40913715
        -14.73825948          2.50217191          2.50223230
        -14.73550948          2.59526696          2.59532744
        -14.73275948          2.68836201          2.68842258
        -14.73000948          2.78145706          2.78151773
        -14.72725948          2.87455211          2.87461287
        -14.72450948          2.96764716          2.96770802
        -14.72175948          3.06074221          3.06080316
        -14.71900948          3.15383727          3.15389831
        -14.71625948          3.24693232          3.24699345
        -14.71350948          3.34002737          3.34008859
        -14.71075948          3.43312242          3.43318374
        -14.70800948          3.52621747          3.52627888
        -14.70525948        138.50870705        138.58629660
        -14.70250948        193.87516651        193.87990613
        -14.69975948        121.67824472        121.70648450
        -14.69700948        128.90311703        128.90010407
        -14.69425948          8.64623854          8.64555140
        -14.69150948          7.59660808          7.59592302
        -14.68875948          6.54697761          6.54629463
        -14.68600948          5.49734715          5.49666625
        -14.68325948          4.44771668          4.44703787
        -14.68050948         17.41815275         17.41704772
        -14.67775948         15.63155061         15.63044489
        -14.67500948         13.84494846         13.84384205
        -14.67225948         12.05834632         12.05723922
        -14.66950948         11.07217982         11.07174043
        -14.66675948         30.06733077         30.06580388
        -14.66400948         27.24469789         27.24313483
        -14.66125948         24.42206500         24.42046577
        -14.65850948         21.59943212         21.59779672
        -14.65575948         18.77679923         18.77512766
        -14.65300948         15.95416635         15.95245861
        -14.65025948         13.13153346         13.12978955
        -14.64750948         10.33003032         10.33017451
        -14.64475948         10.55031500         10.55046019
        -14.64200948         10.77059969         10.77074586
        -14.63925948         10.99088438         10.99103154
        -14.63650948         11.21116907         11.21131721
        -14.63375948         11.43145375         11.43160288
        -14.63100948         11.65173844         11.65188856
        -14.62825948         11.87202313         11.87217423
        -14.62550948         12.09230782         12.09245991
        -14.62275948         12.31259251         12.31274558
        -14.62000948         12.53287719         12.53303125
        -14.61725948         12.75316188         12.75331693
        -14.61450948         12.97344657         12.97360260
        -14.61175948         13.19373126         13.19388828
        -14.60900948         13.41401595         13.41417395
        -14.60625948         13.63430063         13.63445962
        -14.60350948         13.85458532         13.85474530
        -14.60075948         14.07487001         14.07503097
        -14.59800948         14.29515470         14.29531665
        -14.59525948         14.51543938         14.51560232
        -14.59250948         15.37785389         15.37858645
        -14.58975948         16.58414021         16.58487946
        -14.58700948         55.68252971         55.67294196
        -14.58425948         39.92671640         39.91682952
        -14.58150948         24.17090309         24.16071709
        -14.57875948        288.41486126        287.87510780
        -14.57600948         54.75377405         54.77755209
        -14.57325948         91.93917612         91.96248108
        -14.57050948         54.28602098         54.28472438
        -14.56775948         52.67804059         52.67682047
        -14.56500948         51.08920362         51.08801457
        -14.56225948         49.50036666         49.49920867
        -14.55950948         47.91152969         47.91040278
        -14.55675948         46.32269273         46.32159688
        -14.55400948         19.39641930         19.39623939
        -14.55125948         19.19487690         19.19470218
        -14.54850948         18.99333449         18.99316497
        -14.54575948         18.79179209         18.79162775
        -14.54300948         18.59024968         18.59009054
        -14.54025948         18.38870728         18.38855333
        -14.53750948         18.18716488         18.18701611
        -14.53475948          1.07860528          1.07865311
        -14.53200948          1.16304749          1.16309550
        -14.52925948          1.24748970          1.24753789
        -14.52650948          1.33193191          1.33198029
        -14.52375948          1.41637411          1.41642268
        -14.52100948          1.50081632          1.50086508
        -14.51825948          1.58525853          1.58530747
        -14.51550948          1.66970074          1.66974986
        -14.51275948          1.75414295          1.75419226
        -14.51000948          1.83858516          1.83863465
        -14.50725948          1.92302737          1.92307705
        -14.50450948          2.00746957          2.00751944
        -14.50175948          2.09191178          2.09196184
        -14.49900948          2.17635399          2.17640423
        -14.49625948          2.26079620          2.26084662
        -14.49350948          2.34523841          2.34528902
        -14.49075948          2.42968062          2.42973141
        -14.48800948          2.51412283          2.51417381
        -14.48525948          2.59856504          2.59861620
        -14.48250948          2.68300724          2.68305859
        -14.47975948          2.76744945          2.76750099
        -14.47700948          2.85189166          2.85194338
        -14.47425948          2.93633387          2.93638578
        -14.47150948          3.02077608          3.02082817
        -14.46875948          3.10521829          3.10527057
        -14.46600948          3.18966050          3.18971296
        -14.46325948        121.16328497        121.19271948
        -14.46050948        158.50594136        158.35614296
        -14.45775948          0.00000000          0.00000000
        -14.45500948          0.00000000          0.00000000
        -14.45225948        498.50768715        498.63373732
        -14.44950948         88.32547335         88.27937492
        -14.44675948         18.97076791         18.92712983
        -14.44400948          5.78897714          5.78888490
        -14.44125948          5.64768617          5.64759379
        -14.43850948          5.50639519          5.50630268
        -14.43575948          5.36510422          5.36501157
        -14.43300948         13.17240236         13.17799958
        -14.43025948         22.28915582         22.29490459
        -14.42750948         31.40590928         31.41180960
        -14.42475948         40.52266273         40.52871461
        -14.42200948         13.00659407         13.00642848
        -14.41925948         12.73851116         12.73834511
        -14.41650948         12.47042825         12.47026174
        -14.41375948         12.20234534         12.20217836
        -14.41100948         11.93426243         11.93409499
        -14.40825948         11.66617951         11.66601162
        -14.40550948         11.39809660         11.39792825
        -14.40275948         11.13001369         11.12984488
        -14.40000948         10.86193078         10.86176150
        -14.39725948         10.59384787         10.59367813
