       Energy                up 
      -14.61275000        0.00000000 
      -14.61000000        0.00000000 
      -14.60725000        0.00000000 
      -14.60450000        0.00000000 
      -14.60175000        0.00000000 
      -14.59900000        0.00000000 
      -14.59625000        0.00000000 
      -14.59350000        0.00000000 
      -14.59075000        0.00000000 
      -14.58800000        0.00000000 
      -14.58525000        0.00000000 
      -14.58250000        0.00000000 
      -14.57975000        0.00000000 
      -14.57700000        0.00000000 
      -14.57425000        0.00000000 
      -14.57150000        0.00000000 
      -14.56875000        0.00000000 
      -14.56600000        0.00000000 
      -14.56325000        0.00000000 
      -14.56050000        0.00000000 
      -14.55775000        0.00000000 
      -14.55500000        0.00000000 
      -14.55225000        0.00000000 
      -14.54950000        0.00000000 
      -14.54675000        0.00000000 
      -14.54400000        0.00000000 
      -14.54125000        0.00000000 
      -14.53850000        0.00000000 
      -14.53575000        0.00000000 
      -14.53300000        0.00000000 
      -14.53025000        0.00000000 
      -14.52750000        0.00000000 
      -14.52475000        0.00000000 
      -14.52200000        0.00000000 
      -14.51925000        0.00000000 
      -14.51650000        0.00000000 
      -14.51375000        0.00000000 
      -14.51100000        0.00000000 
      -14.50825000        0.00000000 
      -14.50550000        0.00000000 
      -14.50275000        0.00000000 
      -14.50000000        0.00000000 
      -14.49725000        0.00000000 
      -14.49450000        0.00000000 
      -14.49175000        0.00000000 
      -14.48900000        0.00000000 
      -14.48625000        0.00000000 
      -14.48350000        0.00000000 
      -14.48075000        0.00000000 
      -14.47800000        0.00000000 
      -14.47525000        0.00000000 
      -14.47250000        0.00000000 
      -14.46975000        0.00000000 
      -14.46700000        0.00000000 
      -14.46425000        0.00000000 
      -14.46150000        0.00000000 
      -14.45875000        0.00000000 
      -14.45600000        0.00000000 
      -14.45325000        0.00000000 
      -14.45050000        0.00000000 
      -14.44775000        0.00000000 
      -14.44500000        0.00000000 
      -14.44225000        0.00000000 
      -14.43950000        0.00000000 
      -14.43675000        0.00000000 
      -14.43400000        0.00000000 
      -14.43125000        0.00000000 
      -14.42850000        0.00000000 
      -14.42575000        0.00000000 
      -14.42300000        0.00000000 
      -14.42025000        0.00000000 
      -14.41750000        0.00000000 
      -14.41475000        0.00000000 
      -14.41200000        0.00000000 
      -14.40925000        0.00000000 
      -14.40650000        0.00000000 
      -14.40375000        0.00000000 
      -14.40100000        0.00000000 
      -14.39825000        0.00000000 
      -14.39550000        0.00000000 
      -14.39275000        0.00000000 
      -14.39000000        0.00000000 
      -14.38725000        0.00000000 
      -14.38450000        0.00000000 
      -14.38175000        0.00000000 
      -14.37900000        0.00000000 
      -14.37625000        0.00000000 
      -14.37350000        0.00000000 
      -14.37075000        0.00000000 
      -14.36800000        0.00000000 
      -14.36525000        0.00000000 
      -14.36250000        0.00000000 
      -14.35975000        0.00000000 
      -14.35700000        0.00000000 
      -14.35425000        0.00000000 
      -14.35150000        0.00000000 
      -14.34875000        0.00000000 
      -14.34600000        0.00000000 
      -14.34325000        0.00000000 
      -14.34050000        0.00000000 
      -14.33775000        0.00000000 
      -14.33500000        0.00000000 
      -14.33225000        0.00000000 
      -14.32950000        0.00000000 
      -14.32675000        0.00000000 
      -14.32400000        0.00000000 
      -14.32125000        0.00000000 
      -14.31850000        0.00000000 
      -14.31575000        0.00000000 
      -14.31300000        0.00000000 
      -14.31025000        0.00000000 
      -14.30750000        0.00000000 
      -14.30475000        0.00000000 
      -14.30200000        0.00000000 
      -14.29925000        0.00000000 
      -14.29650000        0.00000000 
      -14.29375000        0.00000000 
      -14.29100000        0.00000000 
      -14.28825000        0.00000000 
      -14.28550000        0.00000000 
      -14.28275000        0.00000000 
      -14.28000000        0.00000000 
      -14.27725000        0.00000000 
      -14.27450000        0.00000000 
      -14.27175000        0.00000000 
      -14.26900000        0.00000000 
      -14.26625000        0.00000000 
      -14.26350000        0.00000000 
      -14.26075000        0.00000000 
      -14.25800000        0.00000000 
      -14.25525000        0.00000000 
      -14.25250000        0.00000000 
      -14.24975000        0.00000000 
      -14.24700000        0.00000000 
      -14.24425000        0.00000000 
      -14.24150000        0.00000000 
      -14.23875000        0.00000000 
      -14.23600000        0.00000000 
      -14.23325000        0.00000000 
      -14.23050000        0.00000000 
      -14.22775000        0.00000000 
      -14.22500000        0.00000000 
      -14.22225000        0.00000000 
      -14.21950000        0.00000000 
      -14.21675000        0.00000000 
      -14.21400000        0.00000000 
      -14.21125000        0.00000000 
      -14.20850000        0.00000000 
      -14.20575000        0.00000000 
      -14.20300000        0.00000000 
      -14.20025000        0.00000000 
      -14.19750000        0.00000000 
      -14.19475000        0.00000000 
      -14.19200000        0.00000000 
      -14.18925000        0.00000000 
      -14.18650000        0.00000000 
      -14.18375000        0.00000000 
      -14.18100000        0.00000000 
      -14.17825000        0.00000000 
      -14.17550000        0.00000000 
      -14.17275000        0.00000000 
      -14.17000000        0.00000000 
      -14.16725000        0.00000000 
      -14.16450000        0.00000000 
      -14.16175000        0.00000000 
      -14.15900000        0.00000000 
      -14.15625000        0.00000000 
      -14.15350000        0.00000000 
      -14.15075000        0.00000000 
      -14.14800000        0.00000000 
      -14.14525000        0.00000000 
      -14.14250000        0.00000000 
      -14.13975000        0.00000000 
      -14.13700000        0.00000000 
      -14.13425000        0.00000000 
      -14.13150000        0.00000000 
      -14.12875000        0.00000000 
      -14.12600000        0.00000000 
      -14.12325000        0.00000000 
      -14.12050000        0.00000000 
      -14.11775000        0.00000000 
      -14.11500000        0.00000000 
      -14.11225000        0.00000000 
      -14.10950000        0.00000000 
      -14.10675000        0.00000000 
      -14.10400000        0.00000000 
      -14.10125000        0.00000000 
      -14.09850000        0.00000000 
      -14.09575000        0.00000000 
      -14.09300000        0.00000000 
      -14.09025000        0.00000000 
      -14.08750000        0.00000000 
      -14.08475000        0.00000000 
      -14.08200000        0.00000000 
      -14.07925000        0.00000000 
      -14.07650000        0.00000000 
      -14.07375000        0.00000000 
      -14.07100000        0.00000000 
      -14.06825000        0.00000000 
      -14.06550000        0.00000000 
      -14.06275000        0.00000000 
      -14.06000000        0.00000000 
      -14.05725000        0.00000000 
      -14.05450000        0.00000000 
      -14.05175000        0.00000000 
      -14.04900000        0.00000000 
      -14.04625000        0.00000000 
      -14.04350000        0.00000000 
      -14.04075000        0.00000000 
      -14.03800000        0.00000000 
      -14.03525000        0.00000000 
      -14.03250000        0.00000000 
      -14.02975000        0.00000000 
      -14.02700000        0.00000000 
      -14.02425000        0.00000000 
      -14.02150000        0.00000000 
      -14.01875000        0.00000000 
      -14.01600000        0.00000000 
      -14.01325000        0.00000000 
      -14.01050000        0.00000000 
      -14.00775000        0.00000000 
      -14.00500000        0.00000000 
      -14.00225000        0.00000000 
      -13.99950000        0.00000000 
      -13.99675000        0.00000000 
      -13.99400000        0.00000000 
      -13.99125000        0.00000000 
      -13.98850000        0.00458249 
      -13.98575000        0.00952402 
      -13.98300000        0.01446290 
      -13.98025000        0.01939914 
      -13.97750000        0.02433274 
      -13.97475000        0.02926369 
      -13.97200000        0.03419200 
      -13.96925000        0.03911766 
      -13.96650000        0.02132587 
      -13.96375000        0.02207889 
      -13.96100000        0.02282000 
      -13.95825000        0.02354919 
      -13.95550000        0.02426645 
      -13.95275000        0.02497181 
      -13.95000000        0.02566524 
      -13.94725000        0.02634676 
      -13.94450000        0.02701636 
      -13.94175000        0.02767404 
      -13.93900000        0.02831981 
      -13.93625000        0.02895366 
      -13.93350000        0.02957559 
      -13.93075000        0.03018560 
      -13.92800000        0.03078370 
      -13.92525000        0.10771182 
      -13.92250000        0.07608752 
      -13.91975000        0.04577372 
      -13.91700000        0.01677041 
      -13.91425000        0.00000000 
      -13.91150000        0.00000000 
      -13.90875000        0.00000000 
      -13.90600000        0.00000000 
      -13.90325000        0.00000000 
      -13.90050000        0.00000000 
      -13.89775000        0.00000000 
      -13.89500000        0.00000000 
      -13.89225000        0.00000000 
      -13.88950000        0.00000000 
      -13.88675000        0.00000000 
      -13.88400000        0.00050186 
      -13.88125000        0.00409328 
      -13.87850000        0.00757825 
      -13.87575000        0.01095678 
      -13.87300000        0.01422885 
      -13.87025000        0.01739449 
      -13.86750000        0.02045367 
      -13.86475000        0.02340641 
      -13.86200000        0.02625270 
      -13.85925000        0.02899254 
      -13.85650000        0.03162594 
      -13.85375000        0.03415289 
      -13.85100000        0.03657339 
      -13.84825000        0.03888745 
      -13.84550000        0.01912392 
      -13.84275000        0.01891318 
      -13.84000000        0.01871045 
      -13.83725000        0.01851573 
      -13.83450000        0.01832903 
      -13.83175000        0.01815035 
      -13.82900000        0.01797968 
      -13.82625000        0.01781702 
      -13.82350000        0.01766237 
      -13.82075000        0.01751574 
      -13.81800000        0.01737712 
      -13.81525000        0.01724651 
      -13.81250000        0.01712392 
      -13.80975000        0.01700934 
      -13.80700000        0.03214062 
      -13.80425000        0.03253595 
      -13.80150000        0.03293365 
      -13.79875000        0.03333373 
      -13.79600000        0.03373618 
      -13.79325000        0.03414101 
      -13.79050000        0.03454821 
      -13.78775000        0.02594750 
      -13.78500000        0.02619788 
      -13.78225000        0.02644449 
      -13.77950000        0.02668734 
      -13.77675000        0.02692642 
      -13.77400000        0.02716173 
      -13.77125000        0.02739328 
      -13.76850000        0.02762106 
      -13.76575000        0.02784508 
      -13.76300000        0.02806533 
      -13.76025000        0.02828181 
      -13.75750000        0.02849453 
      -13.75475000        0.02870348 
      -13.75200000        0.02890867 
      -13.74925000        0.02911009 
      -13.74650000        0.02930774 
      -13.74375000        0.02950163 
      -13.74100000        0.02969176 
      -13.73825000        0.02987811 
      -13.73550000        0.03006070 
      -13.73275000        0.03023953 
      -13.73000000        0.03041458 
      -13.72725000        0.03058588 
      -13.72450000        0.03075340 
      -13.72175000        0.03091716 
      -13.71900000        0.03107716 
      -13.71625000        0.03064822 
      -13.71350000        0.02804132 
      -13.71075000        0.02598550 
      -13.70800000        0.02570053 
      -13.70525000        0.02544231 
      -13.70250000        0.02521085 
      -13.69975000        0.02500615 
      -13.69700000        0.02482820 
      -13.69425000        0.03774208 
      -13.69150000        0.03849070 
      -13.68875000        0.03927692 
      -13.68600000        0.08080886 
      -13.68325000        0.07588305 
      -13.68050000        0.07108848 
      -13.67775000        0.06642516 
      -13.67500000        0.06189309 
      -13.67225000        0.05749226 
      -13.66950000        0.05322268 
      -13.66675000        0.04908435 
      -13.66400000        0.04507727 
      -13.66125000        0.04127716 
      -13.65850000        0.03765044 
      -13.65575000        0.03415309 
      -13.65300000        0.03078512 
      -13.65025000        0.02754652 
      -13.64750000        0.02443729 
      -13.64475000        0.02316960 
      -13.64200000        0.02267335 
      -13.63925000        0.02217802 
      -13.63650000        0.02168359 
      -13.63375000        0.02119008 
      -13.63100000        0.02069749 
      -13.62825000        0.02020581 
      -13.62550000        0.01971504 
      -13.62275000        0.01922518 
      -13.62000000        0.01873624 
      -13.61725000        0.01824821 
      -13.61450000        0.01776110 
      -13.61175000        0.01727490 
      -13.60900000        0.01678961 
      -13.60625000        0.01726609 
      -13.60350000        0.01788288 
      -13.60075000        0.01848904 
      -13.59800000        0.01908458 
      -13.59525000        0.01966950 
      -13.59250000        0.02038143 
      -13.58975000        0.02114457 
      -13.58700000        0.02189624 
      -13.58425000        0.02263642 
      -13.58150000        0.02336511 
      -13.57875000        0.02408232 
      -13.57600000        0.02478805 
      -13.57325000        0.02548229 
      -13.57050000        0.02616505 
      -13.56775000        0.02683632 
      -13.56500000        0.02749611 
      -13.56225000        0.01946491 
      -13.55950000        0.02966062 
      -13.55675000        0.03450638 
      -13.55400000        0.03930982 
      -13.55125000        0.04407096 
      -13.54850000        0.04878980 
      -13.54575000        0.05346632 
      -13.54300000        0.05810054 
      -13.54025000        0.06269245 
      -13.53750000        0.06724206 
      -13.53475000        0.07174936 
      -13.53200000        0.07621435 
      -13.52925000        0.08063703 
      -13.52650000        0.08501740 
      -13.52375000        0.03834215 
      -13.52100000        0.03862359 
      -13.51825000        0.03889926 
      -13.51550000        0.03492634 
      -13.51275000        0.03498475 
      -13.51000000        0.03504071 
      -13.50725000        0.03509423 
      -13.50450000        0.03514529 
      -13.50175000        0.03519391 
      -13.49900000        0.03524008 
      -13.49625000        0.03528381 
      -13.49350000        0.03532508 
      -13.49075000        0.03536391 
      -13.48800000        0.03540029 
      -13.48525000        0.03543423 
      -13.48250000        0.03546571 
      -13.47975000        0.03549475 
      -13.47700000        0.03552134 
      -13.47425000        0.03554549 
      -13.47150000        0.03556718 
      -13.46875000        0.03558643 
      -13.46600000        0.03560323 
      -13.46325000        0.03561759 
      -13.46050000        0.03562949 
      -13.45775000        0.03563895 
      -13.45500000        0.03564596 
      -13.45225000        0.03565053 
      -13.44950000        0.03565264 
      -13.44675000        0.03565231 
      -13.44400000        0.03564953 
      -13.44125000        0.03564431 
      -13.43850000        0.03563663 
      -13.43575000        0.03562651 
      -13.43300000        0.03561394 
      -13.43025000        0.03559893 
      -13.42750000        0.04237283 
      -13.42475000        0.04322077 
      -13.42200000        0.04405320 
      -13.41925000        0.04487012 
      -13.41650000        0.04567155 
      -13.41375000        0.04645747 
      -13.41100000        0.04722789 
      -13.40825000        0.04798281 
      -13.40550000        0.04872222 
      -13.40275000        0.04944614 
      -13.40000000        0.05015455 
      -13.39725000        0.05084745 
      -13.39450000        0.05152486 
      -13.39175000        0.12847024 
      -13.38900000        0.11372939 
      -13.38625000        0.09904510 
      -13.38350000        0.08441735 
      -13.38075000        0.06984615 
      -13.37800000        0.05533150 
      -13.37525000        0.04101689 
      -13.37250000        0.03504931 
      -13.36975000        0.03471006 
      -13.36700000        0.03448078 
      -13.36425000        0.03535508 
      -13.36150000        0.03626435 
      -13.35875000        0.03720860 
      -13.35600000        0.03818783 
      -13.35325000        0.03920203 
      -13.35050000        0.04025121 
      -13.34775000        0.04133536 
      -13.34500000        0.04245449 
      -13.34225000        0.04360860 
      -13.33950000        0.04479768 
      -13.33675000        0.04602174 
      -13.33400000        0.04728078 
      -13.33125000        0.04857479 
      -13.32850000        0.04990378 
      -13.32575000        0.05126774 
      -13.32300000        0.02725888 
      -13.32025000        0.02928890 
      -13.31750000        0.03135932 
      -13.31475000        0.03347016 
      -13.31200000        0.03562140 
      -13.30925000        0.03781306 
      -13.30650000        0.04004513 
      -13.30375000        0.04231760 
      -13.30100000        0.04463049 
      -13.29825000        0.04698378 
      -13.29550000        0.04937749 
      -13.29275000        0.02118552 
      -13.29000000        0.02114571 
      -13.28725000        0.02110231 
      -13.28450000        0.02105532 
      -13.28175000        0.02100474 
      -13.27900000        0.02095058 
      -13.27625000        0.02089283 
      -13.27350000        0.02083149 
      -13.27075000        0.02076657 
      -13.26800000        0.02069806 
      -13.26525000        0.02062596 
      -13.26250000        0.02055028 
      -13.25975000        0.02047101 
      -13.25700000        0.02038815 
      -13.25425000        0.02030170 
      -13.25150000        0.02021167 
      -13.24875000        0.02011805 
      -13.24600000        0.02002084 
      -13.24325000        0.01992005 
      -13.24050000        0.01981567 
      -13.23775000        0.01970770 
      -13.23500000        0.01959615 
      -13.23225000        0.01948100 
      -13.22950000        0.01936228 
      -13.22675000        0.01923996 
      -13.22400000        0.01911406 
      -13.22125000        0.01898457 
      -13.21850000        0.01885149 
      -13.21575000        0.01871483 
      -13.21300000        0.01857458 
      -13.21025000        0.01843074 
      -13.20750000        0.02317153 
      -13.20475000        0.03382144 
      -13.20200000        0.04539201 
      -13.19925000        0.05673694 
      -13.19650000        0.06785625 
      -13.19375000        0.07874992 
      -13.19100000        0.08941797 
      -13.18825000        0.09102768 
      -13.18550000        0.10135378 
      -13.18275000        0.16156023 
      -13.18000000        0.15549954 
      -13.17725000        0.14941592 
      -13.17450000        0.14330935 
      -13.17175000        0.13717985 
      -13.16900000        0.13102741 
      -13.16625000        0.12485203 
      -13.16350000        0.11865371 
      -13.16075000        0.11243245 
      -13.15800000        0.10618826 
      -13.15525000        0.09992112 
      -13.15250000        0.09363105 
      -13.14975000        0.06071098 
      -13.14700000        0.03038126 
      -13.14425000        0.03022334 
      -13.14150000        0.03006269 
      -13.13875000        0.02989931 
      -13.13600000        0.02973321 
      -13.13325000        0.02956437 
      -13.13050000        0.02939280 
      -13.12775000        0.02921851 
      -13.12500000        0.02904148 
      -13.12225000        0.02886173 
      -13.11950000        0.02867924 
      -13.11675000        0.02849403 
      -13.11400000        0.02830608 
      -13.11125000        0.02811541 
      -13.10850000        0.02792200 
      -13.10575000        0.02772587 
      -13.10300000        0.02752701 
      -13.10025000        0.02732542 
      -13.09750000        0.02712109 
      -13.09475000        0.02691404 
      -13.09200000        0.02670426 
      -13.08925000        0.02649175 
      -13.08650000        0.02627651 
      -13.08375000        0.02605853 
      -13.08100000        0.02583783 
      -13.07825000        0.02561440 
      -13.07550000        0.02538824 
      -13.07275000        0.02515935 
      -13.07000000        0.04102609 
      -13.06725000        0.05745734 
      -13.06450000        0.05895595 
      -13.06175000        0.06044583 
      -13.05900000        0.06192701 
      -13.05625000        0.06339946 
      -13.05350000        0.06486320 
      -13.05075000        0.06631823 
      -13.04800000        0.06776454 
      -13.04525000        0.06920214 
      -13.04250000        0.07063102 
      -13.03975000        0.07205118 
      -13.03700000        0.07346264 
      -13.03425000        0.07486537 
      -13.03150000        0.07625939 
      -13.02875000        0.07764470 
      -13.02600000        0.07902129 
      -13.02325000        0.08038916 
      -13.02050000        0.08174832 
      -13.01775000        0.08309877 
      -13.01500000        0.08444050 
      -13.01225000        0.08577352 
      -13.00950000        0.08709782 
      -13.00675000        0.08841340 
      -13.00400000        0.08972027 
      -13.00125000        0.09101842 
      -12.99850000        0.09230786 
      -12.99575000        0.09358859 
      -12.99300000        0.09486060 
      -12.99025000        0.09612389 
      -12.98750000        0.09737847 
      -12.98475000        0.09862434 
      -12.98200000        0.09986148 
      -12.97925000        0.10108992 
      -12.97650000        0.10230964 
      -12.97375000        0.10352064 
      -12.97100000        0.13420254 
      -12.96825000        0.18348625 
      -12.96550000        0.27978037 
      -12.96275000        0.39041452 
      -12.96000000        0.26110684 
      -12.95725000        0.34214959 
      -12.95450000        0.43338059 
      -12.95175000        0.16747091 
      -12.94900000        0.21321096 
      -12.94625000        0.26811153 
      -12.94350000        0.33217261 
      -12.94075000        0.40539420 
      -12.93800000        0.29597502 
      -12.93525000        0.30491541 
      -12.93250000        0.31295167 
      -12.92975000        0.32008379 
      -12.92700000        0.32631176 
      -12.92425000        0.33163560 
      -12.92150000        0.33605529 
      -12.91875000        0.33957084 
      -12.91600000        0.34218226 
      -12.91325000        0.34388953 
      -12.91050000        0.34664274 
      -12.90775000        0.34974675 
      -12.90500000        0.35184196 
      -12.90225000        0.35292838 
      -12.89950000        0.35300599 
      -12.89675000        0.35207480 
      -12.89400000        1.18991964 
      -12.89125000        0.31404169 
      -12.88850000        0.02698246 
      -12.88575000        0.03454790 
      -12.88300000        0.04279156 
      -12.88025000        0.05171342 
      -12.87750000        0.07709686 
      -12.87475000        0.10418456 
      -12.87200000        0.13153873 
      -12.86925000        0.15915937 
      -12.86650000        0.18913577 
      -12.86375000        0.22210141 
      -12.86100000        0.25528180 
      -12.85825000        0.28867693 
      -12.85550000        0.32228682 
      -12.85275000        0.35611146 
      -12.85000000        0.39015084 
      -12.84725000        0.42440498 
      -12.84450000        0.45887386 
      -12.84175000        0.49355750 
      -12.83900000        0.52845588 
      -12.83625000        0.56356901 
      -12.83350000        0.59889690 
      -12.83075000        0.63443953 
      -12.82800000        0.67019691 
      -12.82525000        0.70616905 
      -12.82250000        0.74235593 
      -12.81975000        0.77875756 
      -12.81700000       12.48019924 
      -12.81425000        0.70864746 
      -12.81150000        0.67925977 
      -12.80875000        0.60501739 
      -12.80600000        0.48592032 
      -12.80325000        0.32196855 
      -12.80050000        0.13868825 
      -12.79775000        0.14185542 
      -12.79500000        0.14492963 
      -12.79225000        0.14791088 
      -12.78950000        0.15079918 
      -12.78675000        0.15359452 
      -12.78400000        0.15629690 
      -12.78125000        0.15890632 
      -12.77850000        0.16142278 
      -12.77575000        0.16384629 
      -12.77300000        0.16617684 
      -12.77025000        0.16841443 
      -12.76750000        0.53082878 
      -12.76475000        0.49853744 
      -12.76200000        0.46714737 
      -12.75925000        0.43665857 
      -12.75650000        0.40707104 
      -12.75375000        0.37838478 
      -12.75100000        0.35059980 
      -12.74825000        0.32371608 
      -12.74550000        0.29773363 
      -12.74275000        0.27265246 
      -12.74000000        0.24847255 
      -12.73725000        0.22519392 
      -12.73450000        0.20281655 
      -12.73175000        0.47160082 
      -12.72900000        0.46710823 
      -12.72625000        0.46464615 
      -12.72350000        0.66532356 
      -12.72075000        0.67194633 
      -12.71800000        0.68189254 
      -12.71525000        0.69516221 
      -12.71250000        0.71175532 
      -12.70975000        0.73167188 
      -12.70700000        0.77721169 
      -12.70425000        1.01669988 
      -12.70150000        1.08509939 
      -12.69875000        0.35887894 
      -12.69600000        0.49805968 
      -12.69325000        0.67685995 
      -12.69050000        0.89527974 
      -12.68775000        1.15331905 
      -12.68500000        1.45097788 
      -12.68225000        0.60346600 
      -12.67950000        0.57655683 
      -12.67675000        0.55040537 
      -12.67400000        0.52501161 
      -12.67125000        0.50037556 
      -12.66850000        0.47649721 
      -12.66575000        0.45337657 
      -12.66300000        0.43101364 
      -12.66025000        0.40940841 
      -12.65750000        0.38856088 
      -12.65475000        0.36847107 
      -12.65200000        0.34913896 
      -12.64925000        0.33056455 
      -12.64650000        0.19782244 
      -12.64375000        0.23985636 
      -12.64100000        0.23960420 
      -12.63825000        0.24840179 
      -12.63550000        0.25691840 
      -12.63275000        0.26515405 
      -12.63000000        0.27310872 
      -12.62725000        0.28078242 
      -12.62450000        0.28817515 
      -12.62175000        0.30929695 
      -12.61900000        0.33325874 
      -12.61625000        0.35686855 
      -12.61350000        0.38012639 
      -12.61075000        0.40353581 
      -12.60800000        0.42955738 
      -12.60525000        0.45524115 
      -12.60250000        0.48079348 
      -12.59975000        0.50632471 
      -12.59700000        0.53151438 
      -12.59425000        0.55636249 
      -12.59150000        0.58086905 
      -12.58875000        0.60503406 
      -12.58600000        0.62885750 
      -12.58325000        0.65233939 
      -12.58050000        0.67547972 
      -12.57775000        0.69827850 
      -12.57500000        0.91848218 
      -12.57225000        0.89162431 
      -12.56950000        0.86434996 
      -12.56675000        0.83665914 
      -12.56400000        0.80855184 
      -12.56125000        0.78002807 
      -12.55850000        0.90544798 
      -12.55575000        0.86522078 
      -12.55300000        0.98680321 
      -12.55025000        0.96785478 
      -12.54750000        0.94881904 
      -12.54475000        0.92969600 
      -12.54200000        0.91048565 
      -12.53925000        0.89118798 
      -12.53650000        0.87180301 
      -12.53375000        0.85233073 
      -12.53100000        0.83277114 
      -12.52825000        0.81312424 
      -12.52550000        0.79339003 
      -12.52275000        0.77356851 
      -12.52000000        0.75365968 
      -12.51725000        0.73366354 
      -12.51450000        0.71358010 
      -12.51175000        0.89979368 
      -12.50900000        0.88854396 
      -12.50625000        0.87599150 
      -12.50350000        0.86213631 
      -12.50075000        0.89889817 
      -12.49800000        0.88161662 
      -12.49525000        0.86329739 
      -12.49250000        0.84394047 
      -12.48975000        1.48909038 
      -12.48700000        1.29257336 
      -12.48425000        1.11682223 
      -12.48150000        0.90431727 
      -12.47875000        0.68747151 
      -12.47600000        1.00612914 
      -12.47325000        0.97028090 
      -12.47050000        0.93565323 
      -12.46775000        0.90224613 
      -12.46500000        0.87005960 
      -12.46225000        0.83909363 
      -12.45950000        0.80934823 
      -12.45675000        0.78082340 
      -12.45400000        0.75351914 
      -12.45125000        0.72743545 
      -12.44850000        0.70257233 
      -12.44575000        0.67892977 
      -12.44300000        0.65650779 
      -12.44025000        0.88265469 
      -12.43750000        0.87737402 
      -12.43475000        0.82002235 
      -12.43200000        0.71059969 
      -12.42925000        0.55703440 
      -12.42650000        0.37584537 
      -12.42375000        0.36604886 
      -12.42100000        0.44346458 
      -12.41825000        0.51663962 
      -12.41550000        0.58557396 
      -12.41275000        0.65026762 
      -12.41000000        0.71072059 
      -12.40725000        0.76693287 
      -12.40450000        0.81890446 
      -12.40175000        0.98415049 
      -12.39900000        0.96576126 
      -12.39625000        0.94631699 
      -12.39350000        0.92581767 
      -12.39075000        0.90426331 
      -12.38800000        0.38356094 
      -12.38525000        0.33988220 
      -12.38250000        0.29405385 
      -12.37975000        0.24607589 
      -12.37700000        0.19594832 
      -12.37425000        0.00000000 
      -12.37150000        0.00000000 
      -12.36875000        0.00000000 
      -12.36600000        0.72465399 
      -12.36325000        0.66381533 
      -12.36050000        0.61673629 
      -12.35775000        0.58341686 
      -12.35500000        0.56385704 
      -12.35225000        0.55805683 
      -12.34950000        0.56601623 
      -12.34675000        0.58721482 
      -12.34400000        0.63056492 
      -12.34125000        0.68231786 
      -12.33850000        0.74241625 
      -12.33575000        0.81233186 
      -12.33300000        0.88901576 
      -12.33025000        0.97000955 
      -12.32750000        1.05531323 
      -12.32475000        1.14492679 
      -12.32200000        1.23885025 
      -12.31925000        1.33708359 
      -12.31650000        1.43962682 
      -12.31375000        1.54647993 
      -12.31100000        1.65764294 
      -12.30825000        1.51853365 
      -12.30550000        1.67468661 
      -12.30275000        1.83919087 
      -12.30000000        2.01204644 
      -12.29725000        5.06613499 
      -12.29450000        3.62370196 
      -12.29175000        2.06825929 
      -12.28900000        0.97654250 
      -12.28625000        1.04372811 
      -12.28350000        1.10370761 
      -12.28075000        1.15648101 
      -12.27800000        1.20204831 
      -12.27525000        1.24040950 
      -12.27250000        1.14232122 
      -12.26975000        1.15442557 
      -12.26700000        1.15915897 
      -12.26425000        1.15652143 
      -12.26150000        0.99178769 
      -12.25875000        0.99540480 
      -12.25600000        0.99851483 
      -12.25325000        1.00111777 
      -12.25050000        1.00321364 
      -12.24775000        1.00480242 
      -12.24500000        1.00588413 
      -12.24225000        1.00645875 
      -12.23950000        1.00652629 
      -12.23675000        1.00608674 
      -12.23400000        1.00514012 
      -12.23125000        1.00368642 
      -12.22850000        1.00172563 
      -12.22575000        0.99925776 
      -12.22300000        0.99628281 
      -12.22025000        0.99280078 
      -12.21750000        0.98881167 
      -12.21475000        0.98431548 
      -12.21200000        1.04544944 
      -12.20925000        9.70282689 
      -12.20650000        1.23406211 
      -12.20375000        1.24742194 
      -12.20100000        1.25923818 
      -12.19825000        1.26951083 
      -12.19550000        1.38413152 
      -12.19275000        1.42882900 
      -12.19000000        1.46405355 
      -12.18725000        1.48980516 
      -12.18450000        1.50608383 
      -12.18175000        1.51288958 
      -12.17900000        2.63501285 
      -12.17625000        2.97316068 
      -12.17350000        2.98371356 
      -12.17075000        3.03996517 
      -12.16800000        3.11897294 
      -12.16525000        3.18915745 
      -12.16250000        3.24463924 
      -12.15975000        4.36602929 
      -12.15700000        4.32309719 
      -12.15425000        4.29097744 
      -12.15150000        4.22467166 
      -12.14875000        6.90853728 
      -12.14600000        6.08636919 
      -12.14325000        4.44178277 
      -12.14050000        3.52532029 
      -12.13775000        1.47110427 
      -12.13500000        1.87685939 
      -12.13225000        2.47259187 
      -12.12950000        2.97200885 
      -12.12675000        3.42690073 
      -12.12400000        3.98624742 
      -12.12125000        4.48321983 
      -12.11850000        2.96767452 
      -12.11575000        3.05543487 
      -12.11300000        3.08247586 
      -12.11025000        2.54578689 
      -12.10750000        2.64934124 
      -12.10475000        3.23925925 
      -12.10200000        2.77518013 
      -12.09925000        2.81085272 
      -12.09650000        2.84594753 
      -12.09375000        2.88011034 
      -12.09100000        2.91334115 
      -12.08825000        2.94563994 
      -12.08550000        2.97700673 
      -12.08275000        3.00744152 
      -12.08000000        3.03694429 
      -12.07725000        3.03755877 
      -12.07450000        3.00748924 
      -12.07175000        2.96370753 
      -12.06900000        2.90621363 
      -12.06625000        2.83500755 
      -12.06350000        2.75008929 
      -12.06075000        6.87650890 
      -12.05800000        6.18681081 
      -12.05525000        8.24275630 
      -12.05250000        8.64439857 
