         Energy              up
      -14.44950948        1.61656083     
      -14.44675948        0.33898721     
      -14.44400948        0.11887715     
      -14.44125948        0.11602036     
      -14.43850948        0.11316134     
      -14.43575948        0.11030008     
      -14.43300948        0.23070306     
      -14.43025948        0.38112773     
      -14.42750948        0.54200662     
      -14.42475948        0.71333974     
      -14.42200948        0.23431040     
      -14.41925948        0.22984159     
      -14.41650948        0.22534634     
      -14.41375948        0.22082464     
      -14.41100948        0.21627649     
      -14.40825948        0.21170190     
      -14.40550948        0.20710086     
      -14.40275948        0.20247338     
      -14.40000948        0.19781944     
      -14.39725948        0.19313907     
      -14.39450948        0.18843224     
      -14.39175948        0.18369897     
      -14.38900948        0.17893925     
      -14.38625948        0.17415309     
      -14.38350948        0.16934048     
      -14.38075948        0.16450142     
      -14.37800948        0.15963591     
      -14.37525948        0.15474396     
      -14.37250948        0.14982557     
      -14.36975948        0.14488072     
      -14.36700948        0.13990943     
      -14.36425948        0.32555721     
      -14.36150948        0.35697070     
      -14.35875948        0.38983200     
      -14.35600948        0.42414109     
      -14.35325948        0.45989798     
      -14.35050948        0.49710266     
      -14.34775948        0.53575514     
      -14.34500948        0.88734522     
      -14.34225948        0.86546192     
      -14.33950948        0.84016272     
      -14.33675948        0.81144762     
      -14.33400948        1.92371600     
      -14.33125948        2.79719133     
      -14.32850948        2.28069291     
      -14.32575948        2.13117700     
      -14.32300948        1.97488007     
      -14.32025948        1.15148561     
      -14.31750948        1.17107114     
      -14.31475948        0.01242098     
      -14.31200948        0.01965650     
      -14.30925948        0.02692427     
      -14.30650948        0.03422428     
      -14.30375948        0.04155653     
      -14.30100948        0.04892102     
      -14.29825948        0.05631775     
      -14.29550948        0.06374672     
      -14.29275948        0.07120794     
      -14.29000948        0.07870139     
      -14.28725948        0.08622708     
      -14.28450948        0.09378502     
      -14.28175948        0.10137519     
      -14.27900948        0.10899761     
      -14.27625948        0.11665227     
      -14.27350948        0.12433916     
      -14.27075948        0.13205830     
      -14.26800948        0.13980968     
      -14.26525948        0.14759330     
      -14.26250948        0.15540916     
      -14.25975948        0.16325726     
      -14.25700948        0.17113760     
      -14.25425948        0.17905019     
      -14.25150948        0.18699501     
      -14.24875948        0.19497207     
      -14.24600948        0.12624819     
      -14.24325948        0.13685599     
      -14.24050948        0.14816752     
      -14.23775948        0.18675006     
      -14.23500948        0.24769180     
      -14.23225948        0.60573718     
      -14.22950948        0.96264992     
      -14.22675948        1.34427164     
      -14.22400948        1.74304456     
      -14.22125948        2.15896869     
      -14.21850948        0.88276066     
      -14.21575948        5.53213705     
      -14.21300948        3.10411589     
      -14.21025948        1.46529984     
      -14.20750948        0.80035330     
      -14.20475948        0.35585352     
      -14.20200948        0.36137545     
      -14.19925948        0.36686463     
      -14.19650948        0.37232109     
      -14.19375948        0.37774481     
      -14.19100948        0.38313580     
      -14.18825948        0.38849405     
      -14.18550948        0.28116416     
      -14.18275948        0.27828372     
      -14.18000948        0.27564853     
      -14.17725948        0.27325861     
      -14.17450948        0.27111394     
      -14.17175948        0.26921452     
      -14.16900948        0.26756037     
      -14.16625948        0.26615147     
      -14.16350948        0.26498783     
      -14.16075948        0.26406944     
      -14.15800948        0.26339632     
      -14.15525948        0.26296845     
      -14.15250948        0.26278583     
      -14.14975948        0.26284848     
      -14.14700948        0.26315638     
      -14.14425948        0.26661950     
      -14.14150948        0.27681333     
      -14.13875948        0.28830584     
      -14.13600948        0.30567041     
      -14.13325948        0.32639617     
      -14.13050948        0.34992944     
      -14.12775948        0.76309759     
      -14.12500948        0.87683529     
      -14.12225948        0.99707094     
      -14.11950948        1.63937825     
      -14.11675948        2.12230478     
      -14.11400948        4.89023164     
      -14.11125948        4.89002552     
      -14.10850948        2.83311490     
      -14.10575948        0.76683687     
      -14.10300948        0.74915756     
      -14.10025948        0.66827386     
      -14.09750948        0.62099408     
      -14.09475948        0.57312106     
      -14.09200948        0.52465482     
      -14.08925948        0.47559535     
      -14.08650948        0.42594264     
      -14.08375948        0.37569671     
      -14.08100948        0.32485755     
      -14.07825948        0.28666038     
      -14.07550948        0.25109471     
      -14.07275948        0.22961386     
      -14.07000948        0.21262360     
      -14.06725948        0.19533759     
      -14.06450948        0.17775585     
      -14.06175948        0.15987836     
      -14.05900948        0.32944434     
      -14.05625948        0.25128532     
      -14.05350948        0.13591154     
      -14.05075948        0.84472206     
      -14.04800948        1.46266380     
      -14.04525948        1.59161977     
      -14.04250948        0.82640672     
      -14.03975948        0.65254030     
      -14.03700948        1.02062679     
      -14.03425948        1.52736202     
      -14.03150948        0.82804926     
      -14.02875948        1.32477832     
      -14.02600948        0.11609918     
      -14.02325948        0.17242322     
      -14.02050948        2.08037584     
      -14.01775948        1.80498717     
      -14.01500948        1.73715076     
      -14.01225948        1.55759285     
      -14.00950948        1.23623276     
      -14.00675948        0.84851617     
      -14.00400948        0.27052038     
      -14.00125948        0.52109596     
      -13.99850948        0.58912193     
      -13.99575948        0.65598902     
      -13.99300948        0.72169723     
      -13.99025948        0.78624655     
      -13.98750948        0.84963699     
      -13.98475948        0.68751770     
      -13.98200948        1.09328962     
      -13.97925948        1.16164217     
      -13.97650948        0.66774829     
      -13.97375948        0.42197093     
      -13.97100948        0.48737180     
      -13.96825948        0.55700044     
      -13.96550948        0.62902716     
      -13.96275948        0.70345197     
      -13.96000948        0.78027486     
      -13.95725948        0.66570752     
      -13.95450948        1.80159044     
      -13.95175948        2.28426895     
      -13.94900948        1.38067166     
      -13.94625948        2.03471148     
      -13.94350948        5.83650277     
      -13.94075948        0.23278017     
      -13.93800948        0.84806129     
      -13.93525948        1.28370497     
      -13.93250948        1.42106361     
      -13.92975948        1.29698384     
      -13.92700948        1.14649427     
      -13.92425948        1.07940814     
      -13.92150948        1.21038278     
      -13.91875948        0.88713139     
      -13.91600948        0.94104959     
      -13.91325948        0.89942835     
      -13.91050948        0.00000000     
      -13.90775948        0.00183852     
      -13.90500948        0.28646695     
      -13.90225948        0.81872702     
      -13.89950948        0.73867123     
      -13.89675948        0.43282915     
      -13.89400948        0.39880164     
      -13.89125948        0.36399853     
      -13.88850948        0.32841983     
      -13.88575948        0.29206552     
      -13.88300948        0.70469303     
      -13.88025948        2.39388432     
      -13.87750948        1.60217560     
      -13.87475948        1.27269330     
      -13.87200948        1.43577021     
      -13.86925948        1.42574064     
      -13.86650948        1.96790588     
      -13.86375948        1.44727754     
      -13.86100948        2.38323822     
      -13.85825948        1.38048885     
      -13.85550948        1.36676795     
      -13.85275948        1.83748640     
      -13.85000948        1.59087109     
      -13.84725948        0.00000000     
      -13.84450948        3.13928417     
      -13.84175948        1.21037171     
      -13.83900948        1.60050462     
      -13.83625948        0.00000000     
      -13.83350948        0.44780369     
      -13.83075948        2.10369630     
      -13.82800948        1.06968057     
      -13.82525948        0.92373396     
      -13.82250948        0.33633499     
      -13.81975948        0.22139197     
      -13.81700948        0.12894143     
      -13.81425948        0.19364673     
      -13.81150948        0.46769655     
      -13.80875948        0.21456253     
      -13.80600948        0.20291129     
      -13.80325948        0.41123130     
      -13.80050948        0.76142276     
      -13.79775948        0.21193150     
      -13.79500948        0.29854512     
      -13.79225948        0.47704199     
      -13.78950948        0.62041044     
      -13.78675948        1.26461129     
      -13.78400948        0.82531864     
      -13.78125948        0.66499596     
      -13.77850948        0.82744920     
      -13.77575948        1.42042072     
      -13.77300948        1.79683256     
      -13.77025948        1.20534193     
      -13.76750948        0.66036463     
      -13.76475948        0.55362395     
      -13.76200948        0.46901176     
      -13.75925948        1.08555507     
      -13.75650948        0.74566220     
      -13.75375948        0.73796396     
      -13.75100948        1.16661083     
      -13.74825948        0.47362563     
      -13.74550948        0.77989101     
      -13.74275948        1.78056669     
      -13.74000948        1.53210463     
      -13.73725948        0.89152673     
      -13.73450948        0.77479274     
      -13.73175948        0.86499585     
      -13.72900948        0.03077950     
      -13.72625948        1.44118331     
      -13.72350948        0.94537859     
      -13.72075948        0.86182544     
      -13.71800948        0.88623750     
      -13.71525948        2.39838762     
      -13.71250948        0.56252729     
      -13.70975948        1.16043156     
      -13.70700948        1.55052758     
      -13.70425948        1.58400529     
      -13.70150948        0.94844702     
      -13.69875948        0.41735630     
      -13.69600948        0.03613105     
      -13.69325948        0.16912842     
      -13.69050948        0.24201108     
      -13.68775948        4.96576885     
      -13.68500948        0.53354015     
      -13.68225948        0.62697815     
      -13.67950948        0.11657769     
      -13.67675948        0.39708978     
      -13.67400948        0.31732847     
      -13.67125948        0.24107634     
      -13.66850948        0.27153015     
      -13.66575948        0.34949252     
      -13.66300948        0.42900354     
      -13.66025948        0.37352635     
      -13.65750948        0.40480008     
      -13.65475948        0.43829385     
      -13.65200948        0.49298668     
      -13.64925948        0.49646311     
      -13.64650948        0.45229709     
      -13.64375948        0.48817649     
      -13.64100948        1.21923346     
      -13.63825948        0.43459232     
      -13.63550948        0.70690882     
      -13.63275948        0.71920559     
      -13.63000948        0.06854057     
      -13.62725948        0.45904354     
      -13.62450948        0.83630610     
      -13.62175948        0.42610560     
      -13.61900948        0.10606133     
      -13.61625948        0.07997645     
      -13.61350948        0.34032394     
      -13.61075948        0.41154958     
      -13.60800948        0.84452848     
      -13.60525948        0.11010127     
      -13.60250948        0.03209230     
      -13.59975948        0.02554655     
      -13.59700948        0.35183744     
      -13.59425948        0.50962909     
      -13.59150948        0.43328151     
      -13.58875948        0.34880430     
      -13.58600948        1.53742246     
      -13.58325948        0.70091300     
      -13.58050948        0.62825823     
      -13.57775948        1.08542234     
      -13.57500948        0.77914932     
      -13.57225948        1.02232561     
      -13.56950948        0.77984700     
      -13.56675948        0.43030933     
      -13.56400948        0.33308445     
      -13.56125948        0.27291827     
      -13.55850948        0.22031897     
      -13.55575948        0.17133394     
      -13.55300948        0.13931866     
      -13.55025948        1.25102135     
      -13.54750948        0.52032935     
      -13.54475948        0.52028438     
      -13.54200948        0.37980334     
      -13.53925948        0.43784683     
      -13.53650948        0.44953003     
      -13.53375948        0.46116723     
      -13.53100948        0.47275844     
      -13.52825948        0.50615196     
      -13.52550948        0.32297048     
      -13.52275948        0.09872711     
      -13.52000948        2.90119125     
      -13.51725948        0.01110211     
      -13.51450948        0.02393080     
      -13.51175948        0.03673434     
      -13.50900948        0.04951275     
      -13.50625948        0.06226602     
      -13.50350948        0.07499414     
      -13.50075948        0.08769713     
      -13.49800948        0.10037498     
      -13.49525948        0.11302769     
      -13.49250948        1.14369199     
      -13.48975948        0.07425443     
      -13.48700948        0.07851308     
      -13.48425948        0.09592082     
      -13.48150948        0.40143767     
      -13.47875948        0.73167018     
      -13.47600948        0.42000422     
      -13.47325948        0.18939717     
      -13.47050948        0.85576025     
      -13.46775948        0.84934409     
      -13.46500948        0.21160914     
      -13.46225948        0.19869910     
      -13.45950948        0.18533577     
      -13.45675948        0.17151913     
      -13.45400948        0.15724919     
      -13.45125948        0.14252595     
      -13.44850948        0.12734940     
      -13.44575948        0.11171956     
      -13.44300948        0.11555425     
      -13.44025948        0.11809929     
      -13.43750948        0.12036331     
      -13.43475948        0.24188250     
      -13.43200948        0.45674155     
      -13.42925948        0.99575725     
      -13.42650948        0.74793446     
      -13.42375948        0.59332358     
      -13.42100948        0.45719621     
      -13.41825948        0.40818749     
      -13.41550948        0.11122666     
      -13.41275948        0.10568869     
      -13.41000948        0.10034734     
      -13.40725948        0.11251294     
      -13.40450948        0.12756504     
      -13.40175948        0.14234967     
      -13.39900948        0.08089965     
      -13.39625948        0.45748603     
      -13.39350948        0.62083241     
      -13.39075948        0.76121142     
      -13.38800948        0.02487664     
      -13.38525948        0.33488877     
      -13.38250948        0.23917166     
      -13.37975948        0.33830765     
      -13.37700948        0.44243686     
      -13.37425948        0.21555506     
      -13.37150948        0.28575058     
      -13.36875948        0.73142467     
      -13.36600948        0.38785983     
      -13.36325948        0.26097732     
      -13.36050948        0.21033383     
      -13.35775948        0.47947122     
      -13.35500948        0.44573174     
      -13.35225948        0.35934226     
      -13.34950948        0.52454641     
      -13.34675948        0.26281441     
      -13.34400948        0.33069395     
      -13.34125948        0.33946842     
      -13.33850948        0.34149366     
      -13.33575948        0.33195286     
      -13.33300948        0.32078478     
      -13.33025948        0.48808450     
      -13.32750948        0.14364291     
      -13.32475948        0.79630781     
      -13.32200948        0.47105966     
      -13.31925948        0.02977158     
      -13.31650948        0.00000000     
      -13.31375948        0.00158472     
      -13.31100948        1.74024913     
      -13.30825948        0.37165273     
      -13.30550948        0.24134372     
      -13.30275948        0.18076643     
      -13.30000948        0.13865429     
      -13.29725948        0.03659203     
      -13.29450948        0.33196098     
      -13.29175948        0.53711052     
      -13.28900948        0.72411961     
      -13.28625948        0.37644702     
      -13.28350948        0.49084727     
      -13.28075948        0.21299417     
      -13.27800948        0.73498604     
      -13.27525948        0.22191616     
      -13.27250948        0.36856276     
      -13.26975948        0.59044134     
      -13.26700948        0.35714349     
      -13.26425948        0.28446303     
      -13.26150948        0.00000000     
      -13.25875948        0.98547783     
      -13.25600948        0.16427838     
      -13.25325948        0.24914668     
      -13.25050948        0.31572508     
      -13.24775948        0.59479316     
      -13.24500948        0.18880891     
      -13.24225948        0.59346592     
      -13.23950948        0.02195118     
      -13.23675948        0.04248201     
      -13.23400948        0.07508685     
      -13.23125948        1.37616241     
      -13.22850948        0.18831936     
      -13.22575948        0.37390807     
      -13.22300948        0.00000000     
      -13.22025948        0.00000000     
      -13.21750948        0.81270468     
      -13.21475948        0.59781230     
      -13.21200948        0.15222559     
      -13.20925948        0.12155800     
      -13.20650948        0.14415210     
      -13.20375948        0.56431115     
      -13.20100948        0.00000000     
      -13.19825948        0.00000000     
      -13.19550948        0.00000000     
      -13.19275948        0.00000000     
      -13.19000948        0.19495182     
      -13.18725948        0.16331242     
      -13.18450948        0.17184913     
      -13.18175948        0.30168048     
      -13.17900948        0.39988790     
      -13.17625948        0.18346869     
      -13.17350948        0.04104790     
      -13.17075948        0.00000000     
      -13.16800948        0.00000000     
      -13.16525948        0.00000000     
      -13.16250948        0.00000000     
      -13.15975948        0.00000000     
      -13.15700948        0.26750088     
      -13.15425948        0.24414225     
      -13.15150948        0.54551592     
      -13.14875948        0.00000000     
      -13.14600948        0.00000000     
      -13.14325948        0.00000000     
      -13.14050948        0.00000000     
      -13.13775948        0.00000000     
      -13.13500948        0.00000000     
      -13.13225948        0.00000000     
      -13.12950948        0.00000000     
      -13.12675948        0.00000000     
      -13.12400948        0.00000000     
      -13.12125948        0.00000000     
      -13.11850948        0.00000000     
      -13.11575948        0.00000000     
      -13.11300948        0.00000000     
      -13.11025948        0.00000000     
      -13.10750948        0.00000000     
      -13.10475948        0.00000000     
      -13.10200948        0.00000000     
      -13.09925948        0.00000000     
      -13.09650948        0.00000000     
      -13.09375948        0.00000000     
      -13.09100948        0.00000000     
      -13.08825948        0.00000000     
      -13.08550948        0.00000000     
      -13.08275948        0.00000000     
      -13.08000948        0.00000000     
      -13.07725948        0.00000000     
      -13.07450948        0.00000000     
      -13.07175948        0.00000000     
      -13.06900948        0.00000000     
      -13.06625948        0.00000000     
      -13.06350948        0.00000000     
      -13.06075948        0.00000000     
      -13.05800948        0.00000000     
      -13.05525948        0.00000000     
      -13.05250948        0.00000000     
      -13.04975948        0.00000000     
      -13.04700948        0.00000000     
      -13.04425948        0.00000000     
      -13.04150948        0.00000000     
      -13.03875948        0.00000000     
      -13.03600948        0.00000000     
      -13.03325948        0.00000000     
      -13.03050948        0.00000000     
      -13.02775948        0.00000000     
      -13.02500948        0.00000000     
      -13.02225948        0.00000000     
      -13.01950948        0.00000000     
      -13.01675948        0.00000000     
      -13.01400948        0.00000000     
      -13.01125948        0.00000000     
      -13.00850948        0.00000000     
      -13.00575948        0.00000000     
      -13.00300948        0.00000000     
      -13.00025948        0.00000000     
      -12.99750948        0.00000000     
      -12.99475948        0.00000000     
      -12.99200948        0.00000000     
      -12.98925948        0.00000000     
      -12.98650948        0.00000000     
      -12.98375948        0.00000000     
      -12.98100948        0.00000000     
      -12.97825948        0.00000000     
      -12.97550948        0.00000000     
      -12.97275948        0.00000000     
      -12.97000948        0.00000000     
      -12.96725948        0.00000000     
      -12.96450948        0.00000000     
      -12.96175948        0.00000000     
      -12.95900948        0.00000000     
      -12.95625948        0.00000000     
      -12.95350948        0.00000000     
      -12.95075948        0.00000000     
      -12.94800948        0.00000000     
      -12.94525948        0.00000000     
      -12.94250948        0.00000000     
      -12.93975948        0.00000000     
      -12.93700948        0.00000000     
      -12.93425948        0.00000000     
      -12.93150948        0.00000000     
      -12.92875948        0.00000000     
      -12.92600948        0.00000000     
      -12.92325948        0.00000000     
      -12.92050948        0.00000000     
      -12.91775948        0.00000000     
      -12.91500948        0.00000000     
      -12.91225948        0.00000000     
      -12.90950948        0.00000000     
      -12.90675948        0.00000000     
      -12.90400948        0.00000000     
      -12.90125948        0.00000000     
      -12.89850948        0.00000000     
      -12.89575948        0.00000000     
      -12.89300948        0.00000000     
      -12.89025948        0.00000000     
      -12.88750948        0.00000000     
      -12.88475948        0.00000000     
      -12.88200948        0.00000000     
      -12.87925948        0.00000000     
      -12.87650948        0.00000000     
      -12.87375948        0.00000000     
      -12.87100948        0.00000000     
      -12.86825948        0.00000000     
      -12.86550948        0.00000000     
      -12.86275948        0.00000000     
      -12.86000948        0.00000000     
      -12.85725948        0.00000000     
      -12.85450948        0.00000000     
      -12.85175948        0.00000000     
      -12.84900948        0.00000000     
      -12.84625948        0.00000000     
      -12.84350948        0.00000000     
      -12.84075948        0.00000000     
      -12.83800948        0.00000000     
      -12.83525948        0.00000000     
      -12.83250948        0.00000000     
      -12.82975948        0.00000000     
      -12.82700948        0.00000000     
      -12.82425948        0.00000000     
      -12.82150948        0.00000000     
      -12.81875948        0.00000000     
      -12.81600948        0.00000000     
      -12.81325948        0.00000000     
      -12.81050948        0.00000000     
      -12.80775948        0.00000000     
      -12.80500948        0.00000000     
      -12.80225948        0.00000000     
      -12.79950948        0.00000000     
      -12.79675948        0.00000000     
      -12.79400948        0.00000000     
      -12.79125948        0.00000000     
      -12.78850948        0.00000000     
      -12.78575948        0.00000000     
      -12.78300948        0.00000000     
      -12.78025948        0.00000000     
      -12.77750948        0.00000000     
      -12.77475948        0.00000000     
      -12.77200948        0.00000000     
      -12.76925948        0.00000000     
      -12.76650948        0.00000000     
      -12.76375948        0.00000000     
      -12.76100948        0.00000000     
      -12.75825948        0.00000000     
      -12.75550948        0.00000000     
      -12.75275948        0.00000000     
      -12.75000948        0.00000000     
      -12.74725948        0.00000000     
      -12.74450948        0.00000000     
      -12.74175948        0.00000000     
      -12.73900948        0.00000000     
      -12.73625948        0.00000000     
      -12.73350948        0.00000000     
      -12.73075948        0.00000000     
      -12.72800948        0.00000000     
      -12.72525948        0.00000000     
      -12.72250948        0.00000000     
      -12.71975948        0.00000000     
      -12.71700948        0.00000000     
      -12.71425948        0.00000000     
      -12.71150948        0.00000000     
      -12.70875948        0.00000000     
      -12.70600948        0.00000000     
      -12.70325948        0.00000000     
      -12.70050948        0.00000000     
      -12.69775948        0.00000000     
      -12.69500948        0.00000000     
      -12.69225948        0.00000000     
      -12.68950948        0.00000000     
      -12.68675948        0.00000000     
      -12.68400948        0.00000000     
      -12.68125948        0.00000000     
      -12.67850948        0.00000000     
      -12.67575948        0.00000000     
      -12.67300948        0.00000000     
      -12.67025948        0.00000000     
      -12.66750948        0.00000000     
      -12.66475948        0.00000000     
      -12.66200948        0.00000000     
      -12.65925948        0.00000000     
      -12.65650948        0.00000000     
      -12.65375948        0.00000000     
      -12.65100948        0.00000000     
      -12.64825948        0.00000000     
      -12.64550948        0.00000000     
      -12.64275948        0.00000000     
      -12.64000948        0.00000000     
      -12.63725948        0.00000000     
      -12.63450948        0.00000000     
      -12.63175948        0.00000000     
      -12.62900948        0.00000000     
      -12.62625948        0.00000000     
      -12.62350948        0.00000000     
      -12.62075948        0.00000000     
      -12.61800948        0.00000000     
      -12.61525948        0.00000000     
      -12.61250948        0.00000000     
      -12.60975948        0.00000000     
      -12.60700948        0.00000000     
      -12.60425948        0.00000000     
      -12.60150948        0.00000000     
      -12.59875948        0.00000000     
      -12.59600948        0.00000000     
      -12.59325948        0.00000000     
      -12.59050948        0.00000000     
      -12.58775948        0.00000000     
      -12.58500948        0.00000000     
      -12.58225948        0.00000000     
      -12.57950948        0.00000000     
      -12.57675948        0.00000000     
      -12.57400948        0.00000000     
      -12.57125948        0.00000000     
      -12.56850948        0.00000000     
      -12.56575948        0.00000000     
      -12.56300948        0.00000000     
      -12.56025948        0.00000000     
      -12.55750948        0.00000000     
      -12.55475948        0.00000000     
      -12.55200948        0.00000000     
      -12.54925948        0.00000000     
      -12.54650948        0.00000000     
      -12.54375948        0.00000000     
      -12.54100948        0.00000000     
      -12.53825948        0.00000000     
      -12.53550948        0.00000000     
      -12.53275948        0.00000000     
      -12.53000948        0.00000000     
      -12.52725948        0.00000000     
      -12.52450948        0.00000000     
      -12.52175948        0.00000000     
      -12.51900948        0.00000000     
      -12.51625948        0.00000000     
      -12.51350948        0.00000000     
      -12.51075948        0.00000000     
      -12.50800948        0.00000000     
      -12.50525948        0.00000000     
