# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the vacuum level
#  aims_uuid : 811A0BA6-D354-48C4-A39E-DA5BB30761F1                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
        -10.00000000         33.80622145         33.80623038
         -9.99500000         33.18013855         33.18012422
         -9.99000000         48.95810818         48.95810211
         -9.98500000         22.17152968         22.17152940
         -9.98000000         20.70951668         20.70950623
         -9.97500000         23.19620384         23.19619637
         -9.97000000         25.68289100         25.68288651
         -9.96500000         29.73925193         29.73924988
         -9.96000000         34.80303588         34.80303649
         -9.95500000          6.72386735          6.72386617
         -9.95000000          9.30096414          9.30096265
         -9.94500000         11.87806093         11.87805912
         -9.94000000         14.45515772         14.45515559
         -9.93500000         17.03225451         17.03225207
         -9.93000000         19.60935130         19.60934854
         -9.92500000         22.18644809         22.18644501
         -9.92000000         15.18699586         15.18704490
         -9.91500000         16.67703596         16.67703105
         -9.91000000         19.26094489         19.26094160
         -9.90500000         21.84485382         21.84485216
         -9.90000000         24.42876275         24.42876271
         -9.89500000         24.33898803         24.33899007
         -9.89000000         22.55423672         22.55423869
         -9.88500000         20.76948541         20.76948730
         -9.88000000         18.98473410         18.98473591
         -9.87500000         17.19998278         17.19998453
         -9.87000000         15.41523147         15.41523314
         -9.86500000         17.64965101         17.64964557
         -9.86000000         15.89596943         15.89595988
         -9.85500000         25.10118677         25.10117334
         -9.85000000         34.30640412         34.30638680
         -9.84500000         67.74523225         67.74511722
         -9.84000000         25.32894776         25.32894846
         -9.83500000         31.71646151         31.71646232
         -9.83000000         32.78377215         32.78377337
         -9.82500000         33.85108279         33.85108443
         -9.82000000         34.91839343         34.91839548
         -9.81500000         35.98570407         35.98570654
         -9.81000000         37.05301471         37.05301759
         -9.80500000         17.53095421         17.53095422
         -9.80000000         17.60488204         17.60488197
         -9.79500000         17.67880987         17.67880972
         -9.79000000         17.75273769         17.75273747
         -9.78500000         17.82666552         17.82666522
         -9.78000000         13.75016062         13.75015961
         -9.77500000         16.33774024         16.33773833
         -9.77000000         18.24841821         18.24841721
         -9.76500000         19.44328883         19.44328587
         -9.76000000         23.48823101         23.48822698
         -9.75500000         27.53317319         27.53316809
         -9.75000000         14.91269493         14.91269139
         -9.74500000         19.35338655         19.35338235
         -9.74000000          7.87502051          7.87502037
         -9.73500000          7.69420824          7.69420812
         -9.73000000          7.51339597          7.51339586
         -9.72500000          7.33258370          7.33258361
         -9.72000000          7.40665390          7.40665290
         -9.71500000          8.16192696          8.16192599
         -9.71000000          8.91720002          8.91719908
         -9.70500000         12.31074488         12.31074397
         -9.70000000         13.47689786         13.47689694
         -9.69500000         14.64305085         14.64304991
         -9.69000000         15.80920384         15.80920288
         -9.68500000         16.97535683         16.97535585
         -9.68000000         18.14150981         18.14150882
         -9.67500000         19.30766280         19.30766179
         -9.67000000          7.18896827          7.18896785
         -9.66500000          7.76306559          7.76306513
         -9.66000000          8.33716291          8.33716241
         -9.65500000          8.91126023          8.91125969
         -9.65000000          9.48535755          9.48535697
         -9.64500000         10.05945488         10.05945425
         -9.64000000         10.63355220         10.63355153
         -9.63500000         11.20764952         11.20764881
         -9.63000000         11.78174684         11.78174609
         -9.62500000         12.35584416         12.35584338
         -9.62000000         12.92994148         12.92994066
         -9.61500000         13.50403880         13.50403794
         -9.61000000         13.61806662         13.61805844
         -9.60500000         23.42384397         23.42383470
         -9.60000000         33.22962132         33.22961095
         -9.59500000         21.10840257         21.10840468
         -9.59000000         19.02998003         19.02998208
         -9.58500000         16.95155749         16.95155948
         -9.58000000         14.87313495         14.87313688
         -9.57500000         12.79471242         12.79471428
         -9.57000000         10.71628988         10.71629168
         -9.56500000          8.63786734          8.63786908
         -9.56000000          6.55944480          6.55944648
         -9.55500000          4.86381817          4.86381921
         -9.55000000          3.32815931          3.32816025
         -9.54500000          1.79250045          1.79250129
         -9.54000000          1.48363511          1.48363466
         -9.53500000          1.77109369          1.77109327
         -9.53000000          2.05855228          2.05855188
         -9.52500000          2.34601087          2.34601049
         -9.52000000          2.63346946          2.63346910
         -9.51500000          2.92092804          2.92092771
         -9.51000000          3.20838663          3.20838632
         -9.50500000          3.49584522          3.49584493
         -9.50000000          3.78330381          3.78330354
         -9.49500000          4.07076239          4.07076214
         -9.49000000          4.35822098          4.35822075
         -9.48500000          4.64567957          4.64567936
         -9.48000000          4.93313816          4.93313797
         -9.47500000         10.04335708         10.04335716
         -9.47000000          9.73672023          9.73672032
